WindyBPMp40_OrcaH24__YC105__Dyno_Speed_Torque__230Vac_40C_20250210_114347
Report created on: 2025/02/10: 11:49:25


Step N. = 	0
Target Speed = 	780

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
785.2625	780.7000	-4.5625	-0.5844	1.3996	1.5934	1.5926	-0.1930	-13.7907	0.0918	0.0918	4.3574	1.5148	2.8801	-1.1867	3.0912	2.3349	2.3420	-0.0071	-0.3040	0.0000	11.5460	49.7785	62.5857	62.0976	-0.4881	-0.7860	241.2522	242.4520	1.1998	0.4949	230.3638	2.2024	274.4720	0.5410	nan	215.0939	114.4239	47.1945	88.3340	41.6888	112.4426	102.1921	0.9654	244.9177	-2.4657	-1.0170	28.8700	13.0057	0.5994	
776.2688	779.8889	3.6201	0.4642	1.2997	1.5128	1.5026	-0.2029	-15.6137	0.0894	0.0895	3.7205	1.3340	2.7893	-1.1673	2.8110	2.1746	2.1811	-0.0066	-0.3016	0.0000	8.8284	47.7749	59.5058	59.1234	-0.3823	-0.6466	217.5877	216.0667	-1.5210	-0.7040	230.2829	1.9978	245.2611	0.5331	nan	216.1295	106.1436	49.1254	88.0966	43.2778	111.3126	97.7772	0.9703	218.2845	-2.2178	-1.0264	27.3556	10.4944	0.5977	
782.4499	781.2500	-1.1999	-0.1536	1.2000	1.3570	1.3428	-0.1428	-11.8965	0.0864	0.0864	2.9714	1.1532	2.5762	-1.0292	2.6111	2.0155	2.0210	-0.0055	-0.2723	0.0000	7.4584	45.6611	56.6653	56.1668	-0.4985	-0.8876	189.3112	191.1800	1.8688	0.9775	230.3697	1.7999	217.7825	0.5252	nan	217.2098	98.1748	51.3520	87.7848	45.0793	109.4072	93.4203	0.9750	193.3370	-2.1570	-1.1283	25.8583	8.0737	0.5954	
780.6171	780.5556	-0.0615	-0.0079	1.1007	1.2487	1.2690	-0.1683	-15.2899	0.0845	0.0840	2.3422	0.9301	2.5194	-0.9926	2.4696	1.8667	1.8703	-0.0036	-0.1919	0.0000	6.6558	43.5593	53.9691	53.4650	-0.5041	-0.9429	173.8924	169.3011	-4.5913	-2.7119	230.5562	1.6228	193.5922	0.5174	nan	218.3023	89.9680	53.1439	87.4523	46.4754	107.1146	89.2260	0.9794	170.7084	-1.4072	-0.8312	24.4913	6.9850	0.5896	
779.8644	779.1000	-0.7644	-0.0981	0.9997	1.1439	1.1342	-0.1345	-13.4578	0.0817	0.0818	1.6992	0.7356	2.3097	-0.9783	2.2399	1.7245	1.7295	-0.0050	-0.2913	0.0000	5.1876	41.5184	51.2462	50.8263	-0.4199	-0.8262	149.5500	149.3440	-0.2060	-0.1379	230.6850	1.4583	171.5690	0.5100	nan	219.2514	81.5627	54.6141	87.0460	47.5394	104.0869	85.0189	0.9837	151.1312	-1.7872	-1.1967	23.1817	6.6010	0.5797	
779.5190	781.1111	1.5921	0.2038	0.9003	1.0274	1.0326	-0.1323	-14.6934	0.0795	0.0796	1.2316	0.5693	2.1615	-0.8475	2.0492	1.5665	1.5708	-0.0043	-0.2735	0.0000	3.9858	39.6702	48.8310	47.9540	-0.8770	-1.8289	132.0028	128.6344	-3.3684	-2.6186	230.7144	1.2850	148.6611	0.5014	nan	220.1187	73.6452	57.2515	86.5286	49.5390	100.6931	80.9889	0.9886	130.6799	-2.0455	-1.5901	21.7855	5.0307	0.5747	
781.7098	779.7143	-1.9955	-0.2559	0.7986	0.8955	0.9111	-0.1125	-14.0909	0.0771	0.0772	0.6198	0.3142	1.9814	-0.7986	1.8349	1.4010	1.4042	-0.0032	-0.2282	0.0000	2.8828	37.4299	45.9779	44.9890	-0.9889	-2.1982	112.6077	108.5029	-4.1048	-3.7831	230.6984	1.1137	126.3057	0.4916	nan	220.9314	65.2047	60.0951	85.9050	51.6247	97.2716	77.3489	0.9939	110.7158	-2.2129	-2.0395	20.3633	3.7627	0.5700	
777.8961	779.8889	1.9928	0.2555	0.6998	0.7946	0.7934	-0.0936	-13.3821	0.0754	0.0756	0.2419	0.1387	1.7522	-0.7383	1.6039	1.2288	1.2319	-0.0031	-0.2518	0.0000	1.7450	35.2366	43.2090	42.0938	-1.1152	-2.6493	92.9661	89.3856	-3.5806	-4.0058	230.6353	0.9472	105.1100	0.4812	nan	221.6647	57.1506	63.9378	85.0399	54.3726	93.6201	73.8771	0.9977	91.8447	-2.4591	-2.7511	18.9898	2.1641	0.5695	
780.2570	780.4444	0.1875	0.0240	0.6001	0.6697	0.6643	-0.0642	-10.7014	0.0741	0.0741	0.1090	0.0727	1.4903	-0.6075	1.3510	1.0670	1.0679	-0.0009	-0.0839	0.0000	0.6300	33.2769	40.7641	39.5181	-1.2460	-3.1529	74.4312	72.9644	-1.4667	-2.0102	230.5508	0.7987	86.8444	0.4716	nan	222.2667	49.0463	67.2236	84.0171	56.4791	89.6917	70.4936	0.9990	75.4094	-2.4449	-3.3509	17.7796	1.5254	0.5624	
779.9024	779.0000	-0.9024	-0.1158	0.4997	0.5723	0.5675	-0.0678	-13.5707	0.0735	0.0735	-0.0720	-0.0558	1.2859	-0.5156	1.1696	0.9160	0.9182	-0.0022	-0.2375	0.0000	0.2084	31.7367	38.8712	37.3828	-1.4884	-3.9816	61.2080	59.1967	-2.0113	-3.3977	230.4702	0.6667	71.5000	0.4653	nan	222.7372	40.7612	68.8573	82.7925	57.0087	85.8756	67.4525	0.9981	61.7468	-2.5502	-4.3080	16.7834	2.1342	0.5455	
779.2967	780.0000	0.7033	0.0902	0.3990	0.4620	0.4453	-0.0463	-11.6161	0.0728	0.0728	-0.0524	-0.0513	1.0205	-0.4336	0.9552	0.7455	0.7473	-0.0018	-0.2377	0.0000	-0.3673	29.9864	36.7293	35.0982	-1.6312	-4.6474	45.9212	45.0100	-0.9112	-2.0244	230.3982	0.5332	55.7133	0.4535	nan	223.0817	32.5908	72.4080	80.7885	58.4973	82.1436	64.6610	0.9931	47.4367	-2.4267	-5.3915	15.7333	1.7516	0.5352	
781.2599	779.1111	-2.1488	-0.2758	0.2998	0.3345	0.3411	-0.0413	-13.7894	0.0718	0.0718	-0.1384	-0.1736	0.7873	-0.3660	0.7134	0.5703	0.5713	-0.0010	-0.1742	0.0000	-0.5894	28.0428	34.3532	32.8294	-1.5238	-4.6415	33.2761	31.7100	-1.5661	-4.9388	230.3484	0.4048	40.8700	0.4383	nan	223.7492	24.4584	77.1318	77.5873	59.8444	78.5577	62.2452	0.9779	33.2856	-1.5756	-4.9688	14.6724	1.0834	0.5257	
781.2682	780.5000	-0.7682	-0.0984	0.2060	0.2192	0.2233	-0.0173	-8.4148	0.0711	0.0711	-0.0620	-0.1177	0.5245	-0.2280	0.4917	0.3866	0.3846	0.0020	0.5266	0.0000	-0.3182	26.3678	32.2970	31.1815	-1.1155	-3.5775	20.8028	20.1662	-0.6366	-3.1567	230.3846	0.2900	27.9950	0.4190	nan	224.5606	16.8372	83.5190	72.0212	60.1473	75.0808	60.0710	0.9657	20.6030	-0.4368	-2.1659	13.8856	0.5263	0.5328	



