Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7553	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2100	0.0000	2.3700	37.3885	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4922	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2080	0.0000	2.3700	37.3833	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.6885	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2080	0.0000	2.3700	37.3833	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8780	0.0000	47.3422	0.6984	0.0057	30.5119	89.7300
2.2351	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2060	0.0000	2.3600	37.3935	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8712	0.0000	47.3391	0.6984	0.0055	30.5090	89.7300
2.3100	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2060	0.0000	2.3600	37.3935	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8712	0.0000	47.3391	0.6984	0.0055	30.5090	89.7300
2.9320	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2020	0.0000	2.3600	37.4074	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8699	0.0000	47.3361	0.6984	0.0053	30.5090	89.7300
3.1911	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2020	0.0000	2.3600	37.4074	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8699	0.0000	47.3361	0.6984	0.0053	30.5090	89.7300
3.5536	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.2020	0.0000	2.3600	37.4074	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8591	0.0000	47.3330	0.6984	0.0055	30.5061	89.7300
3.9422	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.1930	0.0000	2.3500	37.3958	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8293	0.0000	47.3300	0.6984	0.0053	30.5061	89.7300
4.1751	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	265.1930	0.0000	2.3500	37.3958	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.3495	-0.6047	-0.5076	-0.4797	0.0000	0.0000	368.8293	0.0000	47.3300	0.6984	0.0053	30.5061	89.7300
