DateTime	Duration	API0221_MCU_FAILURE_FLAGS	API0221_MCU_EVENT	API0221_FBK_ACTUAL_SPEED	API0221_FBK_BUS_VOLTAGE	API0221_FBK_INSTANT_LOAD_TORQUE_X10	API0221_FBK_SHAFT_POWER_FILT_10HZ_X10	API221_CMD_Target_Speed	API221_CMD_Target_Acceleration	API221_CMD_T_On	API221_CMD_T_Off
06/11/2018 12:39:02.2310	0.0000	NaN	NaN	NaN	NaN	NaN	NaN	0	950	0	0
06/11/2018 12:39:02.3110	0.0800	NaN	NaN	1.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:03.3310	1.1000	NaN	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:04.2490	2.0180	NaN	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:05.2860	3.0550	NaN	NaN	0.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:06.3060	4.0750	NaN	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:07.3120	5.0810	NaN	NaN	-5.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:08.3180	6.0870	NaN	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:09.3200	7.0890	NaN	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:10.3050	8.0740	NaN	NaN	-3.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:11.3320	9.1010	NaN	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:12.3320	10.1010	NaN	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:12.4320	10.2010	NaN	NaN	-2.0	320.0	0.0	0.0	-2755	902	0	0
06/11/2018 12:39:13.3280	11.0970	NaN	NaN	-676.0	315.0	29.0	300.0	-2755	902	0	0
06/11/2018 12:39:14.3540	12.1230	NaN	NaN	-1435.0	311.0	39.0	710.0	-2755	902	0	0
06/11/2018 12:39:15.2570	13.0260	NaN	NaN	-2127.0	307.0	47.0	1250.0	-2755	902	0	0
06/11/2018 12:39:15.5510	13.3200	0.0	NaN	-2127.0	307.0	47.0	1250.0	-2755	902	0	0
06/11/2018 12:39:16.2560	14.0250	0.0	NaN	-2792.0	304.0	45.0	1560.0	-2755	902	0	0
06/11/2018 12:39:16.4610	14.2300	0.0	NaN	-2792.0	304.0	45.0	1560.0	0	950	0	0
06/11/2018 12:39:17.2790	15.0480	0.0	NaN	-2283.0	311.0	24.0	700.0	0	950	0	0
06/11/2018 12:39:18.3060	16.0750	0.0	NaN	-1576.0	315.0	16.0	320.0	0	950	0	0
06/11/2018 12:39:18.4100	16.1790	0.0	NaN	-1576.0	315.0	16.0	320.0	2755	902	0	0
06/11/2018 12:39:19.2970	17.0660	0.0	NaN	-848.0	317.0	12.0	120.0	2755	902	0	0
06/11/2018 12:39:20.3020	18.0710	0.0	NaN	-157.0	320.0	0.0	0.0	2755	902	0	0
06/11/2018 12:39:20.5230	18.2920	0.0	NaN	-157.0	320.0	0.0	0.0	2755	902	0	0
06/11/2018 12:39:21.3190	19.0880	0.0	NaN	844.0	314.0	32.0	390.0	2755	902	0	0
06/11/2018 12:39:22.3130	20.0820	0.0	NaN	1575.0	311.0	36.0	740.0	2755	902	0	0
06/11/2018 12:39:23.3100	21.0790	0.0	NaN	2284.0	303.0	36.0	1030.0	2755	902	0	0
06/11/2018 12:39:23.3260	21.0950	0.0	NaN	2284.0	303.0	36.0	1030.0	0	950	0	0
06/11/2018 12:39:24.3260	22.0950	0.0	NaN	1811.0	314.0	14.0	290.0	0	950	0	0
06/11/2018 12:39:25.3250	23.0940	0.0	NaN	1102.0	316.0	10.0	140.0	0	950	0	0
06/11/2018 12:39:25.5440	23.3130	0.0	NaN	1102.0	316.0	10.0	140.0	0	950	0	0
06/11/2018 12:39:26.2450	24.0140	0.0	NaN	406.0	317.0	8.0	30.0	0	950	0	0
06/11/2018 12:39:27.3340	25.1030	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:28.2440	26.0130	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:29.2490	27.0180	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:30.2580	28.0270	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:30.5560	28.3250	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:31.2680	29.0370	0.0	NaN	-3.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:32.2840	30.0530	0.0	NaN	1.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:33.2880	31.0570	0.0	NaN	-4.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:34.2970	32.0660	0.0	NaN	0.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:35.2810	33.0500	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:35.5940	33.3630	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:36.2960	34.0650	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:37.2870	35.0560	0.0	NaN	0.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:38.2930	36.0620	0.0	NaN	-1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:39.2920	37.0610	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:40.2920	38.0610	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:40.5980	38.3670	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:41.3140	39.0830	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:42.3270	40.0960	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:43.3240	41.0930	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:39:44.2470	42.0160	0.0	NaN	1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:14.0130	71.7820	0.0	NaN	1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:14.0170	71.7860	0.0	NaN	-6.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:15.0060	72.7750	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:16.0330	73.8020	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:17.0040	74.7730	0.0	NaN	-3.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:18.0230	75.7920	0.0	NaN	-1.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:19.0390	76.8080	0.0	NaN	-5.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:20.0390	77.8080	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:21.0470	78.8160	0.0	NaN	-1.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:22.0370	79.8060	0.0	NaN	2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:23.0680	80.8370	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:24.0750	81.8440	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:24.0840	81.8530	0.0	NaN	-1.0	319.0	0.0	0.0	-2755	902	0	0
06/11/2018 12:40:25.0080	82.7770	0.0	NaN	-768.0	314.0	29.0	330.0	-2755	902	0	0
06/11/2018 12:40:25.9970	83.7660	0.0	NaN	-1490.0	309.0	41.0	790.0	-2755	902	0	0
06/11/2018 12:40:27.0180	84.7870	0.0	NaN	-2186.0	305.0	47.0	1280.0	-2755	902	0	0
06/11/2018 12:40:27.2250	84.9940	0.0	NaN	-2186.0	305.0	47.0	1280.0	-2755	902	0	0
06/11/2018 12:40:28.0470	85.8160	0.0	NaN	-2798.0	304.0	41.0	1440.0	-2755	902	0	0
06/11/2018 12:40:28.2310	86.0000	0.0	NaN	-2798.0	304.0	41.0	1440.0	0	950	0	0
06/11/2018 12:40:29.0150	86.7840	0.0	NaN	-2273.0	310.0	23.0	670.0	0	950	0	0
06/11/2018 12:40:30.0360	87.8050	0.0	NaN	-1563.0	314.0	15.0	320.0	0	950	0	0
06/11/2018 12:40:30.0480	87.8170	0.0	NaN	-1563.0	314.0	15.0	320.0	2755	902	0	0
06/11/2018 12:40:31.0420	88.8110	0.0	NaN	-844.0	317.0	10.0	110.0	2755	902	0	0
06/11/2018 12:40:32.0520	89.8210	0.0	NaN	-162.0	319.0	0.0	0.0	2755	902	0	0
06/11/2018 12:40:32.2780	90.0470	0.0	NaN	-162.0	319.0	0.0	0.0	2755	902	0	0
06/11/2018 12:40:33.0490	90.8180	0.0	NaN	838.0	314.0	30.0	370.0	2755	902	0	0
06/11/2018 12:40:34.0720	91.8410	0.0	NaN	1578.0	310.0	34.0	720.0	2755	902	0	0
06/11/2018 12:40:35.0610	92.8300	0.0	NaN	2281.0	307.0	36.0	1020.0	2755	902	0	0
06/11/2018 12:40:35.0730	92.8420	0.0	NaN	2281.0	307.0	36.0	1020.0	0	950	0	0
06/11/2018 12:40:35.9750	93.7440	0.0	NaN	1759.0	314.0	13.0	270.0	0	950	0	0
06/11/2018 12:40:36.9870	94.7560	0.0	NaN	1051.0	317.0	10.0	130.0	0	950	0	0
06/11/2018 12:40:37.2770	95.0460	0.0	NaN	1051.0	317.0	10.0	130.0	0	950	0	0
06/11/2018 12:40:38.0170	95.7860	0.0	NaN	353.0	318.0	5.0	30.0	0	950	0	0
06/11/2018 12:40:39.0310	96.8000	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:40.0540	97.8230	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:41.0390	98.8080	0.0	NaN	0.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:42.0740	99.8430	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:42.2880	100.0570	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:43.0010	100.7700	0.0	NaN	-5.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:44.0120	101.7810	0.0	NaN	-1.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:45.0140	102.7830	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:46.0310	103.8000	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:47.0270	104.7960	0.0	NaN	-6.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:47.2620	105.0310	0.0	NaN	-6.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:48.0620	105.8310	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:40:49.0760	106.8450	0.0	NaN	-3.0	313.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:18.0380	135.8070	0.0	NaN	8.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:18.0420	135.8110	0.0	NaN	8.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:19.0370	136.8060	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:20.0420	137.8110	0.0	NaN	-6.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:21.0330	138.8020	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:22.0340	139.8030	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:23.0390	140.8080	0.0	NaN	-5.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:24.0420	141.8110	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:25.0480	142.8170	0.0	NaN	-5.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:25.9850	143.7540	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:26.9670	144.7360	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:27.2710	145.0400	0.0	NaN	-3.0	319.0	0.0	0.0	-2755	902	0	0
06/11/2018 12:41:27.9940	145.7630	0.0	NaN	-553.0	315.0	27.0	290.0	-2755	902	0	0
06/11/2018 12:41:29.0060	146.7750	0.0	NaN	-1344.0	311.0	38.0	680.0	-2755	902	0	0
06/11/2018 12:41:29.9890	147.7580	0.0	NaN	-2035.0	307.0	44.0	1150.0	-2755	902	0	0
06/11/2018 12:41:30.9950	148.7640	0.0	NaN	-2727.0	301.0	56.0	1780.0	-2755	902	0	0
06/11/2018 12:41:31.2950	149.0640	0.0	NaN	-2727.0	301.0	56.0	1780.0	-2755	902	0	0
06/11/2018 12:41:32.0260	149.7950	0.0	NaN	-2764.0	304.0	43.0	1440.0	-2755	902	0	0
06/11/2018 12:41:32.3180	150.0870	0.0	NaN	-2764.0	304.0	43.0	1440.0	0	950	0	0
06/11/2018 12:41:33.0110	150.7800	0.0	NaN	-2311.0	309.0	24.0	700.0	0	950	0	0
06/11/2018 12:41:34.0360	151.8050	0.0	NaN	-1597.0	313.0	18.0	330.0	0	950	0	0
06/11/2018 12:41:34.2350	152.0040	0.0	NaN	-1597.0	313.0	18.0	330.0	2755	902	0	0
06/11/2018 12:41:35.0540	152.8230	0.0	NaN	-879.0	316.0	11.0	120.0	2755	902	0	0
06/11/2018 12:41:36.0480	153.8170	0.0	NaN	-199.0	318.0	0.0	0.0	2755	902	0	0
06/11/2018 12:41:36.3390	154.1080	0.0	NaN	-199.0	318.0	0.0	0.0	2755	902	0	0
06/11/2018 12:41:37.0490	154.8180	0.0	NaN	802.0	312.0	30.0	380.0	2755	902	0	0
06/11/2018 12:41:38.0490	155.8180	0.0	NaN	1549.0	309.0	37.0	720.0	2755	902	0	0
06/11/2018 12:41:39.0700	156.8390	0.0	NaN	2257.0	306.0	35.0	1030.0	2755	902	0	0
06/11/2018 12:41:39.0750	156.8440	0.0	NaN	2257.0	306.0	35.0	1030.0	0	950	0	0
06/11/2018 12:41:39.9650	157.7340	0.0	NaN	1769.0	312.0	14.0	280.0	0	950	0	0
06/11/2018 12:41:40.9750	158.7440	0.0	NaN	1070.0	315.0	9.0	130.0	0	950	0	0
06/11/2018 12:41:41.3780	159.1470	0.0	NaN	1070.0	315.0	9.0	130.0	0	950	0	0
06/11/2018 12:41:41.9700	159.7390	0.0	NaN	371.0	317.0	10.0	30.0	0	950	0	0
06/11/2018 12:41:42.9740	160.7430	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:44.0010	161.7700	0.0	NaN	-5.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:44.9850	162.7540	0.0	NaN	0.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:45.9880	163.7570	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:46.3120	164.0810	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:47.0090	164.7780	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:48.0050	165.7740	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:49.0260	166.7950	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:50.0310	167.8000	0.0	NaN	-4.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:51.0350	168.8040	0.0	NaN	-2.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:51.3280	169.0970	0.0	NaN	-2.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:52.0230	169.7920	0.0	NaN	0.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:53.0330	170.8020	0.0	NaN	-4.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:54.0330	171.8020	0.0	NaN	-2.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:55.0490	172.8180	0.0	NaN	-3.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:55.9440	173.7130	0.0	NaN	-1.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:56.3580	174.1270	0.0	NaN	-1.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:56.9530	174.7220	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:57.9720	175.7410	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:58.9800	176.7490	0.0	NaN	0.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:41:59.9890	177.7580	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:00.9840	178.7530	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:01.3780	179.1470	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:01.9940	179.7630	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:02.9910	180.7600	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:03.9810	181.7500	0.0	NaN	0.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:04.9860	182.7550	0.0	NaN	-2.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:05.9980	183.7670	0.0	NaN	-4.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:06.4000	184.1690	0.0	NaN	-4.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:07.0080	184.7770	0.0	NaN	-1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:08.0110	185.7800	0.0	NaN	-1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:09.0200	186.7890	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:10.0160	187.7850	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:11.0290	188.7980	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:11.3460	189.1150	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:12.0210	189.7900	0.0	NaN	-1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:12.9460	190.7150	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:13.9480	191.7170	0.0	NaN	-5.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:14.9750	192.7440	0.0	NaN	0.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:15.9700	193.7390	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:16.3820	194.1510	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:16.9800	194.7490	0.0	NaN	0.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:17.9970	195.7660	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:18.9870	196.7560	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:19.9900	197.7590	0.0	NaN	-1.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:21.0060	198.7750	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:21.4110	199.1800	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:22.0020	199.7710	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:23.0190	200.7880	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:24.0260	201.7950	0.0	NaN	-3.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:25.0130	202.7820	0.0	NaN	-5.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:25.9300	203.6990	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:26.4410	204.2100	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:26.9360	204.7050	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:27.9330	205.7020	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:28.9600	206.7290	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:29.9760	207.7450	0.0	NaN	-2.0	320.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:30.9650	208.7340	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:31.3860	209.1550	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:31.9730	209.7420	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:32.9830	210.7520	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:33.9970	211.7660	0.0	NaN	-2.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:35.0130	212.7820	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:35.9970	213.7660	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:36.4250	214.1940	0.0	NaN	-3.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:36.9360	214.7050	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:37.9590	215.7280	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:38.9570	216.7260	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:39.9530	217.7220	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:40.9610	218.7300	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:41.4540	219.2230	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:41.9930	219.7620	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:41.9970	219.7660	0.0	NaN	0.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:42.9620	220.7310	0.0	NaN	-4.0	297.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:43.9740	221.7430	0.0	NaN	-6.0	274.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:45.0010	222.7700	0.0	NaN	-6.0	248.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:46.0000	223.7690	0.0	NaN	0.0	220.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:47.0060	224.7750	0.0	NaN	-3.0	190.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:47.9900	225.7590	0.0	NaN	-4.0	154.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:49.0010	226.7700	0.0	NaN	-4.0	112.0	0.0	0.0	0	950	0	0
06/11/2018 12:42:49.9300	227.6990	0.0	NaN	-2.0	40.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:11.9970	729.7660	0.0	NaN	-1.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:12.0010	729.7700	0.0	NaN	-1.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:12.9150	730.6840	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:13.9170	731.6860	0.0	NaN	1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:14.9440	732.7130	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:15.9370	733.7060	0.0	NaN	-4.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:16.9420	734.7110	0.0	NaN	-2.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:17.9370	735.7060	0.0	NaN	-1.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:18.9620	736.7310	0.0	NaN	-2.0	317.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:19.9640	737.7330	0.0	NaN	-2.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:20.9620	738.7310	0.0	NaN	1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:21.1660	738.9350	0.0	NaN	1.0	318.0	0.0	0.0	-2755	902	0	0
06/11/2018 12:51:21.9630	739.7320	0.0	NaN	-570.0	312.0	28.0	300.0	-2755	902	0	0
06/11/2018 12:51:22.9830	740.7520	0.0	NaN	-1355.0	308.0	37.0	670.0	-2755	902	0	0
06/11/2018 12:51:24.0000	741.7690	0.0	NaN	-2042.0	304.0	45.0	1170.0	-2755	902	0	0
06/11/2018 12:51:24.9090	742.6780	0.0	NaN	-2727.0	298.0	56.0	1780.0	-2755	902	0	0
06/11/2018 12:51:25.2520	743.0210	0.0	NaN	-2727.0	298.0	56.0	1780.0	-2755	902	0	0
06/11/2018 12:51:25.9580	743.7270	0.0	NaN	-2762.0	301.0	43.0	1460.0	-2755	902	0	0
06/11/2018 12:51:26.2350	744.0040	0.0	NaN	-2762.0	301.0	43.0	1460.0	0	950	0	0
06/11/2018 12:51:26.9430	744.7120	0.0	NaN	-2302.0	309.0	24.0	700.0	0	950	0	0
06/11/2018 12:51:27.9500	745.7190	0.0	NaN	-1590.0	312.0	17.0	320.0	0	950	0	0
06/11/2018 12:51:27.9620	745.7310	0.0	NaN	-1590.0	312.0	17.0	320.0	2755	902	0	0
06/11/2018 12:51:28.9810	746.7500	0.0	NaN	-868.0	316.0	12.0	120.0	2755	902	0	0
06/11/2018 12:51:29.9980	747.7670	0.0	NaN	-177.0	318.0	0.0	0.0	2755	902	0	0
06/11/2018 12:51:30.2950	748.0640	0.0	NaN	-177.0	318.0	0.0	0.0	2755	902	0	0
06/11/2018 12:51:30.9200	748.6890	0.0	NaN	822.0	313.0	32.0	390.0	2755	902	0	0
06/11/2018 12:51:31.9170	749.6860	0.0	NaN	1578.0	309.0	36.0	730.0	2755	902	0	0
06/11/2018 12:51:32.9240	750.6930	0.0	NaN	2279.0	307.0	35.0	1030.0	2755	902	0	0
06/11/2018 12:51:33.0410	750.8100	0.0	NaN	2279.0	307.0	35.0	1030.0	0	950	0	0
06/11/2018 12:51:33.9530	751.7220	0.0	NaN	1805.0	313.0	13.0	280.0	0	950	0	0
06/11/2018 12:51:34.9650	752.7340	0.0	NaN	1100.0	315.0	9.0	140.0	0	950	0	0
06/11/2018 12:51:35.2730	753.0420	0.0	NaN	1100.0	315.0	9.0	140.0	0	950	0	0
06/11/2018 12:51:35.9670	753.7360	0.0	NaN	400.0	317.0	8.0	30.0	0	950	0	0
06/11/2018 12:51:36.9750	754.7440	0.0	NaN	1.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:38.0020	755.7710	0.0	NaN	-4.0	318.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:38.8970	756.6660	0.0	NaN	-5.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:39.9090	757.6780	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:40.2270	757.9960	0.0	NaN	-3.0	319.0	0.0	0.0	0	950	0	0
06/11/2018 12:51:40.9420	758.7110	0.0	NaN	-4.0	319.0	0.0	0.0	0	950	0	0
