Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7318	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	265.0650	0.0000	1.3900	49.9680	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4690	0.0000	-0.0300	0.0000	0.0000	0.0000	-0.0100	265.0580	0.0000	1.3900	49.9230	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.1944	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	265.0440	0.0000	1.3900	49.8699	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9194	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	265.0370	0.0000	1.3900	49.8078	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6490	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	265.0200	0.0000	1.4000	49.7679	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0668	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	265.0090	0.0000	1.4000	49.7202	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.6426	0.0000	79.7034	2.2081	0.0052	46.8027	0.0000	0.0000	0.0000
4.3687	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	265.0090	0.0000	1.4000	49.7202	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.6426	0.0000	79.7034	2.2081	0.0052	46.8027	0.0000	0.0000	0.0000
4.6722	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	265.0090	0.0000	1.4000	49.7202	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5966	0.0000	79.6385	2.2081	0.0055	46.7934	0.0000	0.0000	0.0000
5.1393	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	265.0000	0.0000	1.3900	49.6698	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5898	0.0000	79.5797	2.2081	0.0054	46.7934	0.0000	0.0000	0.0000
5.2781	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	265.0000	0.0000	1.3900	49.6698	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5898	0.0000	79.5797	2.2081	0.0054	46.7934	0.0000	0.0000	0.0000
5.8611	0.0000	-0.0330	0.0000	0.0000	0.0000	-0.0100	264.9840	0.0000	1.4000	49.6353	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5344	0.0000	79.5240	2.2081	0.0054	46.7841	0.0000	0.0000	0.0000
5.8868	0.0000	-0.0330	0.0000	0.0000	0.0000	-0.0100	264.9840	0.0000	1.4000	49.6353	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5344	0.0000	79.5240	2.2081	0.0054	46.7841	0.0000	0.0000	0.0000
6.4869	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.9760	0.0000	1.4000	49.5782	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5465	0.0000	79.4713	2.2081	0.0051	46.7841	0.0000	0.0000	0.0000
6.5928	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.9760	0.0000	1.4000	49.5782	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5465	0.0000	79.4713	2.2081	0.0051	46.7841	0.0000	0.0000	0.0000
7.0999	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.9580	0.0000	1.3900	49.5250	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5750	0.0000	79.4193	2.2081	0.0052	46.7749	0.0000	0.0000	0.0000
7.3370	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.9580	0.0000	1.3900	49.5250	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5750	0.0000	79.4193	2.2081	0.0052	46.7749	0.0000	0.0000	0.0000
7.7167	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.9480	0.0000	1.3900	49.4813	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5168	0.0000	79.3719	2.2081	0.0050	46.7656	0.0000	0.0000	0.0000
8.0751	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.9480	0.0000	1.3900	49.4813	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5114	0.0000	79.3252	2.2081	0.0053	46.7656	0.0000	0.0000	0.0000
8.3388	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.9480	0.0000	1.3900	49.4813	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.5114	0.0000	79.3252	2.2081	0.0053	46.7656	0.0000	0.0000	0.0000
8.8066	0.0000	-0.0350	0.0000	0.0000	0.0000	-0.0100	264.9330	0.0000	1.4000	49.4235	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4640	0.0000	79.2825	2.2081	0.0053	46.7564	0.0000	0.0000	0.0000
8.9406	0.0000	-0.0350	0.0000	0.0000	0.0000	-0.0100	264.9330	0.0000	1.4000	49.4235	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4640	0.0000	79.2825	2.2081	0.0053	46.7564	0.0000	0.0000	0.0000
9.5365	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.9250	0.0000	1.4000	49.3962	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4491	0.0000	79.2403	2.2081	0.0051	46.7471	0.0000	0.0000	0.0000
9.5647	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.9250	0.0000	1.4000	49.3962	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4491	0.0000	79.2403	2.2081	0.0051	46.7471	0.0000	0.0000	0.0000
10.1799	0.0000	-0.0370	0.0000	0.0000	0.0000	-0.0100	264.9130	0.0000	1.4000	49.3765	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4383	0.0000	79.2002	2.2081	0.0053	46.7471	0.0000	0.0000	0.0000
10.2776	0.0000	-0.0370	0.0000	0.0000	0.0000	-0.0100	264.9130	0.0000	1.4000	49.3765	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4383	0.0000	79.2002	2.2081	0.0053	46.7471	0.0000	0.0000	0.0000
10.8032	0.0000	-0.0370	0.0000	0.0000	0.0000	-0.0100	264.9090	0.0000	1.4000	49.3207	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4342	0.0000	79.1620	2.2081	0.0055	46.7378	0.0000	0.0000	0.0000
11.0114	0.0000	-0.0370	0.0000	0.0000	0.0000	-0.0100	264.9090	0.0000	1.4000	49.3207	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4342	0.0000	79.1620	2.2081	0.0055	46.7378	0.0000	0.0000	0.0000
11.4144	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.9030	0.0000	1.4000	49.2699	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4383	0.0000	79.1271	2.2081	0.0055	46.7378	0.0000	0.0000	0.0000
11.7559	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.9030	0.0000	1.4000	49.2699	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4207	0.0000	79.0924	2.2081	0.0056	46.7286	0.0000	0.0000	0.0000
12.0341	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.9030	0.0000	1.4000	49.2699	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.4207	0.0000	79.0924	2.2081	0.0056	46.7286	0.0000	0.0000	0.0000
12.4825	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.8980	0.0000	1.4000	49.2146	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3841	0.0000	79.0605	2.2081	0.0053	46.7194	0.0000	0.0000	0.0000
12.6354	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.8980	0.0000	1.4000	49.2146	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3841	0.0000	79.0605	2.2081	0.0053	46.7194	0.0000	0.0000	0.0000
13.2293	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.8890	0.0000	1.4000	49.1947	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3855	0.0000	79.0301	2.2081	0.0055	46.7194	0.0000	0.0000	0.0000
13.2411	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.8890	0.0000	1.4000	49.1947	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3855	0.0000	79.0301	2.2081	0.0055	46.7194	0.0000	0.0000	0.0000
13.8582	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.8820	0.0000	1.4100	49.1282	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3693	0.0000	78.9998	2.2081	0.0057	46.7101	0.0000	0.0000	0.0000
14.2172	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.8820	0.0000	1.4100	49.1282	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3517	0.0000	78.9720	2.2081	0.0055	46.7101	0.0000	0.0000	0.0000
14.4643	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.8820	0.0000	1.4100	49.1282	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3517	0.0000	78.9720	2.2081	0.0055	46.7101	0.0000	0.0000	0.0000
14.9478	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.8790	0.0000	1.4000	49.0801	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3801	0.0000	78.9453	2.2081	0.0054	46.7009	0.0000	0.0000	0.0000
15.0703	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.8790	0.0000	1.4000	49.0801	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0572	-0.8022	-2.1867	-0.3069	0.0000	0.0000	369.3801	0.0000	78.9453	2.2081	0.0054	46.7009	0.0000	0.0000	0.0000
