Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7433	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5620	0.0000	1.5100	25.6414	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4865	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5510	0.0000	1.5200	25.6666	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.6685	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5510	0.0000	1.5200	25.6666	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4826	0.0000	25.5897	1.9632	0.0054	40.7934	25.5897
2.2149	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5290	0.0000	1.5200	25.6444	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4217	0.0000	25.5897	1.9632	0.0053	40.7855	25.5897
2.2895	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5290	0.0000	1.5200	25.6444	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4217	0.0000	25.5897	1.9632	0.0053	40.7855	25.5897
2.9114	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5200	0.0000	1.5100	25.6316	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4230	0.0000	25.5897	1.9632	0.0055	40.7776	25.5897
2.9504	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5200	0.0000	1.5100	25.6316	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4230	0.0000	25.5897	1.9632	0.0055	40.7776	25.5897
3.5332	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5060	0.0000	1.5100	25.6552	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.3568	0.0000	25.5897	1.9632	0.0058	40.7776	25.5897
3.6839	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5060	0.0000	1.5100	25.6552	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.3568	0.0000	25.5897	1.9632	0.0058	40.7776	25.5897
4.1542	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5010	0.0000	1.5100	25.6159	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4717	0.0000	25.5897	1.9632	0.0056	40.7698	25.5897
4.4257	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5010	0.0000	1.5100	25.6159	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4717	0.0000	25.5897	1.9632	0.0056	40.7698	25.5897
4.7751	0.0000	-0.0160	0.0078	0.0000	0.0000	-0.0200	230.5010	0.0000	1.5100	25.6159	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9605	0.1032	-1.9625	0.0527	0.0000	0.0000	320.4136	0.0000	25.5897	1.9632	0.0056	40.7621	25.5897
