Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7604	0.0000	-0.0030	0.0080	0.0000	0.0000	-0.0300	230.5840	0.0000	1.5300	53.8180	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.3636	0.0000	-0.0100	0.0080	0.0000	0.0000	-0.0300	230.5860	0.0000	1.5300	53.7689	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0713	0.0000	52.9639	1.6835	0.0052	78.9509	52.9639
1.5046	0.0000	-0.0100	0.0080	0.0000	0.0000	-0.0300	230.5860	0.0000	1.5300	53.7689	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0713	0.0000	52.9639	1.6835	0.0052	78.9509	52.9639
1.9858	0.0000	-0.0080	0.0080	0.0000	0.0000	-0.0300	230.5860	0.0000	1.5200	53.7199	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0903	0.0000	52.9639	1.6835	0.0054	78.5614	52.9639
2.2669	0.0000	-0.0080	0.0080	0.0000	0.0000	-0.0300	230.5860	0.0000	1.5200	53.7199	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0903	0.0000	52.9639	1.6835	0.0054	78.5614	52.9639
2.6072	0.0000	-0.0080	0.0080	0.0000	0.0000	-0.0300	230.5860	0.0000	1.5200	53.7199	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0537	0.0000	52.9639	1.6835	0.0053	78.5614	52.9639
3.0100	0.0000	-0.0050	0.0080	0.0000	0.0000	-0.0300	230.5850	0.0000	1.5300	53.6770	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	320.9780	0.0000	52.9639	1.6835	0.0054	78.1758	52.9639
3.2278	0.0000	-0.0050	0.0080	0.0000	0.0000	-0.0300	230.5850	0.0000	1.5300	53.6770	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	320.9780	0.0000	52.9639	1.6835	0.0054	78.1758	52.9639
3.8502	0.0000	-0.0050	0.0080	0.0000	0.0000	-0.0300	230.5850	0.0000	1.5300	53.6770	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0145	0.0000	52.9639	1.6835	0.0054	77.7940	52.9639
4.4712	0.0000	-0.0040	0.0080	0.0000	0.0000	-0.0300	230.5820	0.0000	1.5200	53.5320	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.5643	-0.6221	-1.6469	-0.3491	0.0000	0.0000	321.0362	0.0000	52.9639	1.6835	0.0056	77.7940	52.9639
