Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7379	0.0000	-0.0000	0.0230	0.0000	0.7560	-0.0200	230.8380	0.0000	1.7100	26.0387	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4729	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8370	0.0000	1.5200	26.0202	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.8122	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8370	0.0000	1.5200	26.0202	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.1146	0.0000	25.7583	1.9209	0.0056	41.8647	25.7583
2.2059	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8350	0.0000	1.5300	26.0279	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.1024	0.0000	25.7583	1.9209	0.0060	41.8461	25.7583
2.4337	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8350	0.0000	1.5300	26.0279	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.1024	0.0000	25.7583	1.9209	0.0060	41.8461	25.7583
2.9481	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8360	0.0000	1.5200	26.0354	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.1092	0.0000	25.7583	1.9209	0.0052	41.8461	25.7583
3.0388	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8360	0.0000	1.5200	26.0354	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.1092	0.0000	25.7583	1.9209	0.0052	41.8461	25.7583
3.6606	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8380	0.0000	1.5200	26.0550	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.0186	0.0000	25.7583	1.9209	0.0057	41.8276	25.7583
3.6880	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8380	0.0000	1.5200	26.0550	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.0186	0.0000	25.7583	1.9209	0.0057	41.8276	25.7583
4.2823	0.0000	-0.0000	0.0079	0.0000	0.0000	-0.0200	230.8380	0.0000	1.5200	26.0520	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0522	-1.9048	0.2483	-1.9166	0.1283	0.0000	0.0000	321.0470	0.0000	25.7583	1.9209	0.0055	41.8276	25.7583
