Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7329	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.9130	0.0000	1.5300	34.7082	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4686	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.9000	0.0000	1.5400	34.7165	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.9973	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8920	0.0000	1.5300	34.7241	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.4501	0.0000	33.1977	1.8388	0.0054	54.7779	33.1977
2.2069	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8920	0.0000	1.5300	34.7241	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.4501	0.0000	33.1977	1.8388	0.0054	54.7779	33.1977
2.6187	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8700	0.0000	1.5200	34.7121	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.4325	0.0000	33.1977	1.8388	0.0052	54.7779	33.1977
2.9461	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8700	0.0000	1.5200	34.7121	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.2865	0.0000	33.1977	1.8388	0.0057	54.6301	33.1977
3.2243	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8700	0.0000	1.5200	34.7121	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.2865	0.0000	33.1977	1.8388	0.0057	54.6301	33.1977
3.6901	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8580	0.0000	1.5200	34.7062	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.3297	0.0000	33.1977	1.8388	0.0053	54.6301	33.1977
3.8451	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8580	0.0000	1.5200	34.7062	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.3297	0.0000	33.1977	1.8388	0.0053	54.6301	33.1977
4.4225	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8310	0.0000	1.5200	34.6933	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.3094	0.0000	33.1977	1.8388	0.0056	54.4838	33.1977
4.4668	0.0000	-0.0140	0.0079	0.0000	0.0000	-0.0200	230.8310	0.0000	1.5200	34.6933	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.7269	-0.6318	-1.8072	-0.3397	0.0000	0.0000	321.3094	0.0000	33.1977	1.8388	0.0056	54.4838	33.1977
