Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7353	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0300	230.9050	0.0000	1.4900	44.5690	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
0.7705	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0300	230.9050	0.0000	1.4900	44.5690	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.4312	0.0000	43.0381	1.7844	0.0054	67.6136	43.0381
1.3911	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0300	230.9020	0.0000	1.5200	44.5391	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.4366	0.0000	43.0381	1.7844	0.0055	67.3374	43.0381
1.4772	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0300	230.9020	0.0000	1.5200	44.5391	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.4366	0.0000	43.0381	1.7844	0.0055	67.3374	43.0381
2.0125	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0300	230.8910	0.0000	1.5200	44.5177	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3947	0.0000	43.0381	1.7844	0.0054	67.3374	43.0381
2.2083	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0300	230.8910	0.0000	1.5200	44.5177	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3947	0.0000	43.0381	1.7844	0.0054	67.3374	43.0381
2.6340	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0200	230.8830	0.0000	1.5200	44.4885	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.4447	0.0000	43.0381	1.7844	0.0051	67.0641	43.0381
2.9456	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0200	230.8830	0.0000	1.5200	44.4885	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3987	0.0000	43.0381	1.7844	0.0055	66.7934	43.0381
3.2556	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0200	230.8830	0.0000	1.5200	44.4885	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3987	0.0000	43.0381	1.7844	0.0055	66.7934	43.0381
3.6944	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0200	230.8670	0.0000	1.5200	44.4493	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3595	0.0000	43.0381	1.7844	0.0055	66.7934	43.0381
3.8765	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0200	230.8670	0.0000	1.5200	44.4493	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3595	0.0000	43.0381	1.7844	0.0055	66.7934	43.0381
4.4273	0.0000	-0.0130	0.0079	0.0000	0.0000	-0.0200	230.8580	0.0000	1.5200	44.4169	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0917	0.0527	-1.6740	-0.6180	-1.7523	-0.3370	0.0000	0.0000	321.3960	0.0000	43.0381	1.7844	0.0055	66.5255	43.0381
