Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7417	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8660	0.0000	1.3300	37.6725	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4802	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8770	0.0000	1.3300	37.6623	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2156	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.8980	0.0000	1.3300	37.6406	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9559	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9060	0.0000	1.3300	37.6373	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7059	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9190	0.0000	1.3200	37.5979	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.2799	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9240	0.0000	1.3200	37.5768	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.8920	-0.8638	-2.0507	-0.3474	0.0000	0.0000	321.5623	0.0000	56.8947	2.0799	0.0050	44.9148	0.0000	0.0000	0.0000
4.4367	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9240	0.0000	1.3200	37.5768	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.8920	-0.8638	-2.0507	-0.3474	0.0000	0.0000	321.5623	0.0000	56.8947	2.0799	0.0050	44.9148	0.0000	0.0000	0.0000
4.8851	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9300	0.0000	1.3200	37.5662	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.8920	-0.8638	-2.0507	-0.3474	0.0000	0.0000	321.5529	0.0000	56.8510	2.0799	0.0053	44.9063	0.0000	0.0000	0.0000
5.2093	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9300	0.0000	1.3200	37.5662	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.8920	-0.8638	-2.0507	-0.3474	0.0000	0.0000	321.5867	0.0000	56.8117	2.0799	0.0052	44.8979	0.0000	0.0000	0.0000
5.5051	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9300	0.0000	1.3200	37.5662	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.8920	-0.8638	-2.0507	-0.3474	0.0000	0.0000	321.5867	0.0000	56.8117	2.0799	0.0052	44.8979	0.0000	0.0000	0.0000
