Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7454	0.0000	-0.0140	0.0264	0.0000	1.2240	-0.0100	230.7430	0.0000	1.7700	46.3397	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4821	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.7720	0.0000	1.3000	46.3122	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2486	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8230	0.0000	1.3100	46.3171	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9817	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8450	0.0000	1.3000	46.2999	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7032	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8820	0.0000	1.3200	46.2749	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.3893	0.0000	66.1534	1.8402	0.0049	51.1993	0.0000	0.0000	0.0000
3.7417	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8820	0.0000	1.3200	46.2749	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.3893	0.0000	66.1534	1.8402	0.0049	51.1993	0.0000	0.0000	0.0000
4.3197	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8980	0.0000	1.3100	46.2823	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.4447	0.0000	66.1076	1.8402	0.0048	51.1993	0.0000	0.0000	0.0000
4.4738	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.8980	0.0000	1.3100	46.2823	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.4447	0.0000	66.1076	1.8402	0.0048	51.1993	0.0000	0.0000	0.0000
4.9228	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9200	0.0000	1.3200	46.2255	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.4555	0.0000	66.0648	1.8402	0.0048	51.1881	0.0000	0.0000	0.0000
5.2500	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9200	0.0000	1.3200	46.2255	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.5123	0.0000	66.0262	1.8402	0.0052	51.1768	0.0000	0.0000	0.0000
5.5328	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9200	0.0000	1.3200	46.2255	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.5123	0.0000	66.0262	1.8402	0.0052	51.1768	0.0000	0.0000	0.0000
5.9851	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9260	0.0000	1.3200	46.2244	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.5678	0.0000	65.9897	1.8402	0.0051	51.1768	0.0000	0.0000	0.0000
6.1393	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9260	0.0000	1.3200	46.2244	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6115	-0.8885	-1.7990	-0.3870	0.0000	0.0000	321.5678	0.0000	65.9897	1.8402	0.0051	51.1768	0.0000	0.0000	0.0000
