Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7484	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5060	0.0000	1.9900	63.4605	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4798	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5290	0.0000	1.9900	63.1409	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.0039	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5380	0.0000	2.0000	62.8364	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.1593	0.0000	42.4323	2.2798	0.0050	103.8910
2.2221	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5380	0.0000	2.0000	62.8364	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.1593	0.0000	42.4323	2.2798	0.0050	103.8910
2.6099	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5570	0.0000	1.9800	62.5358	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.1985	0.0000	42.3169	2.2798	0.0050	103.7078
2.9672	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5570	0.0000	1.9800	62.5358	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2472	0.0000	42.2046	2.2798	0.0050	103.5257
3.2145	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5570	0.0000	1.9800	62.5358	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2472	0.0000	42.2046	2.2798	0.0050	103.5257
3.7129	0.0000	-0.0120	0.0000	0.0000	0.0000	-0.0000	230.5650	0.0000	1.9800	62.2659	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2039	0.0000	42.0951	2.2798	0.0049	103.5257
3.8212	0.0000	-0.0120	0.0000	0.0000	0.0000	-0.0000	230.5650	0.0000	1.9800	62.2659	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2039	0.0000	42.0951	2.2798	0.0049	103.5257
4.4264	0.0000	-0.0140	0.0000	0.0000	0.0000	-0.0000	230.5770	0.0000	1.9800	61.9888	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2472	0.0000	41.9885	2.2798	0.0045	103.3445
4.4675	0.0000	-0.0140	0.0000	0.0000	0.0000	-0.0000	230.5770	0.0000	1.9800	61.9888	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2472	0.0000	41.9885	2.2798	0.0045	103.3445
5.0325	0.0000	-0.0140	0.0000	0.0000	0.0000	-0.0000	230.5770	0.0000	1.9800	61.9888	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2229	0.0000	41.8804	2.2798	0.0049	103.3445
5.6379	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5920	0.0000	1.9800	61.1207	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2242	0.0000	41.7794	2.2798	0.0050	103.1642
6.2439	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5920	0.0000	1.9800	61.1207	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2729	0.0000	41.6808	2.2798	0.0048	102.9849
6.7243	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5920	0.0000	1.9800	61.1207	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2188	0.0000	41.5848	2.2798	0.0048	102.9849
6.8500	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5920	0.0000	1.9800	61.1207	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2188	0.0000	41.5848	2.2798	0.0048	102.9849
7.4559	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5950	0.0000	1.9800	60.8394	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2296	0.0000	41.4912	2.2798	0.0050	102.8066
7.4684	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5950	0.0000	1.9800	60.8394	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2296	0.0000	41.4912	2.2798	0.0050	102.8066
8.0776	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5980	0.0000	1.9800	60.5522	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2148	0.0000	41.3962	2.2798	0.0049	102.8066
8.2116	0.0000	-0.0130	0.0000	0.0000	0.0000	-0.0000	230.5980	0.0000	1.9800	60.5522	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0369	-2.0445	1.0088	-2.2436	0.4048	0.0000	0.0000	321.2148	0.0000	41.3962	2.2798	0.0049	102.8066
