WindyBPMp40_OrcaH24__YC105__Dyno_Low_Speed_Torque__230Vac_40C_20250211_084951
Report created on: 2025/02/11: 10:07:09


Step N. = 	0
Target Speed = 	400

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
397.6591	400.1250	2.4659	0.6163	1.1993	1.5464	1.5620	-0.3627	-30.2461	0.0905	0.0902	2.7196	0.9410	2.8907	-1.2997	2.7093	2.0913	2.1046	-0.0133	-0.6347	0.0000	6.7701	32.4226	40.5662	39.6371	-0.9291	-2.3441	150.1430	142.6338	-7.5093	-5.2647	230.2816	1.3869	168.2600	0.5268	nan	218.0249	50.2498	35.2300	84.7699	29.8644	94.5744	76.6649	0.9934	146.5613	-3.9276	-2.7536	18.1801	5.0243	0.5734	
401.9730	399.0000	-2.9730	-0.7451	1.0997	1.4318	1.4236	-0.3239	-29.4537	0.0875	0.0880	2.0439	0.7513	2.7161	-1.2900	2.5626	1.9452	2.0026	-0.0573	-2.9479	0.0000	5.8299	31.1954	38.8694	37.4173	-1.4521	-3.8809	133.7377	125.5157	-8.2219	-6.5505	230.4016	1.2456	148.9786	0.5191	nan	218.6315	45.9496	36.6087	84.2509	30.8431	93.8687	73.8349	0.9956	134.1729	-8.6571	-6.8973	17.1144	4.1547	0.5653	
403.8399	399.1000	-4.7399	-1.1876	0.9989	1.2903	1.2912	-0.2923	-29.2574	0.0850	0.0850	1.4221	0.5614	2.5311	-1.1803	2.2978	1.8029	1.8549	-0.0521	-2.8880	0.0000	4.1059	29.4437	36.4159	35.2506	-1.1653	-3.3057	115.2701	109.7990	-5.4711	-4.9829	230.5008	1.1134	131.2580	0.5114	nan	219.4631	41.7477	38.0220	83.6512	31.8059	92.4898	70.5666	0.9975	115.5674	-5.7684	-5.2536	16.0623	3.5543	0.5541	
402.1395	401.1111	-1.0283	-0.2564	0.9008	1.1649	1.1570	-0.2562	-28.4459	0.0823	0.0821	0.9013	0.3844	2.3408	-1.0950	2.0759	1.6542	1.6975	-0.0434	-2.6209	0.0000	2.8394	27.6962	34.1005	32.9363	-1.1642	-3.5347	98.9023	94.2744	-4.6279	-4.9090	230.5409	0.9809	113.6989	0.5028	nan	220.2130	37.8366	40.1346	82.9159	33.2780	90.6002	67.2782	0.9990	99.4346	-5.1602	-5.4735	14.9566	2.4671	0.5445	
402.8759	401.4444	-1.4314	-0.3566	0.8000	1.0333	1.0343	-0.2343	-29.2884	0.0797	0.0796	0.3538	0.1606	2.1631	-1.0731	1.9119	1.5042	1.5487	-0.0445	-2.9606	0.0000	2.0423	26.0620	32.0203	30.5821	-1.4382	-4.7028	85.1713	79.6556	-5.5157	-6.9244	230.5138	0.8532	97.1522	0.4940	nan	220.8123	33.6314	42.2211	81.9904	34.6172	88.3415	64.0862	0.9997	85.4753	-5.8197	-7.3061	13.8499	1.7166	0.5318	
402.3635	399.7500	-2.6135	-0.6538	0.6992	0.9165	0.9263	-0.2270	-32.4635	0.0778	0.0775	0.1106	0.0524	1.9810	-1.0563	1.6795	1.3600	1.4060	-0.0460	-3.3825	0.0000	0.6658	24.5734	30.1156	28.2625	-1.8531	-6.5567	73.2325	66.4750	-6.7575	-10.1655	230.4303	0.7335	82.2450	0.4866	nan	221.2879	29.2717	44.0343	80.8256	35.5909	85.8961	61.0109	0.9985	73.1540	-6.6790	-10.0474	12.7719	1.2674	0.5141	
404.4188	401.0000	-3.4188	-0.8526	0.5995	0.7771	0.7799	-0.1804	-30.0921	0.0753	0.0754	-0.2898	-0.1686	1.7209	-0.9766	1.4452	1.2097	1.2413	-0.0316	-2.6085	0.0000	-0.2335	22.6360	27.7258	26.0050	-1.7208	-6.6170	58.5262	54.1675	-4.3587	-8.0466	230.3530	0.6163	68.2325	0.4806	nan	221.7915	25.1745	46.4764	79.3865	36.8959	83.2067	58.0851	0.9941	58.8841	-4.7166	-8.7075	11.7250	0.8080	0.4956	
399.6817	400.5556	0.8739	0.2182	0.4998	0.6929	0.6835	-0.1837	-36.7535	0.0743	0.0742	-0.3909	-0.2563	1.5316	-0.8785	1.2635	1.0602	1.1123	-0.0521	-4.9173	0.0000	-0.8865	21.1645	25.9486	23.8464	-2.1021	-8.8153	49.0150	43.1267	-5.8883	-13.6536	230.3200	0.5107	55.5711	0.4725	nan	222.1863	20.9638	48.6107	77.6060	37.7247	80.4715	55.4206	0.9849	48.7423	-5.6157	-13.0214	10.7327	0.7100	0.4714	
401.0378	399.8889	-1.1489	-0.2873	0.4008	0.5781	0.5672	-0.1665	-41.5358	0.0735	0.0735	-0.4538	-0.3579	1.2895	-0.7829	1.0766	0.8940	0.9633	-0.0693	-7.7501	0.0000	-1.2359	19.6232	24.0871	21.6580	-2.4291	-11.2156	38.7895	32.4278	-6.3617	-19.6180	230.2846	0.4079	43.2867	0.4608	nan	222.6819	16.7831	51.7564	74.9137	38.7725	77.6633	52.9056	0.9669	38.9246	-6.4968	-20.0348	9.7260	0.5309	0.4483	
402.5991	400.6667	-1.9324	-0.4823	0.3008	0.4443	0.4526	-0.1518	-50.4685	0.0728	0.0726	-0.3988	-0.3884	1.0369	-0.6832	0.8584	0.7244	0.7957	-0.0713	-9.8400	0.0000	-1.7406	17.8696	21.9904	19.5194	-2.4710	-12.6592	28.9145	22.8089	-6.1056	-26.7686	230.2386	0.3128	32.1100	0.4458	nan	223.2644	12.6200	55.3316	71.0326	39.3031	74.7602	50.5003	0.9313	28.7323	-5.9235	-25.9699	8.7428	0.3603	0.4152	
400.8190	401.5714	0.7524	0.1874	0.2043	0.3223	0.3100	-0.1057	-51.7636	0.0715	0.0717	-0.3310	-0.4608	0.7203	-0.5748	0.6077	0.5385	0.6095	-0.0710	-13.1914	0.0000	-1.7889	16.0073	19.7274	17.5380	-2.1894	-12.4835	18.6181	14.1571	-4.4610	-31.5105	230.2074	0.2242	22.0257	0.4268	nan	223.9449	8.5906	60.7073	64.2657	39.0100	71.8858	48.2353	0.8653	18.6008	-4.4437	-31.3881	7.8315	0.1885	0.3794	



Step N. = 	1
Target Speed = 	450

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
450.6955	449.8000	-0.8955	-0.1991	2.3002	2.5821	2.6628	-0.3626	-15.7626	0.1148	0.1161	14.0797	3.6072	3.8984	-1.3529	4.9828	3.8099	3.8223	-0.0124	-0.3267	0.0000	23.5988	43.4656	60.6091	60.5410	-0.0681	-0.1126	382.0571	379.1990	-2.8581	-0.7537	230.1886	3.1575	441.8760	0.6080	nan	207.0909	108.3461	28.5754	85.8143	24.5211	55.5780	67.8443	0.9492	386.6881	-7.4891	-1.9750	29.2340	16.5126	0.6037	
452.8124	448.3333	-4.4790	-0.9990	2.1988	2.4596	2.5291	-0.3303	-15.0215	0.1147	0.1127	14.0156	3.8120	3.6782	-1.5076	4.9975	3.6155	3.6267	-0.0112	-0.3101	0.0000	24.7713	44.5274	62.4113	60.7070	-1.7043	-2.8074	387.2915	363.4144	-23.8770	-6.5702	230.1613	3.0741	420.0478	0.5937	nan	208.4290	103.2311	28.4068	86.5172	24.5766	68.9900	84.2431	0.9559	372.7040	-9.2895	-2.5562	29.1260	20.1125	0.6082	
461.5395	449.2857	-12.2538	-2.7274	2.1010	2.3465	2.5194	-0.4184	-19.9148	0.1122	0.1105	12.4866	3.3131	3.7679	-1.2788	4.6702	3.4370	3.4477	-0.0107	-0.3127	0.0000	23.1400	43.8949	60.7804	60.2406	-0.5398	-0.8961	363.1676	344.7671	-18.4005	-5.3371	230.1214	2.9507	396.9200	0.5846	nan	209.5495	98.8500	28.6721	86.8605	24.9047	80.7507	94.2920	0.9614	351.0033	-6.2362	-1.8088	28.7477	20.2352	0.6113	
442.6930	450.0000	7.3070	1.6238	2.0002	2.3802	2.3030	-0.3028	-15.1387	0.1099	0.1100	10.4902	3.0185	3.4763	-1.5127	4.5032	3.2697	3.2803	-0.0105	-0.3225	0.0000	21.2602	44.6527	60.5848	59.2323	-1.3524	-2.2833	329.0895	324.0444	-5.0451	-1.5569	230.0977	2.8029	372.3467	0.5773	nan	210.4879	94.2582	29.0882	87.0276	25.3148	89.9480	100.0770	0.9660	330.3123	-6.2678	-1.9343	28.1405	19.3511	0.6117	
442.5403	449.3333	6.7930	1.5118	1.8998	2.3205	2.2993	-0.3995	-21.0312	0.1085	0.1087	9.4329	2.6627	3.5386	-1.3339	4.1786	3.1141	3.1242	-0.0101	-0.3244	0.0000	18.8002	43.9629	58.5817	57.9584	-0.6232	-1.0753	308.6653	303.3789	-5.2864	-1.7425	230.1003	2.6528	348.1933	0.5704	nan	211.5503	89.3925	29.4660	87.1294	25.6735	97.6997	102.9582	0.9705	307.9794	-4.6006	-1.5164	27.3970	18.3796	0.6101	
445.4976	448.7778	3.2802	0.7309	1.7994	2.2424	2.2259	-0.4265	-23.7018	0.1067	0.1069	8.2339	2.3721	3.4725	-1.2526	3.9726	2.9710	2.9814	-0.0104	-0.3499	0.0000	16.7105	43.6676	57.2743	56.4592	-0.8151	-1.4437	286.8346	283.1200	-3.7146	-1.3120	230.1157	2.5021	324.9067	0.5643	nan	212.4105	84.5662	29.8694	87.1388	26.0279	103.9510	103.7219	0.9745	287.7485	-4.6285	-1.6348	26.5803	17.0377	0.6057	
448.2993	449.6667	1.3674	0.3041	1.6987	2.1427	2.0697	-0.3710	-21.8400	0.1042	0.1045	7.1872	2.1882	3.2836	-1.3112	3.7753	2.8313	2.8403	-0.0090	-0.3172	0.0000	14.9181	43.1751	55.9521	54.6700	-1.2821	-2.3452	261.6460	262.1900	0.5440	0.2075	230.1607	2.3446	301.1267	0.5580	nan	213.3730	79.9886	30.5080	87.0697	26.5632	108.1080	103.0733	0.9779	267.3333	-5.1433	-1.9617	25.6218	15.2606	0.6000	
454.2888	448.0000	-6.2888	-1.4037	1.6001	2.0240	2.0179	-0.4178	-26.1102	0.1022	0.1019	6.2940	1.9185	3.2833	-1.2968	3.5830	2.6973	2.7071	-0.0099	-0.3669	0.0000	13.5207	41.8291	53.8423	52.7947	-1.0475	-1.9842	244.8370	242.0200	-2.8170	-1.1639	230.3056	2.1880	278.3364	0.5524	nan	214.4490	75.0675	31.0169	86.9523	26.9700	111.2655	101.3792	0.9812	246.1717	-4.1517	-1.7154	24.6188	14.0040	0.5932	
451.0780	449.4444	-1.6335	-0.3635	1.4993	1.9385	1.9549	-0.4555	-30.3829	0.1002	0.0997	5.5124	1.6996	3.2443	-1.3222	3.4360	2.5635	2.5723	-0.0087	-0.3410	0.0000	12.4639	39.9300	51.2330	50.7373	-0.4956	-0.9768	226.0509	221.7789	-4.2720	-1.9263	230.4870	2.0298	255.6078	0.5463	nan	215.4327	70.5671	31.8187	86.7653	27.6076	113.5813	98.7003	0.9845	225.3878	-3.6089	-1.6273	23.5514	12.0968	0.5849	
451.5462	448.5556	-2.9907	-0.6667	1.4001	1.8166	1.8738	-0.4737	-33.8297	0.0971	0.0968	4.4097	1.3628	3.2351	-1.3164	3.1589	2.4222	2.4304	-0.0082	-0.3384	0.0000	10.3051	38.5897	48.9193	48.4717	-0.4477	-0.9236	208.3201	200.7922	-7.5278	-3.7491	230.5200	1.8655	232.0444	0.5396	nan	216.3009	65.7671	32.7539	86.5318	28.3426	114.7228	95.7511	0.9874	203.7257	-2.9334	-1.4609	22.4094	10.4014	0.5780	
452.7344	450.0000	-2.7344	-0.6076	1.2993	1.6785	1.6830	-0.3837	-29.5307	0.0934	0.0936	3.3152	1.1014	3.0103	-1.3681	2.9077	2.2744	2.2824	-0.0080	-0.3528	0.0000	8.2582	37.1161	46.5697	46.0480	-0.5217	-1.1330	181.2441	179.6011	-1.6430	-0.9148	230.4312	1.6973	208.3489	0.5327	nan	217.1101	61.2296	34.0920	86.2021	29.3880	114.9734	92.4281	0.9901	182.0894	-2.4883	-1.3854	21.2095	8.4154	0.5713	
451.3695	450.6667	-0.7029	-0.1560	1.1998	1.5466	1.5610	-0.3612	-30.1085	0.0904	0.0905	2.5310	0.8765	2.8875	-1.2848	2.6844	2.1221	2.1297	-0.0075	-0.3557	0.0000	6.6581	35.2622	43.9506	43.5247	-0.4260	-0.9787	161.4880	158.7978	-2.6902	-1.6941	230.3016	1.5304	185.1156	0.5252	nan	217.8531	56.6219	35.6566	85.7831	30.5874	114.3932	88.8585	0.9926	161.0711	-2.2733	-1.4316	19.9789	6.6153	0.5654	
450.8756	450.1250	-0.7506	-0.1668	1.0999	1.4138	1.4173	-0.3174	-28.8561	0.0872	0.0876	1.8756	0.6926	2.7098	-1.2468	2.4838	1.9734	1.9794	-0.0060	-0.3063	0.0000	5.3706	33.4237	41.4615	41.0795	-0.3820	-0.9299	141.4297	139.6812	-1.7484	-1.2517	230.2084	1.3744	163.7275	0.5175	nan	218.5629	51.8448	37.1166	85.3132	31.6654	113.1526	85.3238	0.9948	141.7008	-2.0195	-1.4458	18.7953	5.5067	0.5574	
448.6384	449.7500	1.1116	0.2472	0.9991	1.2937	1.2784	-0.2793	-27.9558	0.0847	0.0850	1.3115	0.5211	2.5184	-1.1851	2.2867	1.8272	1.8329	-0.0058	-0.3165	0.0000	4.0959	31.6790	39.1231	38.6445	-0.4786	-1.2386	122.8938	121.8988	-0.9951	-0.8163	230.1732	1.2253	143.8400	0.5100	nan	219.2435	47.0566	38.6029	84.7461	32.7145	111.2790	81.4480	0.9967	123.7440	-1.8452	-1.5138	17.6263	4.6521	0.5468	
448.5289	450.3333	1.8044	0.4007	0.8998	1.1556	1.1402	-0.2404	-26.7209	0.0819	0.0820	0.8884	0.3824	2.3234	-1.1512	2.0868	1.6688	1.6744	-0.0056	-0.3328	0.0000	3.1017	29.8680	36.7777	36.0529	-0.7248	-2.0103	105.8730	104.0622	-1.8108	-1.7401	230.2622	1.0742	123.8744	0.5008	nan	220.0752	42.4324	40.7761	84.0062	34.2544	109.0417	77.8253	0.9986	106.1170	-2.0548	-1.9746	16.3821	3.4680	0.5392	
450.4445	449.3333	-1.1112	-0.2473	0.7994	1.0120	1.0121	-0.2127	-26.6027	0.0795	0.0793	0.5002	0.2352	2.1252	-1.0390	1.8862	1.5096	1.5146	-0.0050	-0.3294	0.0000	2.0489	27.9580	34.3345	33.4298	-0.9048	-2.7064	89.8567	87.3856	-2.4711	-2.8278	230.5053	0.9293	105.1422	0.4909	nan	221.0115	37.6170	43.0472	83.1117	35.7773	106.3503	74.2251	0.9997	89.8034	-2.4178	-2.7669	15.1258	2.5618	0.5296	
449.4251	450.6250	1.1999	0.2663	0.6990	0.8889	0.8761	-0.1771	-25.3325	0.0768	0.0770	-0.0553	-0.0292	1.9026	-0.9902	1.6248	1.3540	1.3581	-0.0041	-0.3060	0.0000	0.5456	25.9590	31.8028	30.8256	-0.9772	-3.1702	74.0907	72.2350	-1.8557	-2.5690	230.5448	0.7933	88.0938	0.4817	nan	221.6569	32.9853	45.6641	81.9978	37.4436	103.2757	70.7090	0.9992	74.7848	-2.5498	-3.5299	13.9069	1.6294	0.5163	
450.5263	450.0000	-0.5263	-0.1169	0.5990	0.7580	0.7676	-0.1686	-28.1479	0.0753	0.0751	-0.2055	-0.1209	1.6985	-0.8926	1.4479	1.1947	1.1978	-0.0032	-0.2641	0.0000	-0.0189	24.1744	29.6077	28.3229	-1.2849	-4.5365	61.5950	58.3688	-3.2263	-5.5274	230.2428	0.6617	72.3775	0.4751	nan	221.9604	28.2273	48.3603	80.6448	39.0001	100.0139	67.4079	0.9960	61.2675	-2.8988	-4.9664	12.7603	1.1464	0.5014	
450.8233	450.2500	-0.5733	-0.1273	0.4998	0.6385	0.6367	-0.1369	-27.3975	0.0739	0.0739	-0.3315	-0.2308	1.4367	-0.8172	1.2084	1.0364	1.0392	-0.0028	-0.2663	0.0000	-0.7428	22.5019	27.5748	25.9995	-1.5753	-6.0588	48.7600	46.1425	-2.6175	-5.6727	230.3967	0.5440	58.5400	0.4671	nan	222.5315	23.5631	51.0673	78.8219	40.2521	96.6986	64.4093	0.9886	49.0685	-2.9260	-6.3412	11.6835	0.9801	0.4822	
450.6410	450.2857	-0.3553	-0.0789	0.3999	0.5142	0.5097	-0.1098	-27.4583	0.0732	0.0732	-0.3700	-0.3188	1.1601	-0.7007	0.9897	0.8599	0.8631	-0.0033	-0.3814	0.0000	-1.2036	20.6776	25.3687	23.6487	-1.7200	-7.2730	36.5663	34.3057	-2.2606	-6.5896	230.5826	0.4295	45.0257	0.4546	nan	223.3432	18.8549	54.9613	76.1911	41.8756	93.2642	61.6041	0.9740	37.0057	-2.6999	-7.8702	10.5885	0.7438	0.4650	
451.4966	451.0000	-0.4966	-0.1101	0.3009	0.3809	0.3816	-0.0807	-26.8273	0.0721	0.0722	-0.3097	-0.3528	0.8783	-0.6051	0.7572	0.6788	0.6825	-0.0037	-0.5378	0.0000	-1.4738	18.7395	23.0234	21.3256	-1.6978	-7.9613	25.4810	23.6533	-1.8277	-7.7270	230.2724	0.3242	32.7544	0.4388	nan	223.7352	14.2105	60.0814	72.2135	43.3865	89.9204	59.0336	0.9433	25.9225	-2.2691	-9.5933	9.5316	0.3730	0.4432	
449.6998	449.5714	-0.1284	-0.0286	0.2054	0.2592	0.2564	-0.0510	-24.8111	0.0712	0.0712	-0.1875	-0.3122	0.6001	-0.4145	0.5290	0.4822	0.4875	-0.0053	-1.0903	0.0000	-1.4070	16.8399	20.6967	19.2799	-1.4168	-7.3488	15.8296	14.3586	-1.4710	-10.2447	230.4670	0.2279	21.9843	0.4185	nan	224.6607	9.6716	67.4126	65.2875	44.0033	86.4698	56.6115	0.8913	15.6312	-1.2726	-8.8632	8.5818	0.1607	0.4260	



Step N. = 	2
Target Speed = 	780

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
