WindyBPMp50_AtlasH32_Dyno_Speed_Torque__230Vac_40C_20241120_144232
Report created on: 2024/11/20: 15:18:33


Step N. = 	0
Target Speed = 	349

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
351.2021	347.6250	-3.5771	-1.0290	1.0996	1.2235	1.2291	-0.1295	-11.7731	0.1016	0.1015	1.1671	0.5777	2.0172	-0.5691	2.0362	1.4458	1.4830	-0.0372	-2.5752	0.0000	2.4121	22.1136	27.2454	26.1730	-1.0724	-4.0974	69.0228	64.6912	-4.3315	-6.6957	230.5295	0.5618	81.0925	0.6261	nan	217.6491	40.0296	61.8779	79.7746	49.3630	59.2133	52.9067	0.9870	69.4334	-4.7422	-7.3304	12.0253	0.9717	0.7606	
348.1588	348.0000	-0.1588	-0.0456	0.9983	1.1515	1.1156	-0.1173	-11.7454	0.1002	0.1006	0.7246	0.3880	1.8567	-0.4948	1.8600	1.3275	1.3697	-0.0422	-3.1777	0.0000	1.8440	21.4696	26.3940	25.0837	-1.3104	-5.2240	60.9342	57.2183	-3.7159	-6.4943	230.6043	0.5070	72.3117	0.6185	nan	218.2346	36.3817	63.5838	79.1274	50.3124	58.5556	52.6894	0.9921	61.4842	-4.2658	-7.4554	11.4939	0.9118	0.7521	
350.4134	349.0000	-1.4134	-0.4050	0.8995	1.0391	1.0255	-0.1260	-14.0045	0.0990	0.0992	0.4154	0.2387	1.7269	-0.4680	1.6840	1.2083	1.2585	-0.0502	-4.1508	0.0000	1.4362	20.8064	25.5448	23.9773	-1.5675	-6.5376	54.4496	50.0030	-4.4466	-8.8927	230.6962	0.4531	63.8660	0.6110	nan	218.8152	32.8742	65.7449	78.2935	51.4739	57.8436	52.4588	0.9964	54.4776	-4.4746	-8.9486	10.9578	0.6619	0.7444	
351.6983	349.6667	-2.0316	-0.5810	0.8002	0.9175	0.9296	-0.1294	-16.1725	0.0978	0.0977	0.2454	0.1547	1.5861	-0.4837	1.4712	1.0864	1.1313	-0.0448	-4.1264	0.0000	0.6942	19.8934	24.3823	22.8551	-1.5272	-6.6819	47.5140	42.9511	-4.5629	-10.6234	230.7940	0.3996	55.5567	0.6023	nan	219.5190	29.3018	68.2212	77.3105	52.7422	57.0546	52.2187	0.9987	47.7257	-4.7746	-11.1164	10.4115	0.3746	0.7366	
350.3870	348.1250	-2.2620	-0.6498	0.6997	0.8184	0.8139	-0.1142	-16.3193	0.0964	0.0965	-0.0108	-0.0086	1.4027	-0.4739	1.3351	0.9670	1.0095	-0.0425	-4.3998	0.0000	0.4769	19.2225	23.5504	21.7482	-1.8022	-8.2866	40.4461	36.3362	-4.1099	-11.3107	230.8512	0.3494	47.8250	0.5929	nan	220.1132	25.5094	70.2043	75.9775	53.3393	56.3609	51.9784	0.9975	40.7228	-4.3865	-12.0721	9.8805	0.3365	0.7236	
349.3980	349.9000	0.5020	0.1435	0.5999	0.7136	0.7020	-0.1021	-17.0120	0.0951	0.0952	-0.1270	-0.1037	1.2294	-0.5466	1.1226	0.8504	0.8873	-0.0370	-4.3474	0.0000	-0.0549	18.3295	22.4504	20.6934	-1.7570	-8.4904	33.8381	30.1940	-3.6441	-12.0691	230.8660	0.3018	40.5960	0.5827	nan	220.7745	21.9812	72.8002	74.3768	54.1466	55.4501	51.7380	0.9906	34.0169	-3.8229	-12.6611	9.3731	0.1265	0.7055	
350.7098	349.7500	-0.9598	-0.2744	0.5000	0.6040	0.5958	-0.0958	-19.1535	0.0941	0.0943	-0.2267	-0.2146	1.0589	-0.4813	0.9826	0.7400	0.7769	-0.0369	-4.9823	0.0000	-0.2229	17.6525	21.6242	19.7885	-1.8357	-9.2768	28.1196	24.8225	-3.2971	-13.2829	230.8553	0.2593	34.2750	0.5725	nan	221.3244	18.3129	73.7759	72.4215	53.4296	54.5944	51.5172	0.9787	28.3382	-3.5157	-14.1633	8.9410	0.4049	0.6757	
350.7395	348.5556	-2.1839	-0.6266	0.3983	0.5006	0.4908	-0.0924	-23.2090	0.0933	0.0934	-0.2027	-0.2360	0.8739	-0.4153	0.8038	0.6159	0.6661	-0.0502	-8.1568	0.0000	-0.4583	16.8751	20.6758	18.8690	-1.8068	-9.5755	22.3108	19.2656	-3.0452	-15.8067	230.8109	0.2141	27.6556	0.5596	nan	221.9264	14.5393	75.4673	69.6625	52.5725	53.7925	51.3131	0.9572	22.4144	-3.1488	-16.3443	8.5024	0.5104	0.6468	
352.1938	349.8571	-2.3366	-0.6679	0.2983	0.3714	0.3746	-0.0764	-25.6001	0.0924	0.0924	-0.1457	-0.2160	0.6733	-0.3661	0.6127	0.4742	0.5234	-0.0492	-10.3680	0.0000	-0.6522	15.9765	19.5838	18.0326	-1.5512	-8.6023	16.3567	13.7686	-2.5882	-18.7976	230.7303	0.1685	21.1143	0.5432	nan	222.6789	10.9284	79.3733	65.2097	51.7585	52.9307	51.0987	0.9296	16.3395	-2.5709	-18.6723	8.0980	0.3481	0.6290	
350.8165	350.5000	-0.3165	-0.0903	0.2057	0.2733	0.2721	-0.0664	-32.2622	0.0922	0.0922	-0.0795	-0.1533	0.4908	-0.2078	0.4602	0.2826	0.3811	-0.0985	-34.8325	0.0000	-0.3200	15.2916	18.7341	17.9387	-0.7954	-4.4337	11.3848	8.6000	-2.7848	-32.3812	230.6245	0.1229	14.7475	0.5202	nan	223.3261	7.5522	87.8222	58.3061	51.2042	52.1492	50.8977	0.9793	11.2549	-2.6549	-30.8712	8.0326	0.1650	0.7279	
