Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7424	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	264.7110	0.0000	2.4800	84.5368	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4820	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.7190	0.0000	2.5900	84.3827	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2190	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.7250	0.0000	2.6000	84.2329	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9540	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.7370	0.0000	2.5900	84.1000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6957	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.7450	0.0000	2.6000	83.9763	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.1184	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.7610	0.0000	2.5800	83.7960	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4044	0.0000	81.9680	1.1122	0.0054	40.0000	81.9680
4.4348	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.7610	0.0000	2.5800	83.7960	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4126	0.0000	81.9680	1.1122	0.0058	40.0000	81.9680
4.7400	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.7610	0.0000	2.5800	83.7960	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4126	0.0000	81.9680	1.1122	0.0058	40.0000	81.9680
5.1788	0.0000	-0.0350	0.0000	0.0000	0.0000	-0.0100	264.7700	0.0000	2.5900	83.6452	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4302	0.0000	81.9680	1.1122	0.0056	40.0000	81.9680
5.3610	0.0000	-0.0350	0.0000	0.0000	0.0000	-0.0100	264.7700	0.0000	2.5900	83.6452	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4302	0.0000	81.9680	1.1122	0.0056	40.0000	81.9680
5.9200	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.7870	0.0000	2.5800	83.5225	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4302	0.0000	81.9680	1.1122	0.0054	40.0000	81.9680
5.9817	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.7870	0.0000	2.5800	83.5225	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4302	0.0000	81.9680	1.1122	0.0054	40.0000	81.9680
6.6034	0.0000	-0.0370	0.0000	0.0000	0.0000	-0.0100	264.7940	0.0000	2.5900	83.3615	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4410	0.0000	81.9680	1.1122	0.0053	40.0000	81.9680
6.6560	0.0000	-0.0370	0.0000	0.0000	0.0000	-0.0100	264.7940	0.0000	2.5900	83.3615	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4410	0.0000	81.9680	1.1122	0.0053	40.0000	81.9680
7.2247	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.8130	0.0000	2.5900	83.2052	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4559	0.0000	81.9680	1.1122	0.0056	40.0000	81.9680
7.4065	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.8130	0.0000	2.5900	83.2052	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4559	0.0000	81.9680	1.1122	0.0056	40.0000	81.9680
7.8299	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	264.8210	0.0000	2.5800	83.0740	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4937	0.0000	81.9680	1.1122	0.0060	40.0000	81.9680
8.1538	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	264.8210	0.0000	2.5800	83.0740	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4937	0.0000	81.9680	1.1122	0.0059	40.0000	81.9680
8.4513	0.0000	-0.0360	0.0000	0.0000	0.0000	-0.0100	264.8210	0.0000	2.5800	83.0740	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.4937	0.0000	81.9680	1.1122	0.0059	40.0000	81.9680
8.9051	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.8330	0.0000	2.5800	82.9159	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5276	0.0000	81.9680	1.1122	0.0054	40.0000	81.9680
9.0729	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	264.8330	0.0000	2.5800	82.9159	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5276	0.0000	81.9680	1.1122	0.0054	40.0000	81.9680
9.6526	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.8380	0.0000	2.5900	82.7938	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5330	0.0000	81.9680	1.1122	0.0057	40.0000	81.9680
9.7099	0.0000	-0.0380	0.0000	0.0000	0.0000	-0.0100	264.8380	0.0000	2.5900	82.7938	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5330	0.0000	81.9680	1.1122	0.0057	40.0000	81.9680
10.3302	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.8500	0.0000	2.5900	82.6419	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5100	0.0000	81.9680	1.1122	0.0059	40.0000	81.9680
10.4056	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.8500	0.0000	2.5900	82.6419	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5100	0.0000	81.9680	1.1122	0.0059	40.0000	81.9680
10.9679	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0100	264.8560	0.0000	2.5900	82.4805	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.9304	-0.6094	-1.0443	-0.3825	0.0000	0.0000	368.5208	0.0000	81.9680	1.1122	0.0054	40.0000	81.9680
