Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7366	0.0000	-0.0320	0.0000	0.0000	0.0000	-0.0100	264.9580	0.0000	2.6000	85.6357	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4780	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.9740	0.0000	2.5900	85.4741	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.6174	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	264.9740	0.0000	2.5900	85.4741	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.7751	0.0000	80.7532	1.0230	0.0057	40.0000	80.7532
2.2137	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0010	0.0000	2.5900	85.2945	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8185	0.0000	80.7532	1.0230	0.0055	40.0000	80.7532
2.2380	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0010	0.0000	2.5900	85.2945	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8185	0.0000	80.7532	1.0230	0.0055	40.0000	80.7532
2.8594	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0130	0.0000	2.6000	85.1135	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8225	0.0000	80.7532	1.0230	0.0058	40.0000	80.7532
2.9479	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0130	0.0000	2.6000	85.1135	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8225	0.0000	80.7532	1.0230	0.0058	40.0000	80.7532
3.4805	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0410	0.0000	2.5900	84.9850	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8685	0.0000	80.7532	1.0230	0.0057	40.0000	80.7532
3.6941	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0410	0.0000	2.5900	84.9850	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8685	0.0000	80.7532	1.0230	0.0057	40.0000	80.7532
4.1017	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0550	0.0000	2.5900	84.8122	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.8753	0.0000	80.7532	1.0230	0.0057	40.0000	80.7532
4.4348	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0550	0.0000	2.5900	84.8122	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9633	0.0000	80.7532	1.0230	0.0053	40.0000	80.7532
4.7233	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0550	0.0000	2.5900	84.8122	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9633	0.0000	80.7532	1.0230	0.0053	40.0000	80.7532
5.1742	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0860	0.0000	2.6000	84.6238	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9200	0.0000	80.7532	1.0230	0.0056	40.0000	80.7532
5.3446	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.0860	0.0000	2.6000	84.6238	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9200	0.0000	80.7532	1.0230	0.0056	40.0000	80.7532
5.9191	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1000	0.0000	2.6000	84.4379	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9633	0.0000	80.7532	1.0230	0.0054	40.0000	80.7532
5.9665	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1000	0.0000	2.6000	84.4379	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9633	0.0000	80.7532	1.0230	0.0054	40.0000	80.7532
6.5873	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1240	0.0000	2.6000	84.2912	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9160	0.0000	80.7532	1.0230	0.0053	40.0000	80.7532
6.6595	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1240	0.0000	2.6000	84.2912	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9160	0.0000	80.7532	1.0230	0.0053	40.0000	80.7532
7.2089	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1340	0.0000	2.6000	84.1268	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9674	0.0000	80.7532	1.0230	0.0054	40.0000	80.7532
7.3925	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1340	0.0000	2.6000	84.1268	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9674	0.0000	80.7532	1.0230	0.0054	40.0000	80.7532
7.8304	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	265.1490	0.0000	2.5900	83.9354	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8266	-0.6027	-0.9444	-0.3933	0.0000	0.0000	368.9999	0.0000	80.7532	1.0230	0.0053	40.0000	80.7532
