Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7535	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.9170	0.0000	1.9900	26.2734	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4968	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.9130	0.0000	2.0000	26.2781	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.4632	0.0000	0.0010	0.0165	0.0000	1.0530	-0.0500	230.9030	0.0000	1.9900	26.3005	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.2096	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8870	0.0000	1.9900	26.2760	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.4727	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8870	0.0000	1.9900	26.2760	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8427	0.0000	25.0000	0.0000	0.0047	40.0000
3.9487	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8780	0.0000	1.9900	26.2916	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8480	0.0000	25.0000	0.0000	0.0048	40.0000
4.0783	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8780	0.0000	1.9900	26.2916	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8480	0.0000	25.0000	0.0000	0.0048	40.0000
4.6845	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8590	0.0000	1.9900	26.2806	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8088	0.0000	25.0000	0.0000	0.0050	40.0000
4.6913	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8590	0.0000	1.9900	26.2806	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8088	0.0000	25.0000	0.0000	0.0050	40.0000
5.2735	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8470	0.0000	2.0000	26.3108	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8183	0.0000	25.0000	0.0000	0.0049	40.0000
5.4291	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8470	0.0000	2.0000	26.3108	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8183	0.0000	25.0000	0.0000	0.0049	40.0000
5.8790	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8240	0.0000	2.0000	26.2820	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.7831	0.0000	25.0000	0.0000	0.0049	40.0000
6.1622	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8240	0.0000	2.0000	26.2820	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.7831	0.0000	25.0000	0.0000	0.0049	40.0000
6.4842	0.0000	0.0010	0.0165	0.0000	1.0540	-0.0500	230.8240	0.0000	2.0000	26.2820	NOT CONNECTED	750.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.7588	0.0000	25.0000	0.0000	0.0048	40.0000
