Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7486	0.0000	-0.0150	0.0077	0.0000	0.3100	-0.0300	170.0530	0.0373	1.6700	60.1291	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4822	0.0000	-0.0150	0.0077	0.0000	0.3100	-0.0300	170.0350	0.0374	1.6900	60.0990	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2462	0.0000	-0.0150	0.0077	0.0000	0.3100	-0.0300	170.0210	0.0375	1.7000	60.0470	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9763	0.0000	-0.0150	0.0077	0.0000	0.3100	-0.0300	170.0070	0.0375	1.7000	60.0479	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7163	0.0000	-0.0140	0.0077	0.0000	0.3100	-0.0300	170.0050	0.0375	1.7000	60.0099	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0524	0.0000	-0.0140	0.0077	0.0000	0.3100	-0.0300	170.0050	0.0375	1.7000	60.0099	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0350	-1.6261	0.4548	-1.6758	0.2068	0.0000	0.0000	236.6862	0.0000	79.7418	1.6885	0.0049	89.0915
4.4508	0.0000	-0.0140	0.0077	0.0000	0.3100	-0.0300	170.0120	0.0373	1.6900	59.9802	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0350	-1.6261	0.4548	-1.6758	0.2068	0.0000	0.0000	236.6172	0.0000	79.4228	1.6885	0.0051	88.9790
4.6420	0.0000	-0.0140	0.0077	0.0000	0.3100	-0.0300	170.0120	0.0373	1.6900	59.9802	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0350	-1.6261	0.4548	-1.6758	0.2068	0.0000	0.0000	236.6172	0.0000	79.4228	1.6885	0.0051	88.9790
5.1974	0.0000	-0.0140	0.0077	0.0000	0.3100	-0.0300	170.0210	0.0372	1.6800	59.9431	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0350	-1.6261	0.4548	-1.6758	0.2068	0.0000	0.0000	236.6348	0.0000	79.1267	1.6885	0.0049	88.9790
5.2476	0.0000	-0.0140	0.0077	0.0000	0.3100	-0.0300	170.0210	0.0372	1.6800	59.9431	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0350	-1.6261	0.4548	-1.6758	0.2068	0.0000	0.0000	236.6348	0.0000	79.1267	1.6885	0.0049	88.9790
