WindyBPMp50_HefeiH24_LowSpeedTorque_230Vac_ID12__330uF_20250529_134907
Report created on: 2025/05/29: 14:46:12


Step N. = 	0
Target Speed = 	349

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
348.0977	349.3333	1.2357	0.3537	0.4996	0.5710	0.5683	-0.0687	-13.7572	0.0912	0.0913	0.1538	0.1475	1.0356	-0.1489	1.0326	0.7326	0.7417	-0.0090	-1.2352	0.0000	0.9280	16.7200	20.5101	18.6470	-1.8631	-9.9915	26.1689	23.5022	-2.6667	-11.3465	230.8506	0.2519	32.9556	0.5667	nan	221.4330	18.2748	77.7579	71.3150	55.4531	49.3990	73.0856	0.9933	26.2202	-2.7179	-11.5646	8.4211	0.1695	0.6819	
346.5627	349.5556	2.9929	0.8562	0.3986	0.4660	0.4576	-0.0590	-14.8136	0.0898	0.0899	0.0308	0.0357	0.8519	-0.1592	0.8339	0.5903	0.5977	-0.0074	-1.2477	0.0000	0.5521	15.8729	19.4531	17.6256	-1.8275	-10.3687	20.3060	17.9133	-2.3926	-13.3568	230.7670	0.2055	26.2433	0.5534	nan	222.0792	14.5893	81.4438	68.2586	55.5924	49.0741	72.7421	0.9940	20.0075	-2.0941	-11.6904	7.9366	0.0441	0.6752	
348.3433	349.1111	0.7678	0.2199	0.2993	0.3349	0.3362	-0.0369	-12.3222	0.0884	0.0884	0.0116	0.0188	0.6317	-0.1442	0.6304	0.4397	0.4460	-0.0063	-1.4402	0.0000	0.4221	15.0052	18.3857	16.8268	-1.5589	-9.2644	14.2309	12.6756	-1.5554	-12.2708	230.6668	0.1606	19.8244	0.5353	nan	222.8284	10.9434	86.3346	63.9392	55.2018	48.7888	72.4272	0.9892	14.0850	-1.4095	-11.1197	7.5515	-0.0854	0.6808	
350.0483	349.1111	-0.9372	-0.2684	0.2032	0.1978	0.2122	-0.0089	-4.3972	0.0877	0.0876	0.0784	0.1949	0.4033	0.1418	0.3955	0.2984	0.3015	-0.0031	-1.0524	0.0000	0.7421	14.1324	17.3325	16.7113	-0.6212	-3.7172	8.7661	7.9756	-0.7905	-9.9121	230.5699	0.1201	14.2667	0.5154	nan	223.6244	7.4297	93.1755	55.8938	52.0747	48.4337	72.1483	0.9233	8.3599	-0.3844	-4.8194	7.4729	-0.2902	0.6811	
348.4810	351.0000	2.5190	0.7177	0.1109	0.1123	0.1217	-0.0108	-9.7464	0.0876	0.0875	0.0417	0.1841	0.2301	0.2448	0.2508	0.2274	0.2273	0.0001	0.0602	0.0000	0.8381	13.5457	16.6219	16.3350	-0.2869	-1.7564	4.9023	4.4771	-0.4252	-9.4960	230.5983	0.0913	10.3814	0.4929	nan	224.4182	4.0746	91.2324	43.0974	39.2670	48.1945	71.9217	0.6953	4.2921	0.1851	4.1340	7.2788	-0.0827	0.4875	



Step N. = 	1
Target Speed = 	465

