Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7462	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9600	0.0000	1.3700	49.3720	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4985	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9510	0.0000	1.3800	49.3299	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2353	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9480	0.0000	1.3800	49.3037	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9953	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9400	0.0000	1.3800	49.2688	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7400	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9340	0.0000	1.4200	49.2449	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0410	0.0000	-0.0140	0.0059	0.0000	0.0000	-0.0200	230.9340	0.0000	1.4200	49.2449	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0367	-2.0735	0.1861	-2.0806	0.0712	0.0000	0.0000	321.3838	0.0000	72.7974	2.0819	0.0054	45.5917	0.0000	0.0000	0.0000
4.5006	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9250	0.0000	1.3700	49.2157	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0367	-2.0735	0.1861	-2.0806	0.0712	0.0000	0.0000	321.4001	0.0000	72.7791	2.0819	0.0055	45.5829	0.0000	0.0000	0.0000
4.6604	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9250	0.0000	1.3700	49.2157	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0367	-2.0735	0.1861	-2.0806	0.0712	0.0000	0.0000	321.4001	0.0000	72.7791	2.0819	0.0055	45.5829	0.0000	0.0000	0.0000
5.2400	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9190	0.0000	1.3700	49.1951	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0367	-2.0735	0.1861	-2.0806	0.0712	0.0000	0.0000	321.4001	0.0000	72.7791	2.0819	0.0055	45.5829	0.0000	0.0000	0.0000
5.8235	0.0000	-0.0140	0.0058	0.0000	0.0000	-0.0200	230.9050	0.0000	1.3700	49.1911	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0367	-2.0735	0.1861	-2.0806	0.0712	0.0000	0.0000	321.3419	0.0000	72.7472	2.0819	0.0054	45.5742	0.0000	0.0000	0.0000
