Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7382	0.0000	0.0130	0.0107	0.0000	0.0000	-0.0300	230.9330	0.0000	1.3300	34.9158	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.3275	0.0000	0.0130	0.0107	0.0000	0.0000	-0.0300	230.9240	0.0000	1.3300	34.8940	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.2120	0.0000	32.2474	1.4445	0.0055	48.0439	46.2958
1.4808	0.0000	0.0130	0.0107	0.0000	0.0000	-0.0300	230.9240	0.0000	1.3300	34.8940	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.2120	0.0000	32.2474	1.4445	0.0055	48.0439	46.2958
1.9495	0.0000	0.0130	0.0107	0.0000	0.0000	-0.0300	230.9180	0.0000	1.3200	34.9184	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.2012	0.0000	32.2390	1.4445	0.0055	48.0392	46.2958
2.2153	0.0000	0.0130	0.0107	0.0000	0.0000	-0.0300	230.9180	0.0000	1.3200	34.9184	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.2012	0.0000	32.2390	1.4445	0.0055	48.0392	46.2958
2.5703	0.0000	0.0130	0.0107	0.0000	0.0000	-0.0300	230.9180	0.0000	1.3200	34.9184	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.1768	0.0000	32.2313	1.4445	0.0161	48.0344	46.2958
2.9527	0.0000	0.0060	0.0107	0.0000	0.3000	-0.0300	230.8980	0.0000	1.3300	34.9018	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.1620	0.0000	32.2247	1.4445	0.0055	48.0344	46.2958
3.1758	0.0000	0.0060	0.0107	0.0000	0.3000	-0.0300	230.8980	0.0000	1.3300	34.9018	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.1620	0.0000	32.2247	1.4445	0.0055	48.0344	46.2958
3.6793	0.0000	0.0120	0.0107	0.0000	0.0000	-0.0300	230.8880	0.0000	1.3200	34.9103	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.1038	0.0000	32.2187	1.4445	0.0053	48.0297	46.2958
3.7971	0.0000	0.0120	0.0107	0.0000	0.0000	-0.0300	230.8880	0.0000	1.3200	34.9103	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.4332	0.1809	-1.4413	0.0968	0.0000	0.0000	321.1038	0.0000	32.2187	1.4445	0.0053	48.0297	46.2958
