Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7454	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.6420	0.0000	1.2900	36.1391	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4867	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.5970	0.0000	1.2900	36.1157	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5057	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.5970	0.0000	1.2900	36.1157	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.7885	0.0000	24.0890	8.2471	0.0055	47.5843	43.1459
2.1279	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.5750	0.0000	1.3000	36.0983	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.7790	0.0000	24.0877	8.2471	0.0054	47.5799	43.1459
2.2203	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.5750	0.0000	1.3000	36.0983	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.7790	0.0000	24.0877	8.2471	0.0054	47.5799	43.1459
2.7494	0.0000	0.0160	0.0106	0.0000	0.0000	-0.0300	230.5410	0.0000	1.3100	36.0757	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.7682	0.0000	24.0864	8.2471	0.0051	47.5799	43.1459
3.2157	0.0000	0.0160	0.0106	0.0000	0.0000	-0.0300	230.5410	0.0000	1.3100	36.0757	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.7493	0.0000	24.0850	8.2471	0.0053	47.5755	43.1459
3.3709	0.0000	0.0160	0.0106	0.0000	0.0000	-0.0300	230.5410	0.0000	1.3100	36.0757	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.7493	0.0000	24.0850	8.2471	0.0053	47.5755	43.1459
3.9468	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.5170	0.0000	1.3100	36.0640	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.6924	0.0000	24.0836	8.2471	0.0056	47.5755	43.1459
3.9924	0.0000	0.0130	0.0106	0.0000	0.0000	-0.0300	230.5170	0.0000	1.3100	36.0640	NOT CONNECTED	500.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.1115	5.9892	5.6696	-7.4265	3.5864	0.0000	0.0000	320.6924	0.0000	24.0836	8.2471	0.0056	47.5755	43.1459
