Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7886	0.0000	-0.0200	0.0106	0.0000	0.0000	-0.0300	230.7670	0.0000	1.2800	39.7353	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5273	0.0000	-0.0130	0.0157	0.0000	0.6300	-0.0300	230.8050	0.0000	1.4000	39.6797	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2717	0.0000	-0.0130	0.0106	0.0000	0.3000	-0.0300	230.8420	0.0000	1.3100	39.6726	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.0088	0.0000	-0.0140	0.0106	0.0000	0.3010	-0.0300	230.8590	0.0000	1.3000	39.6772	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7751	0.0000	-0.0140	0.0106	0.0000	0.3000	-0.0300	230.8900	0.0000	1.3100	39.6590	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.2569	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9020	0.0000	1.3200	39.6681	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.4055	0.0000	26.6074	1.4937	0.0054	53.6321	44.7495
4.5180	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9020	0.0000	1.3200	39.6681	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.4055	0.0000	26.6074	1.4937	0.0054	53.6321	44.7495
4.8622	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9020	0.0000	1.3200	39.6681	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.4325	0.0000	26.5720	1.4937	0.0056	53.6220	44.7495
5.2662	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9230	0.0000	1.3300	39.6529	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.4731	0.0000	26.5388	1.4937	0.0053	53.6220	44.7495
5.4836	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9230	0.0000	1.3300	39.6529	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.4731	0.0000	26.5388	1.4937	0.0053	53.6220	44.7495
6.0089	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9300	0.0000	1.3300	39.6499	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5204	0.0000	26.5087	1.4937	0.0052	53.6120	44.7495
6.1061	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9300	0.0000	1.3300	39.6499	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5204	0.0000	26.5087	1.4937	0.0052	53.6120	44.7495
6.7270	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9330	0.0000	1.3200	39.6483	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5245	0.0000	26.4826	1.4937	0.0055	53.6019	44.7495
6.7382	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9330	0.0000	1.3200	39.6483	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5245	0.0000	26.4826	1.4937	0.0055	53.6019	44.7495
7.3323	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9350	0.0000	1.3200	39.6140	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5244	0.0000	26.4579	1.4937	0.0053	53.6019	44.7495
7.4696	0.0000	-0.0140	0.0107	0.0000	0.3000	-0.0300	230.9350	0.0000	1.3200	39.6140	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5244	0.0000	26.4579	1.4937	0.0053	53.6019	44.7495
7.9538	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9320	0.0000	1.3200	39.6154	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5407	0.0000	26.4362	1.4937	0.0053	53.5919	44.7495
8.2042	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9320	0.0000	1.3200	39.6154	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5407	0.0000	26.4362	1.4937	0.0053	53.5919	44.7495
8.5754	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9200	0.0000	1.3200	39.6177	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5556	0.0000	26.4149	1.4937	0.0055	53.5919	44.7495
8.9411	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9200	0.0000	1.3200	39.6177	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5583	0.0000	26.3969	1.4937	0.0051	53.5819	44.7495
9.1971	0.0000	-0.0140	0.0107	0.0000	0.3010	-0.0300	230.9200	0.0000	1.3200	39.6177	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4668	0.2821	-1.4862	0.1494	0.0000	0.0000	321.5583	0.0000	26.3969	1.4937	0.0051	53.5819	44.7495
