WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_40C_Yongchang_B3Y02_20250414_170716
Report created on: 2025/04/14: 17:13:05


Step N. = 	0
Target Speed = 	654

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
656.2063	653.0000	-3.2063	-0.4910	2.2996	3.3470	3.3533	-1.0538	-45.8239	0.1470	0.1471	8.3823	2.2009	3.8120	-2.0050	3.9664	2.9811	3.1179	-0.1368	-4.5894	0.0000	16.8168	65.3280	82.6316	79.4647	-3.1669	-3.9853	429.3064	393.9671	-35.3392	-8.9701	230.4293	2.6035	440.3114	0.7339	nan	206.9859	157.2494	39.9143	89.4747	35.7132	128.2815	84.3831	0.9602	425.1634	-31.1963	-7.9185	38.3914	29.0460	0.7714	
654.8937	652.2222	-2.6715	-0.4096	2.2003	3.1657	3.1249	-0.9246	-42.0207	0.1429	0.1432	7.3477	2.0143	3.6449	-1.9165	3.7450	2.8626	2.9774	-0.1149	-4.0133	0.0000	14.8876	62.9986	79.2934	77.2630	-2.0304	-2.6279	389.3571	368.8744	-20.4827	-5.5527	230.3772	2.4531	412.4200	0.7298	nan	207.4796	150.2839	40.7413	89.4415	36.4396	129.4499	84.4753	0.9629	396.4583	-27.5839	-7.4778	37.2389	26.4731	0.7687	
661.1904	654.5000	-6.6904	-1.0222	2.0993	2.9560	2.9564	-0.8571	-40.8305	0.1390	0.1396	6.6033	1.8611	3.5477	-1.8167	3.6246	2.7496	2.8532	-0.1035	-3.7653	0.0000	14.0999	61.7165	77.5560	75.1224	-2.4336	-3.2396	368.1674	345.3587	-22.8087	-6.6043	230.3444	2.3114	386.3087	0.7256	nan	208.0437	143.8807	41.6612	89.3997	37.2450	129.9955	84.4480	0.9653	369.6103	-24.2515	-7.0221	36.1090	23.9433	0.7635	
661.3120	654.7143	-6.5977	-1.0077	1.9990	2.8267	2.8437	-0.8447	-42.2543	0.1364	0.1365	6.0836	1.7493	3.4804	-1.7607	3.4193	2.6263	2.7684	-0.1421	-5.4118	0.0000	12.2519	60.9396	76.1405	72.8090	-3.3315	-4.5757	350.3922	320.4900	-29.9022	-9.3302	230.3323	2.1612	358.7314	0.7206	nan	208.4134	137.0545	42.7641	89.3398	38.2053	129.9228	84.4227	0.9677	349.4743	-28.9843	-9.0438	34.9349	21.5051	0.7611	
656.0657	654.7778	-1.2879	-0.1967	1.8998	2.6346	2.6210	-0.7213	-37.9660	0.1323	0.1326	5.2356	1.5843	3.3013	-1.5472	3.3026	2.4958	2.6156	-0.1198	-4.7998	0.0000	11.9237	58.2398	72.8237	70.3276	-2.4962	-3.5493	316.9480	294.8522	-22.0958	-7.4939	230.3981	2.0049	330.4000	0.7153	nan	209.1857	130.2643	44.1795	89.2410	39.4262	129.2227	84.2958	0.9699	318.2602	-23.4080	-7.9389	33.6198	18.6381	0.7612	
660.6007	654.2500	-6.3507	-0.9707	1.7996	2.4500	2.4697	-0.6701	-37.2347	0.1290	0.1288	4.7678	1.4921	3.1904	-1.5550	3.1377	2.3612	2.4857	-0.1245	-5.2727	0.0000	10.6843	56.3081	70.2045	67.8177	-2.3867	-3.5193	293.4609	269.5600	-23.9009	-8.8667	230.5166	1.8496	302.4350	0.7093	nan	209.8676	123.2974	45.7402	89.1299	40.7682	127.9794	84.0560	0.9719	294.4338	-24.8738	-9.2276	32.3146	16.0900	0.7622	
662.2569	654.4444	-7.8124	-1.1937	1.6991	2.2404	2.2811	-0.5820	-34.2514	0.1251	0.1247	3.9569	1.2996	3.0420	-1.3959	2.9492	2.2268	2.3509	-0.1241	-5.5741	0.0000	9.4656	54.7335	68.0403	65.3014	-2.7389	-4.1942	268.3571	245.2578	-23.0993	-9.4184	230.6472	1.6992	275.5878	0.7032	nan	210.7378	116.4458	47.4790	88.9944	42.2536	126.1704	83.7437	0.9738	265.3799	-20.1221	-8.2045	30.9872	13.6345	0.7630	
651.0423	651.3333	0.2910	0.0447	1.6000	2.1699	2.1387	-0.5387	-33.6712	0.1225	0.1229	3.4723	1.1937	2.9067	-1.3995	2.8696	2.1053	2.2450	-0.1397	-6.6349	0.0000	8.9671	53.1852	66.0605	63.0307	-3.0298	-4.8069	247.8893	224.1800	-23.7093	-10.5760	230.7627	1.5681	252.3400	0.6973	nan	211.2752	109.1319	48.6804	88.8404	43.2479	124.1224	83.3919	0.9754	249.6677	-25.4877	-11.3693	29.8334	12.7037	0.7600	
656.3944	654.1111	-2.2833	-0.3491	1.4998	1.9330	1.9373	-0.4375	-29.1738	0.1182	0.1185	2.8820	1.0511	2.7332	-1.2539	2.6366	1.9763	2.0695	-0.0933	-4.7186	0.0000	7.4148	50.7798	62.8528	60.6874	-2.1654	-3.5680	219.9760	202.9311	-17.0449	-8.3993	230.8230	1.4357	228.9544	0.6909	nan	212.2852	102.7323	50.6243	88.6338	44.8702	121.6997	83.0357	0.9769	219.1457	-16.2146	-7.9902	28.5878	10.6405	0.7589	
657.3899	654.0000	-3.3899	-0.5183	1.3993	1.7983	1.8093	-0.4100	-29.3004	0.1164	0.1159	2.5400	0.9777	2.5963	-1.1189	2.5202	1.8391	1.9659	-0.1268	-6.8945	0.0000	7.0334	49.0315	60.6693	58.2271	-2.4422	-4.1942	201.3719	181.4900	-19.8819	-10.9548	230.7976	1.3010	205.3011	0.6837	nan	212.8184	95.8357	52.8051	88.4018	46.6807	118.8836	82.6222	0.9785	201.3033	-19.8133	-10.9170	27.3601	8.7295	0.7609	
657.8306	653.1429	-4.6877	-0.7177	1.3006	1.6566	1.6536	-0.3530	-27.1423	0.1131	0.1133	2.0315	0.8324	2.4365	-0.9797	2.3715	1.7016	1.8535	-0.1519	-8.9286	0.0000	6.1674	47.4673	58.6252	55.8200	-2.8052	-5.0254	181.2695	161.2671	-20.0024	-12.4033	230.6723	1.1736	183.0343	0.6761	nan	213.3910	88.9550	55.1602	88.1076	48.6003	115.8993	82.1896	0.9802	181.6931	-20.4260	-12.6659	26.1586	7.0350	0.7643	
656.5024	653.7778	-2.7247	-0.4168	1.1990	1.4845	1.4841	-0.2851	-23.7781	0.1104	0.1105	1.6420	0.7323	2.2365	-0.8247	2.1940	1.5632	1.6790	-0.1158	-7.4053	0.0000	5.3396	45.4748	56.0791	53.3436	-2.7355	-5.1281	158.5743	141.8767	-16.6976	-11.7691	230.5497	1.0502	161.6522	0.6677	nan	214.1079	82.0876	57.8584	87.7666	50.7803	112.7356	81.7242	0.9823	158.8728	-16.9961	-11.9795	24.9144	5.2122	0.7670	
655.9221	654.8571	-1.0650	-0.1626	1.1000	1.3578	1.3648	-0.2648	-24.0694	0.1082	0.1082	1.3050	0.6186	2.1070	-0.7222	2.0346	1.4377	1.5464	-0.1087	-7.5579	0.0000	4.5033	43.7895	53.9154	51.1596	-2.7559	-5.3868	142.6209	125.4157	-17.2052	-13.7185	230.4559	0.9436	143.4857	0.6598	nan	214.6577	75.4341	60.1488	87.4063	52.5738	109.4381	81.2218	0.9844	141.3063	-15.8906	-12.6703	23.8332	4.2685	0.7651	
656.8876	656.0000	-0.8876	-0.1353	0.9988	1.2149	1.2273	-0.2286	-22.8844	0.1059	0.1059	0.9465	0.4885	1.9334	-0.6252	1.8780	1.3209	1.4209	-0.1000	-7.5737	0.0000	3.8595	41.9221	51.5615	49.0662	-2.4953	-5.0856	124.5025	110.7611	-13.7414	-12.4063	230.4428	0.8473	127.3411	0.6522	nan	215.3805	68.6122	61.9462	86.9798	53.8807	105.9558	80.7518	0.9867	123.2072	-12.4461	-11.2369	22.7812	3.9682	0.7561	
660.4680	654.3333	-6.1347	-0.9376	0.9007	1.1013	1.1204	-0.2197	-24.3934	0.1043	0.1041	0.7213	0.4023	1.7899	-0.6282	1.7564	1.1881	1.3279	-0.1397	-11.7617	0.0000	3.4709	40.7325	50.0696	46.7623	-3.3073	-7.0725	111.5037	95.2433	-16.2604	-17.0725	230.5750	0.7439	110.1933	0.6424	nan	215.9536	61.7150	64.7973	86.4329	56.0062	102.7190	80.3300	0.9897	111.0655	-15.8222	-16.6124	21.6539	2.9418	0.7581	
659.2089	652.6667	-6.5423	-1.0024	0.7979	0.9674	0.9698	-0.1719	-21.5407	0.1021	0.1021	0.5437	0.3414	1.5813	-0.4395	1.5583	1.0520	1.1667	-0.1147	-10.9044	0.0000	2.3466	38.6055	47.3696	44.4986	-2.8710	-6.4519	92.8414	80.4756	-12.3658	-15.3659	230.7727	0.6439	93.8878	0.6319	nan	216.9806	54.5334	67.7640	85.7146	58.0837	99.4144	79.8907	0.9925	94.7161	-14.2405	-17.6955	20.5082	2.2061	0.7585	
657.8212	654.1111	-3.7101	-0.5672	0.6989	0.8591	0.8720	-0.1731	-24.7691	0.1007	0.1006	0.3510	0.2425	1.4448	-0.4199	1.3898	0.9175	1.0431	-0.1257	-13.6978	0.0000	1.8512	37.2606	45.6921	42.2906	-3.4015	-8.0433	81.4726	66.8878	-14.5848	-21.8049	230.8704	0.5504	78.8833	0.6208	nan	217.8482	47.8726	71.5724	84.7933	60.6886	96.1449	79.4234	0.9953	81.2319	-14.3441	-21.4450	19.4129	1.1448	0.7618	
656.7670	655.2857	-1.4813	-0.2260	0.6021	0.7554	0.7644	-0.1623	-26.9518	0.0993	0.0991	0.2467	0.1929	1.2830	-0.3953	1.2293	0.7908	0.9254	-0.1346	-17.0232	0.0000	1.2898	35.7137	43.7692	40.2751	-3.4940	-8.6754	69.1153	55.0157	-14.0996	-25.6284	230.8939	0.4675	65.7943	0.6095	nan	218.6475	41.3198	75.1094	83.6174	62.8043	93.0264	78.9851	0.9972	69.3378	-14.3221	-26.0327	18.4201	0.5479	0.7614	
657.2699	655.2222	-2.0477	-0.3125	0.5007	0.6144	0.6191	-0.1184	-23.6473	0.0973	0.0973	0.0607	0.0566	1.0620	-0.2752	1.0400	0.6687	0.7661	-0.0973	-14.5553	0.0000	0.8119	33.9347	41.5744	38.4069	-3.1675	-8.2471	54.1861	44.4011	-9.7850	-22.0377	230.8517	0.3919	54.0011	0.5969	nan	219.6616	34.3530	77.3705	82.2225	63.6159	89.9639	78.5700	0.9981	54.2238	-9.8227	-22.1226	17.4846	0.7377	0.7487	
654.7287	656.5556	1.8269	0.2783	0.4006	0.5278	0.5310	-0.1304	-32.5643	0.0963	0.0963	0.0185	0.0190	0.9176	-0.2196	0.8685	0.5375	0.6517	-0.1142	-21.2449	0.0000	0.4242	32.5406	39.8577	36.5919	-3.2659	-8.9251	44.8523	33.9822	-10.8701	-31.9875	230.7126	0.3164	42.4889	0.5821	nan	220.3303	27.5399	81.0534	79.9786	64.8251	86.8777	78.1526	0.9975	44.0130	-10.0307	-29.5176	16.6078	0.4867	0.7452	
654.7871	655.5000	0.7129	0.1088	0.3046	0.4210	0.4233	-0.1187	-38.9574	0.0951	0.0951	-0.0061	-0.0091	0.7442	-0.1893	0.7043	0.3984	0.5288	-0.1303	-32.7099	0.0000	0.1820	31.0027	37.9714	35.1499	-2.8215	-8.0271	34.6351	24.1713	-10.4639	-43.2906	230.5495	0.2434	31.6513	0.5641	nan	221.0408	20.9103	86.5079	76.3624	66.0597	84.2746	77.8034	0.9964	34.1228	-9.9515	-41.1710	15.9020	0.0158	0.7645	
656.5062	654.7778	-1.7284	-0.2640	0.2107	0.2885	0.2944	-0.0837	-39.7235	0.0943	0.0942	0.0233	0.0497	0.5207	-0.0505	0.5099	0.2780	0.3815	-0.1035	-37.2325	0.0000	0.2876	29.3559	35.9564	34.2750	-1.6814	-4.9056	22.9843	15.8389	-7.1454	-45.1133	230.4840	0.1799	22.4878	0.5423	nan	221.9669	14.4460	91.3664	70.3882	64.2872	81.5842	77.4320	0.9589	22.7660	-6.9271	-43.7348	15.4416	-0.1734	0.7577	
652.5439	654.7143	2.1704	0.3315	0.1171	0.2064	0.1943	-0.0771	-65.8594	0.0938	0.0938	0.0461	0.1328	0.3523	0.0796	0.3660	0.2031	0.2681	-0.0651	-32.0590	0.0000	0.8358	28.1034	34.4349	33.4456	-0.9893	-2.9580	15.0189	9.2171	-5.8018	-62.9453	230.6039	0.1290	15.4171	0.5180	nan	222.9679	8.0320	87.2401	59.7284	52.0842	79.2035	77.1290	0.7827	14.6854	-5.4683	-59.3272	15.0002	0.3563	0.5769	



