Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7413	0.0000	-0.0560	0.0147	0.0000	0.3700	-0.0400	230.5600	0.0000	1.3100	64.4631	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5066	0.0000	-0.0560	0.0147	0.0000	0.3700	-0.0400	230.5600	0.0000	1.3100	64.4631	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.1282	0.0000	84.0538	1.3125	0.0051	62.5520
2.1124	0.0000	-0.0560	0.0146	0.0000	0.3690	-0.0400	230.5600	0.0000	1.3000	64.2303	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0605	0.0000	84.0063	1.3125	0.0049	62.5301
2.7181	0.0000	-0.0560	0.0146	0.0000	0.3690	-0.0400	230.5600	0.0000	1.3000	64.2303	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0862	0.0000	83.9601	1.3125	0.0052	62.5301
3.0048	0.0000	-0.0560	0.0146	0.0000	0.3690	-0.0400	230.5600	0.0000	1.3000	64.2303	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0862	0.0000	83.9601	1.3125	0.0052	62.5301
3.3079	0.0000	-0.0560	0.0146	0.0000	0.3690	-0.0400	230.5600	0.0000	1.3000	64.2303	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0646	0.0000	83.9203	1.3125	0.0053	62.5083
3.7504	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5590	0.0000	1.3100	64.1816	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0984	0.0000	83.8812	1.3125	0.0051	62.5083
3.9132	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5590	0.0000	1.3100	64.1816	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0984	0.0000	83.8812	1.3125	0.0051	62.5083
4.5190	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5590	0.0000	1.3100	64.1816	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0984	0.0000	83.8443	1.3125	0.0054	62.4866
5.1253	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5580	0.0000	1.3100	63.9756	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0781	0.0000	83.8093	1.3125	0.0052	62.4648
5.7299	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5580	0.0000	1.3100	63.9756	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0768	0.0000	83.7748	1.3125	0.0051	62.4648
6.0061	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5580	0.0000	1.3100	63.9756	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0768	0.0000	83.7748	1.3125	0.0051	62.4648
6.3351	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5580	0.0000	1.3100	63.9756	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0524	0.0000	83.7433	1.3125	0.0051	62.4431
6.7499	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5590	0.0000	1.3100	63.9177	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0997	0.0000	83.7132	1.3125	0.0055	62.4431
6.9410	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5590	0.0000	1.3100	63.9177	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0997	0.0000	83.7132	1.3125	0.0055	62.4431
7.4991	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5610	0.0000	1.3000	63.8314	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0754	0.0000	83.6832	1.3125	0.0053	62.4215
7.5626	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5610	0.0000	1.3000	63.8314	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0754	0.0000	83.6832	1.3125	0.0053	62.4215
8.1843	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5620	0.0000	1.3100	63.7672	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0605	0.0000	83.6545	1.3125	0.0053	62.3998
8.2447	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5620	0.0000	1.3100	63.7672	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0605	0.0000	83.6545	1.3125	0.0053	62.3998
8.7889	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5660	0.0000	1.3000	63.7069	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0551	0.0000	83.6279	1.3125	0.0054	62.3998
8.9908	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5660	0.0000	1.3000	63.7069	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0551	0.0000	83.6279	1.3125	0.0054	62.3998
9.3953	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5690	0.0000	1.3100	63.6523	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.0673	0.0000	83.6022	1.3125	0.0052	62.3782
9.7364	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5690	0.0000	1.3100	63.6523	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.1038	0.0000	83.5773	1.3125	0.0054	62.3567
9.9854	0.0000	-0.0560	0.0146	0.0000	0.3700	-0.0400	230.5690	0.0000	1.3100	63.6523	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-1.1624	-0.6094	-1.2642	-0.3527	0.0000	0.0000	321.1038	0.0000	83.5773	1.3125	0.0054	62.3567
