Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	SR_Motor_Fault	BD_Select_Method	BD_Manual_Method	BD_Level_x32	BD_Level_Rate_x32	BD_Param_x32	BD_Param_Rate_x32	BD_Reset	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
4.0305	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6610	0.0000	1.3000	50.0105	49.1770	50.3717	27.5880	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.6274	0.0000	45.0947	0.0071	0.0052	56.4859	3.1076	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
4.4607	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6490	0.0000	1.3100	50.0078	49.1898	50.3610	27.6592	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5800	0.0000	45.0914	0.0071	0.0052	56.4859	3.1076	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
4.6982	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6490	0.0000	1.3100	50.0078	49.1898	50.3610	27.6592	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5800	0.0000	45.0914	0.0071	0.0052	56.4859	3.1076	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
4.9923	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6390	0.0000	1.3100	49.9958	49.1866	50.3626	27.6797	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5800	0.0000	45.0914	0.0071	0.0052	56.4859	3.1076	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
5.3660	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6280	0.0000	1.3100	49.9958	49.1866	50.3626	27.6797	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5624	0.0000	45.0883	0.0071	0.0053	56.4768	3.1075	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
5.5245	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6280	0.0000	1.3100	49.9958	49.1866	50.3626	27.6797	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5624	0.0000	45.0883	0.0071	0.0053	56.4768	3.1075	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
6.0339	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6200	0.0000	1.3200	49.9930	49.1933	50.3670	27.7456	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5313	0.0000	45.0850	0.0071	0.0053	56.4678	3.1075	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
6.0772	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6200	0.0000	1.3200	49.9930	49.1933	50.3670	27.7456	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5313	0.0000	45.0850	0.0071	0.0053	56.4678	3.1075	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
6.5980	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6030	0.0000	1.3300	49.9828	49.1764	50.3657	27.6376	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5231	0.0000	45.0817	0.0071	0.0055	56.4678	3.1075	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
6.7018	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6030	0.0000	1.3300	49.9828	49.1764	50.3657	27.6376	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5231	0.0000	45.0817	0.0071	0.0055	56.4678	3.1075	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
7.3687	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5960	0.0000	1.3200	49.9628	49.1647	50.3516	27.6325	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5273	0.0000	45.0785	0.0071	0.0053	56.4588	3.1074	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
7.4021	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5960	0.0000	1.3200	49.9628	49.1647	50.3516	27.6325	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5273	0.0000	45.0785	0.0071	0.0053	56.4588	3.1074	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
7.9233	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5890	0.0000	1.3200	49.9695	49.1526	50.3375	27.6601	NOT CONNECTED	0.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0016	-0.0069	0.0016	-0.0069	0.0000	0.0000	320.5273	0.0000	45.0785	0.0071	0.0053	56.4588	3.1074	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	192.0000	192.0000	255.0000	0.0000	0.0000	0.0000
8.4560	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5840	0.0000	1.2300	49.9660	49.1517	50.3500	27.7103	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
8.9750	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5800	0.0000	1.3700	49.9525	49.1557	50.3164	27.8150	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
8.9898	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5800	0.0000	1.3700	49.9525	49.1557	50.3164	27.8150	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
9.5115	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5760	0.0000	1.4400	49.9525	49.1557	50.3164	27.8150	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	17.2612	17.1045
9.6421	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5760	0.0000	1.4400	49.9525	49.1557	50.3164	27.8150	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	17.2612	17.1045
10.0300	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5730	0.0000	1.4400	49.9763	49.1698	50.3413	27.8538	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1230	17.2612	17.1045
10.3111	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5680	0.0000	1.4400	49.9763	49.1698	50.3413	27.8538	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1230	17.2612	17.1045
10.5749	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5680	0.0000	1.4400	49.9763	49.1698	50.3413	27.8538	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1230	17.2612	17.1045
10.9777	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5660	0.0000	1.4400	49.9669	49.1452	50.3316	27.9748	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
11.1034	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5660	0.0000	1.4400	49.9669	49.1452	50.3316	27.9748	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
11.6324	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	49.9467	49.1267	50.3159	28.0167	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.0041	0.0041
11.6461	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	49.9467	49.1267	50.3159	28.0167	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.0041	0.0041
12.1490	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	49.9337	49.1439	50.3217	28.0694	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.3142	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	49.9337	49.1439	50.3217	28.0694	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.6760	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5680	0.0000	1.4400	49.9310	49.1323	50.3049	28.0409	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
12.9816	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5720	0.0000	1.4400	49.9310	49.1323	50.3049	28.0409	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.1967	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5720	0.0000	1.4400	49.9310	49.1323	50.3049	28.0409	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.6655	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5760	0.0000	1.4200	49.9272	49.1358	50.3052	27.9439	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.7255	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5760	0.0000	1.4200	49.9272	49.1358	50.3052	27.9439	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.3327	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5810	0.0000	1.3300	49.9267	49.1038	50.2966	27.7831	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5841	0.0000	25.0000	0.0000	0.0085	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.3670	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5810	0.0000	1.3300	49.9267	49.1038	50.2966	27.7831	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5841	0.0000	25.0000	0.0000	0.0085	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.8958	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5860	0.0000	1.3300	49.9267	49.1038	50.2966	27.7831	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5800	0.0000	25.0000	0.0000	0.0055	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.9999	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5860	0.0000	1.3300	49.9267	49.1038	50.2966	27.7831	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5800	0.0000	25.0000	0.0000	0.0055	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.4135	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5920	0.0000	1.3200	49.9295	49.1126	50.2953	27.7634	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5652	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.6673	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.5920	0.0000	1.3200	49.9295	49.1126	50.2953	27.7634	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5652	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.9408	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6000	0.0000	1.3400	49.9109	49.1083	50.2826	27.7165	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.5652	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.3351	0.0000	-0.0140	0.0062	0.0000	0.0000	-0.0200	230.6210	0.0000	1.3100	49.9182	49.1094	50.2823	27.7312	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.6288	0.0000	25.0000	0.0000	0.0053	39.9938	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
