Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7391	0.0000	-0.0160	0.0108	0.0000	0.3060	-0.0400	230.6070	0.0000	1.3100	41.5627	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4677	0.0000	-0.0160	0.0107	0.0000	0.3060	-0.0400	230.6430	0.0000	1.3100	41.5197	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2130	0.0000	-0.0190	0.0107	0.0000	0.3060	-0.0400	230.6620	0.0000	1.3100	41.5181	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9593	0.0000	-0.0200	0.0107	0.0000	0.3050	-0.0400	230.7010	0.0000	1.3200	41.5471	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6931	0.0000	-0.0150	0.0107	0.0000	0.3050	-0.0400	230.7200	0.0000	1.3200	41.4651	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.4167	0.0000	-0.0170	0.0107	0.0000	0.3050	-0.0400	230.7630	0.0000	1.3200	41.5104	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.8305	0.0000	29.8871	1.5061	0.0057	53.0392
4.4531	0.0000	-0.0170	0.0107	0.0000	0.3050	-0.0400	230.7630	0.0000	1.3200	41.5104	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.8305	0.0000	29.8871	1.5061	0.0057	53.0392
5.0229	0.0000	-0.0170	0.0107	0.0000	0.3050	-0.0400	230.7820	0.0000	1.3200	41.4875	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.8737	0.0000	29.8807	1.5061	0.0054	53.0298
5.1894	0.0000	-0.0170	0.0107	0.0000	0.3050	-0.0400	230.7820	0.0000	1.3200	41.4875	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.8737	0.0000	29.8807	1.5061	0.0054	53.0298
5.6286	0.0000	-0.0140	0.0107	0.0000	0.3040	-0.0400	230.8020	0.0000	1.3200	41.4563	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.8954	0.0000	29.8749	1.5061	0.0054	53.0204
5.9417	0.0000	-0.0140	0.0107	0.0000	0.3040	-0.0400	230.8020	0.0000	1.3200	41.4563	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.9536	0.0000	29.8690	1.5061	0.0053	53.0204
6.2329	0.0000	-0.0140	0.0107	0.0000	0.3040	-0.0400	230.8020	0.0000	1.3200	41.4563	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.9536	0.0000	29.8690	1.5061	0.0053	53.0204
6.6857	0.0000	-0.0150	0.0108	0.0000	0.3040	-0.0400	230.8330	0.0000	1.3300	41.4586	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.9861	0.0000	29.8636	1.5061	0.0054	53.0110
6.8399	0.0000	-0.0150	0.0108	0.0000	0.3040	-0.0400	230.8330	0.0000	1.3300	41.4586	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.9861	0.0000	29.8636	1.5061	0.0054	53.0110
7.4429	0.0000	-0.0190	0.0108	0.0000	0.3050	-0.0400	230.8480	0.0000	1.3400	41.4330	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.9793	0.0000	29.8583	1.5061	0.0056	53.0110
7.4447	0.0000	-0.0190	0.0108	0.0000	0.3050	-0.0400	230.8480	0.0000	1.3400	41.4330	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	320.9793	0.0000	29.8583	1.5061	0.0056	53.0110
8.0506	0.0000	-0.0180	0.0107	0.0000	0.3050	-0.0400	230.8770	0.0000	1.3300	41.4373	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	321.0402	0.0000	29.8532	1.5061	0.0054	53.0016
8.1756	0.0000	-0.0180	0.0107	0.0000	0.3050	-0.0400	230.8770	0.0000	1.3300	41.4373	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	321.0402	0.0000	29.8532	1.5061	0.0054	53.0016
8.6401	0.0000	-0.0150	0.0107	0.0000	0.3050	-0.0400	230.8900	0.0000	1.3300	41.3787	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	321.0646	0.0000	29.8481	1.5061	0.0054	52.9922
8.9361	0.0000	-0.0150	0.0107	0.0000	0.3050	-0.0400	230.8900	0.0000	1.3300	41.3787	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	321.0646	0.0000	29.8481	1.5061	0.0054	52.9922
9.2455	0.0000	-0.0150	0.0107	0.0000	0.3050	-0.0400	230.8900	0.0000	1.3300	41.3787	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0532	-1.4733	0.3123	-1.4970	0.1649	0.0000	0.0000	321.1146	0.0000	29.8438	1.5061	0.0052	52.9922
