Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7371	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8440	0.0341	1.9900	69.9656	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.1416	0.0000	-0.0170	0.0148	0.0000	0.7450	-0.0400	230.8510	0.0342	1.9900	69.8536	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	321.9764	0.0000	82.1443	1.4211	0.0048	85.3374
1.4818	0.0000	-0.0170	0.0148	0.0000	0.7450	-0.0400	230.8510	0.0342	1.9900	69.8536	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	321.9805	0.0000	81.9694	1.4211	0.0053	85.3374
1.7473	0.0000	-0.0170	0.0148	0.0000	0.7450	-0.0400	230.8510	0.0342	1.9900	69.8536	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	321.9805	0.0000	81.9694	1.4211	0.0053	85.3374
2.2205	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8650	0.0341	1.9900	69.7268	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	321.9886	0.0000	81.8003	1.4211	0.0049	85.2401
2.3367	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8650	0.0341	1.9900	69.7268	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	321.9886	0.0000	81.8003	1.4211	0.0049	85.2401
2.9432	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8720	0.0340	2.0000	69.6238	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	322.0320	0.0000	81.6367	1.4211	0.0049	85.1432
2.9606	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8720	0.0340	2.0000	69.6238	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	322.0320	0.0000	81.6367	1.4211	0.0049	85.1432
3.5486	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8840	0.0339	1.9900	69.5311	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	322.0144	0.0000	81.4786	1.4211	0.0049	85.1432
3.7068	0.0000	-0.0170	0.0148	0.0000	0.7460	-0.0400	230.8840	0.0339	1.9900	69.5311	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0349	-1.4142	0.1392	-1.4194	0.0680	0.0000	0.0000	322.0144	0.0000	81.4786	1.4211	0.0049	85.1432
