Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7427	0.0000	-0.0440	0.0000	0.0000	0.0000	-0.0100	230.6860	0.0335	2.2000	71.0175	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4806	0.0000	-0.0440	0.0000	0.0000	0.0000	-0.0100	230.6920	0.0334	2.2000	70.8402	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2241	0.0000	-0.0440	0.0000	0.0000	0.0000	-0.0100	230.6910	0.0334	2.1900	70.6558	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9572	0.0000	-0.0430	0.0000	0.0000	0.0000	-0.0100	230.6860	0.0334	2.2000	70.4525	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6909	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6830	0.0322	2.1200	70.2641	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.1311	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6770	0.0333	2.2100	70.0634	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3865	0.0000	83.1264	1.2740	0.0053	25.0000
4.4233	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6770	0.0333	2.2100	70.0634	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3865	0.0000	83.1264	1.2740	0.0053	25.0000
4.7216	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6770	0.0333	2.2100	70.0634	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3784	0.0000	82.8873	1.2740	0.0051	25.0000
5.1673	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6710	0.0332	2.2000	69.8839	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.4258	0.0000	82.6508	1.2740	0.0216	25.0000
5.3262	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6710	0.0332	2.2000	69.8839	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.4258	0.0000	82.6508	1.2740	0.0216	25.0000
5.9022	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6590	0.0332	2.2100	69.7257	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3554	0.0000	82.4168	1.2740	0.0053	25.0000
5.9312	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6590	0.0332	2.2100	69.7257	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3554	0.0000	82.4168	1.2740	0.0053	25.0000
6.5369	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6520	0.0332	2.2000	69.5307	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3459	0.0000	82.1853	1.2740	0.0052	25.0000
6.6372	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6520	0.0332	2.2000	69.5307	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3459	0.0000	82.1853	1.2740	0.0052	25.0000
7.1428	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6380	0.0331	2.2000	69.3323	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3595	0.0000	81.9563	1.2740	0.0052	25.0000
7.3838	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.6380	0.0331	2.2000	69.3323	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.2740	0.0107	-1.2740	0.0060	0.0000	0.0000	321.3595	0.0000	81.9563	1.2740	0.0052	25.0000
