Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7463	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0360	0.0329	2.1900	66.9635	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4031	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0330	0.0329	2.2000	66.7640	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3744	0.0000	80.7357	1.5608	0.0053	25.0000
1.4900	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0330	0.0329	2.2000	66.7640	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3744	0.0000	80.7357	1.5608	0.0053	25.0000
2.0088	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0280	0.0328	2.1900	66.5990	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3933	0.0000	80.5120	1.5608	0.0052	25.0000
2.2282	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0280	0.0328	2.1900	66.5990	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3933	0.0000	80.5120	1.5608	0.0052	25.0000
2.6142	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	230.0270	0.0331	2.2100	66.4257	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3811	0.0000	80.2995	1.5608	0.0210	25.0000
2.9669	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	230.0270	0.0331	2.2100	66.4257	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3838	0.0000	80.0893	1.5608	0.0053	25.0000
3.2190	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	230.0270	0.0331	2.2100	66.4257	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3838	0.0000	80.0893	1.5608	0.0053	25.0000
3.7190	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	230.0190	0.0328	2.2000	66.2309	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3730	0.0000	79.8813	1.5608	0.0051	25.0000
3.8081	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0100	230.0190	0.0328	2.2000	66.2309	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.5607	-0.0181	-1.5607	-0.0094	0.0000	0.0000	320.3730	0.0000	79.8813	1.5608	0.0051	25.0000
