Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7542	0.0000	-0.0170	0.0065	0.0000	0.3880	-0.0200	230.5810	0.0000	0.9500	33.5545	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4889	0.0000	-0.0150	0.0065	0.0000	0.3880	-0.0200	230.5720	0.0000	0.9500	33.5274	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2288	0.0000	-0.0180	0.0065	0.0000	0.3880	-0.0200	230.5580	0.0000	0.9600	33.5295	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.2453	0.0000	-0.0140	0.0065	0.0000	0.3870	-0.0200	230.5460	0.0000	0.9600	33.5315	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.9791	0.0000	-0.0200	0.0065	0.0000	0.3880	-0.0200	230.5400	0.0000	0.9600	33.5426	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0597	0.0000	-0.0200	0.0065	0.0000	0.3880	-0.0200	230.5400	0.0000	0.9600	33.5426	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8657	0.0000	51.3518	1.9793	0.0054	56.6474
4.6661	0.0000	-0.0190	0.0065	0.0000	0.3870	-0.0200	230.5310	0.0000	0.9500	33.5253	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8467	0.0000	51.3493	1.9793	0.0051	56.6474
4.7178	0.0000	-0.0190	0.0065	0.0000	0.3870	-0.0200	230.5310	0.0000	0.9500	33.5253	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8467	0.0000	51.3493	1.9793	0.0051	56.6474
5.2709	0.0000	-0.0180	0.0065	0.0000	0.3870	-0.0200	230.5260	0.0000	0.9600	33.5205	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8643	0.0000	51.3468	1.9793	0.0051	56.6302
5.4638	0.0000	-0.0180	0.0065	0.0000	0.3870	-0.0200	230.5260	0.0000	0.9600	33.5205	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8643	0.0000	51.3468	1.9793	0.0051	56.6302
5.8767	0.0000	-0.0160	0.0065	0.0000	0.3870	-0.0200	230.5190	0.0000	0.9500	33.5283	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8115	0.0000	51.3443	1.9793	0.0049	56.6131
6.2048	0.0000	-0.0160	0.0065	0.0000	0.3870	-0.0200	230.5190	0.0000	0.9500	33.5283	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8250	0.0000	51.3418	1.9793	0.0051	56.6131
6.4814	0.0000	-0.0160	0.0065	0.0000	0.3870	-0.0200	230.5190	0.0000	0.9500	33.5283	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8250	0.0000	51.3418	1.9793	0.0051	56.6131
6.9457	0.0000	-0.0150	0.0065	0.0000	0.3880	-0.0200	230.5140	0.0000	0.9600	33.5171	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8156	0.0000	51.3394	1.9793	0.0049	56.5960
7.0722	0.0000	-0.0150	0.0065	0.0000	0.3880	-0.0200	230.5140	0.0000	0.9600	33.5171	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8156	0.0000	51.3394	1.9793	0.0049	56.5960
7.6769	0.0000	-0.0210	0.0065	0.0000	0.3880	-0.0200	230.5080	0.0000	0.9600	33.5171	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8142	0.0000	51.3369	1.9793	0.0053	56.5960
7.6878	0.0000	-0.0210	0.0065	0.0000	0.3880	-0.0200	230.5080	0.0000	0.9600	33.5171	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8142	0.0000	51.3369	1.9793	0.0053	56.5960
8.2828	0.0000	-0.0190	0.0065	0.0000	0.3880	-0.0200	230.5050	0.0000	0.9600	33.5053	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.8381	0.7341	-1.9548	0.3106	0.0000	0.0000	320.8251	0.0000	51.3345	1.9793	0.0052	56.5789
