WindyBPMp50_OrcaH24_Dyno_Speed_Torque__230Vac_30C_20250130_163624
Report created on: 2025/01/30: 16:54:09


Step N. = 	0
Target Speed = 	780

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
758.0357	776.4286	18.3928	2.3689	2.2997	2.5818	2.4071	-0.1074	-4.6682	0.1125	0.1137	15.0558	4.3028	3.4979	-2.1648	5.2108	3.9179	3.9472	-0.0293	-0.7481	0.0000	25.7656	60.0680	80.1467	79.7146	-0.4321	-0.5421	480.3956	489.4071	9.0116	1.8413	230.2564	3.2263	559.9071	0.7537	nan	203.7013	186.9838	38.2075	87.4083	33.3964	50.1962	76.4993	0.9047	499.9320	-10.5249	-2.1505	39.1330	38.6450	0.5870	
780.6404	778.7778	-1.8626	-0.2392	2.2007	2.3828	2.4939	-0.2932	-13.3235	0.1127	0.1107	15.2345	4.0742	3.7412	-1.7295	5.1751	3.7158	3.7614	-0.0456	-1.2271	0.0000	27.8790	61.1100	82.3640	79.9410	-2.4230	-3.0310	513.7504	470.6867	-43.0637	-9.1491	230.3294	3.1000	534.8722	0.7491	nan	204.7402	179.4718	38.1306	87.9997	33.5547	63.6184	97.6301	0.9148	481.4600	-10.7733	-2.2888	39.0450	42.2974	0.5922	
770.9917	779.6667	8.6749	1.1126	2.1002	2.3561	2.3608	-0.2605	-12.4051	0.1092	0.1096	13.2401	3.6332	3.6450	-1.5253	4.9167	3.5428	3.5718	-0.0290	-0.8186	0.0000	27.4067	60.7411	81.7027	79.7520	-1.9507	-2.4459	481.2508	451.8389	-29.4119	-6.5094	230.6486	2.9748	511.3844	0.7453	nan	205.7844	171.4758	37.9511	88.3559	33.5320	76.7835	112.3530	0.9233	460.8098	-8.9709	-1.9854	38.7551	43.6988	0.5928	
781.1446	779.1429	-2.0018	-0.2569	2.0004	2.2390	2.2585	-0.2581	-12.9022	0.1075	0.1070	11.5174	3.2886	3.5024	-1.4882	4.5097	3.3609	3.3886	-0.0277	-0.8238	0.0000	24.0732	60.2513	79.4961	78.5261	-0.9700	-1.2352	434.7070	425.4686	-9.2385	-2.1714	230.5297	2.8121	480.3886	0.7410	nan	206.4531	163.2182	38.3620	88.5676	33.9763	87.2101	120.5326	0.9308	434.8974	-9.4289	-2.2161	38.0358	41.8633	0.5952	
770.5784	778.7500	8.1716	1.0493	1.9002	2.2185	2.2008	-0.3005	-15.8158	0.1059	0.1055	10.4196	2.9983	3.4787	-1.5313	4.3974	3.1856	3.2100	-0.0244	-0.7656	0.0000	23.3144	59.6118	78.3997	76.6715	-1.7282	-2.2540	415.9452	396.4875	-19.4577	-4.9075	230.3511	2.6361	447.1013	0.7363	nan	206.9112	154.9664	39.0848	88.6796	34.6603	94.9528	124.0299	0.9372	405.0836	-8.5961	-2.1681	37.0553	38.5789	0.5965	
771.7482	780.7143	8.9661	1.1484	1.8007	2.1291	2.1103	-0.3095	-17.1899	0.1033	0.1034	8.9816	2.6053	3.4427	-1.5466	4.1116	3.0153	3.0390	-0.0237	-0.7862	0.0000	20.2773	58.6835	76.0595	74.4063	-1.6532	-2.2218	382.0980	366.5743	-15.5237	-4.2348	230.2911	2.4538	413.0829	0.7310	nan	207.5205	147.2196	40.1609	88.7411	35.6392	100.8072	124.6014	0.9433	374.0836	-7.5093	-2.0485	35.8549	34.1863	0.5972	
777.2447	779.1111	1.8664	0.2396	1.7002	2.0156	1.9626	-0.2623	-15.4292	0.1004	0.1007	7.5485	2.3334	3.2366	-1.4440	3.7623	2.8542	2.8806	-0.0264	-0.9251	0.0000	17.7412	56.7863	72.8718	71.9164	-0.9553	-1.3284	337.6176	337.3578	-0.2599	-0.0770	230.4712	2.2735	380.0889	0.7254	nan	208.3141	138.7182	41.1190	88.7576	36.4963	104.9945	123.2087	0.9489	345.3697	-8.0119	-2.3749	34.5231	30.5817	0.5957	
773.6164	778.7778	5.1614	0.6628	1.5996	1.9450	1.9387	-0.3391	-21.2025	0.0992	0.0991	7.1390	2.1816	3.2751	-1.3835	3.6410	2.7176	2.7386	-0.0210	-0.7718	0.0000	15.7416	55.6149	70.8047	69.5876	-1.2171	-1.7491	324.5079	312.3844	-12.1235	-3.8810	230.6768	2.1196	352.1522	0.7202	nan	209.1309	130.4492	41.7592	88.7072	37.0435	107.9124	120.2513	0.9537	319.3192	-6.9347	-2.2199	33.2746	28.2274	0.5886	
783.0452	780.5000	-2.5452	-0.3261	1.5000	1.7897	1.8187	-0.3187	-21.2479	0.0963	0.0962	5.8431	1.8436	3.1715	-1.2627	3.4724	2.5649	2.5842	-0.0192	-0.7497	0.0000	14.6557	53.5965	68.0628	66.8335	-1.2293	-1.8394	295.5648	284.6050	-10.9598	-3.8509	230.7457	1.9487	321.1325	0.7142	nan	209.9702	122.6006	43.0775	88.6254	38.1776	109.4969	117.0393	0.9585	290.6104	-6.0054	-2.1101	31.8300	24.4272	0.5848	
778.4398	780.2222	1.7824	0.2285	1.3991	1.6931	1.6890	-0.2899	-20.7194	0.0937	0.0938	5.0049	1.6655	3.0017	-1.2029	3.1480	2.4040	2.4243	-0.0203	-0.8445	0.0000	11.7982	51.4354	64.6360	63.8317	-0.8044	-1.2601	261.0550	256.0289	-5.0262	-1.9631	230.5488	1.7742	289.3311	0.7074	nan	210.6302	114.3139	44.6488	88.4899	39.5097	110.0020	113.2102	0.9633	262.3336	-6.3047	-2.4625	30.3051	20.6754	0.5820	
