Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7353	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7600	0.0000	1.4300	67.0170	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4663	0.0000	-0.0130	0.0301	0.0000	1.4740	-0.0000	264.7570	0.0392	2.3000	66.7813	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2016	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7540	0.0000	1.4200	66.4850	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9578	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7470	0.0000	1.4200	66.1698	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6867	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7440	0.0000	1.4300	65.9184	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3317	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7380	0.0000	1.4200	65.6214	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2326	0.0000	59.5201	1.9244	0.0050	87.3813
4.4369	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7380	0.0000	1.4200	65.6214	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2326	0.0000	59.5201	1.9244	0.0050	87.3813
4.9165	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7300	0.0000	1.4200	65.2990	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2299	0.0000	59.4380	1.9244	0.0053	87.3050
5.1844	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7300	0.0000	1.4200	65.2990	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2299	0.0000	59.4380	1.9244	0.0053	87.3050
5.5092	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7300	0.0000	1.4200	65.2990	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2772	0.0000	59.3628	1.9244	0.0053	87.2288
5.9379	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7260	0.0000	1.4100	65.0093	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2191	0.0000	59.2964	1.9244	0.0052	87.2288
6.1018	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7260	0.0000	1.4100	65.0093	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2191	0.0000	59.2964	1.9244	0.0052	87.2288
6.6770	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7150	0.0000	1.4100	64.7375	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2163	0.0000	59.2325	1.9244	0.0054	87.1529
6.6923	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7150	0.0000	1.4100	64.7375	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2163	0.0000	59.2325	1.9244	0.0054	87.1529
7.2973	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7110	0.0000	1.4100	64.4420	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1852	0.0000	59.1758	1.9244	0.0054	87.1529
7.4456	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7110	0.0000	1.4100	64.4420	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1852	0.0000	59.1758	1.9244	0.0054	87.1529
7.8825	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7040	0.0000	1.4100	64.1556	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1920	0.0000	59.1187	1.9244	0.0051	87.0772
8.1769	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7040	0.0000	1.4100	64.1556	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1920	0.0000	59.1187	1.9244	0.0051	87.0772
8.4789	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7040	0.0000	1.4100	64.1556	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.2272	0.0000	59.0699	1.9244	0.0051	87.0772
8.9378	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7010	0.0000	1.4000	63.8486	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1879	0.0000	59.0223	1.9244	0.0055	87.0017
9.0626	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.7010	0.0000	1.4000	63.8486	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1879	0.0000	59.0223	1.9244	0.0055	87.0017
9.6556	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.6940	0.0000	1.4100	63.5657	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1771	0.0000	58.9795	1.9244	0.0054	86.9264
9.6731	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.6940	0.0000	1.4100	63.5657	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1771	0.0000	58.9795	1.9244	0.0054	86.9264
10.2790	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.6890	0.0000	1.4100	63.2862	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1284	0.0000	58.9360	1.9244	0.0053	86.9264
10.4069	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.6890	0.0000	1.4100	63.2862	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1284	0.0000	58.9360	1.9244	0.0053	86.9264
10.9002	0.0000	-0.0130	0.0061	0.0000	0.0000	-0.0200	264.6820	0.0000	1.3900	62.9936	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0534	-1.8718	0.4465	-1.9130	0.2086	0.0000	0.0000	369.1500	0.0000	58.8951	1.9244	0.0052	86.8513
