Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	SR_Motor_Fault	BD_Select_Method	BD_Manual_Method	BD_Level_x32	BD_Level_Rate_x32	BD_Param_x32	BD_Param_Rate_x32	BD_Reset	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.5285	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3300	0.0000	0.0000	0.0000	0.0000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.0642	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3300	40.8617	40.4670	41.1118	26.9129	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5962	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5720	0.0000	1.3300	40.8508	40.4321	41.1192	26.9317	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.1634	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3400	40.8654	40.4384	41.1154	26.9377	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5773	0.0000	74.2333	0.7340	0.0050	45.5752	3.4667	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
2.3903	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3400	40.8654	40.4384	41.1154	26.9377	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5773	0.0000	74.2333	0.7340	0.0050	45.5752	3.4667	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
2.8308	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3200	40.8494	40.4399	41.1076	26.9585	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5611	0.0000	74.2300	0.7340	0.0053	45.5704	3.4666	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
2.9243	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3200	40.8494	40.4399	41.1076	26.9585	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5611	0.0000	74.2300	0.7340	0.0053	45.5704	3.4666	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
3.4552	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3400	40.8494	40.4281	41.1143	26.9550	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5678	0.0000	74.2267	0.7340	0.0052	45.5657	3.4666	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
3.4988	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3400	40.8494	40.4281	41.1143	26.9550	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5678	0.0000	74.2267	0.7340	0.0052	45.5657	3.4666	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
3.9867	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5720	0.0000	1.3300	40.8484	40.4212	41.0878	26.9519	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5895	0.0000	74.2235	0.7340	0.0053	45.5657	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
4.1664	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5720	0.0000	1.3300	40.8484	40.4212	41.0878	26.9519	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5895	0.0000	74.2235	0.7340	0.0053	45.5657	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
4.5046	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3300	40.8484	40.4212	41.0878	26.9519	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5732	0.0000	74.2202	0.7340	0.0053	45.5609	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
4.8340	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8643	40.4281	41.0978	26.9464	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5732	0.0000	74.2202	0.7340	0.0053	45.5609	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
5.0264	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8643	40.4281	41.0978	26.9464	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5732	0.0000	74.2202	0.7340	0.0053	45.5609	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
5.5019	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8643	40.4281	41.0978	26.9464	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.6003	0.0000	74.2169	0.7340	0.0056	45.5561	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
5.5557	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8643	40.4281	41.0978	26.9464	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.6003	0.0000	74.2169	0.7340	0.0056	45.5561	3.4665	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
6.0902	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8428	40.4306	41.0819	26.9565	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5868	0.0000	74.2138	0.7340	0.0055	45.5561	3.4664	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
6.1689	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8428	40.4306	41.0819	26.9565	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5868	0.0000	74.2138	0.7340	0.0055	45.5561	3.4664	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
6.6183	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5750	0.0000	1.3200	40.8372	40.4266	41.0830	26.9304	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5976	0.0000	74.2105	0.7340	0.0054	45.5514	3.4664	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
6.8366	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5750	0.0000	1.3200	40.8372	40.4266	41.0830	26.9304	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.5976	0.0000	74.2105	0.7340	0.0054	45.5514	3.4664	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
7.3840	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8304	40.4232	41.0803	26.9326	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.6166	0.0000	74.2072	0.7340	0.0054	45.5466	3.4663	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
7.5038	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5740	0.0000	1.3300	40.8304	40.4232	41.0803	26.9326	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.6166	0.0000	74.2072	0.7340	0.0054	45.5466	3.4663	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
7.9039	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.2900	40.8304	40.4232	41.0803	26.9326	NOT CONNECTED	5000.0000	365.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0371	0.6250	-0.3849	0.4920	-0.5447	0.0000	0.0000	320.6166	0.0000	74.2072	0.7340	0.0054	45.5466	3.4663	30.0000	0.0000	1.0000	3.0000	190.0000	190.0000	96.0000	96.0000	255.0000	0.0000	0.0000	0.0000
8.4375	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5720	0.0000	1.2300	40.8343	40.4068	41.0541	26.9234	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
8.9690	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5730	0.0000	1.4300	40.8063	40.4190	41.0674	26.8798	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
9.1095	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5730	0.0000	1.4300	40.8063	40.4190	41.0674	26.8798	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
9.4925	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5710	0.0000	1.4300	40.8241	40.4281	41.0819	26.8476	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1210	17.2633	17.1086
9.7782	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5700	0.0000	1.4400	40.8159	40.4006	41.0669	26.8588	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1210	17.2633	17.1086
10.0165	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5700	0.0000	1.4400	40.8159	40.4006	41.0669	26.8588	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1210	17.2633	17.1086
10.4457	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5690	0.0000	1.4500	40.8159	40.4006	41.0669	26.8588	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1210	17.2633	17.1086
10.5354	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5690	0.0000	1.4500	40.8159	40.4006	41.0669	26.8588	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1210	17.2633	17.1086
11.0615	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5690	0.0000	1.4400	40.8070	40.3899	41.0501	26.8538	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
11.1126	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5690	0.0000	1.4400	40.8070	40.3899	41.0501	26.8538	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3361
11.5875	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5680	0.0000	1.4400	40.8124	40.3837	41.0650	26.8551	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
11.7813	0.0000	-0.0410	0.0064	0.0000	0.0000	-0.0200	230.5680	0.0000	1.4400	40.8124	40.3837	41.0650	26.8551	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.1041	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5680	0.0000	1.4400	40.8097	40.3961	41.0501	26.8557	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.4490	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	40.8012	40.3831	41.0589	26.8779	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
12.6406	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	40.8012	40.3831	41.0589	26.8779	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
13.1167	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	40.8032	40.3951	41.0505	26.8849	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.1655	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5670	0.0000	1.4400	40.8032	40.3951	41.0505	26.8849	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.6824	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5690	0.0000	1.4400	40.8128	40.3999	41.0590	26.9006	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
13.7992	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5690	0.0000	1.4400	40.8128	40.3999	41.0590	26.9006	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.3435	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3300	40.7990	40.3839	41.0476	26.9455	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4975	0.0000	25.0000	0.0000	0.0085	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.4670	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3300	40.7990	40.3839	41.0476	26.9455	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4975	0.0000	25.0000	0.0000	0.0085	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
14.8648	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5730	0.0000	1.3200	40.7990	40.3839	41.0476	26.9455	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4731	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.1350	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5760	0.0000	1.3300	40.8053	40.3786	41.0414	26.9247	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4731	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.3972	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5760	0.0000	1.3300	40.8053	40.3786	41.0414	26.9247	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4731	0.0000	25.0000	0.0000	0.0052	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.8023	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5790	0.0000	1.3300	40.7857	40.3653	41.0390	26.9077	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4420	0.0000	25.0000	0.0000	0.0055	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.9235	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5790	0.0000	1.3300	40.7857	40.3653	41.0390	26.9077	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4420	0.0000	25.0000	0.0000	0.0055	39.9969	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.4702	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5800	0.0000	1.3300	40.7746	40.3691	41.0399	26.9243	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4798	0.0000	25.0000	0.0000	0.0054	39.9938	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.5592	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5800	0.0000	1.3300	40.7746	40.3691	41.0399	26.9243	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4798	0.0000	25.0000	0.0000	0.0054	39.9938	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
17.0804	0.0000	-0.0410	0.0065	0.0000	0.0000	-0.0200	230.5850	0.0000	1.3400	40.7939	40.3662	41.0389	26.8864	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.4893	0.0000	25.0000	0.0000	0.0052	39.9907	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
