Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7378	0.0000	0.0000	0.0193	0.0000	0.9930	-0.0200	230.7600	0.0361	2.1200	61.5438	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4870	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.7550	0.0335	1.9900	61.5279	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.7377	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.7550	0.0335	1.9900	61.5279	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6855	0.0000	77.5023	1.9284	0.0050	85.4018
2.2201	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7510	0.0333	1.9800	61.5209	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.7059	0.0000	77.3236	1.9284	0.0049	85.3042
2.3282	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7510	0.0333	1.9800	61.5209	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.7059	0.0000	77.3236	1.9284	0.0049	85.3042
2.9341	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7510	0.0333	1.9800	61.5209	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6734	0.0000	77.1509	1.9284	0.0050	85.3042
3.5395	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7180	0.0330	1.9600	61.4249	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6937	0.0000	76.9840	1.9284	0.0047	85.2071
4.1463	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7180	0.0330	1.9600	61.4249	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6476	0.0000	76.8226	1.9284	0.0051	85.1103
4.4766	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7180	0.0330	1.9600	61.4249	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6084	0.0000	76.6666	1.9284	0.0047	85.1103
4.7351	0.0000	0.0000	0.0075	0.0000	0.3000	-0.0300	230.7180	0.0330	1.9600	61.4249	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6084	0.0000	76.6666	1.9284	0.0047	85.1103
5.2094	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.7080	0.0329	1.9700	61.4031	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6057	0.0000	76.5157	1.9284	0.0048	85.0139
5.3403	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.7080	0.0329	1.9700	61.4031	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.6057	0.0000	76.5157	1.9284	0.0048	85.0139
5.9469	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6980	0.0328	1.9600	61.3785	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5854	0.0000	76.3698	1.9284	0.0048	85.0139
5.9732	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6980	0.0328	1.9600	61.3785	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5854	0.0000	76.3698	1.9284	0.0048	85.0139
6.5516	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6760	0.0326	1.9500	61.3286	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5840	0.0000	76.2229	1.9284	0.0049	84.9179
6.7060	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6760	0.0326	1.9500	61.3286	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5840	0.0000	76.2229	1.9284	0.0049	84.9179
7.1579	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6520	0.0325	1.9400	61.3386	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5407	0.0000	76.0866	1.9284	0.0048	84.8223
7.4738	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6520	0.0325	1.9400	61.3386	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5204	0.0000	75.9494	1.9284	0.0047	84.8223
7.7798	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6520	0.0325	1.9400	61.3386	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.5204	0.0000	75.9494	1.9284	0.0047	84.8223
8.2094	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6390	0.0325	1.9400	61.2739	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4744	0.0000	75.8220	1.9284	0.0051	84.7270
8.3857	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6390	0.0325	1.9400	61.2739	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4744	0.0000	75.8220	1.9284	0.0051	84.7270
8.9755	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6270	0.0324	1.9400	61.2063	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4596	0.0000	75.6986	1.9284	0.0050	84.7270
8.9915	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6270	0.0324	1.9400	61.2063	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4596	0.0000	75.6986	1.9284	0.0050	84.7270
9.5966	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6000	0.0325	1.9400	61.1804	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4514	0.0000	75.5793	1.9284	0.0047	84.6321
9.7216	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.6000	0.0325	1.9400	61.1804	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4514	0.0000	75.5793	1.9284	0.0047	84.6321
10.2025	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.5710	0.0324	1.9500	61.1305	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4041	0.0000	75.4591	1.9284	0.0049	84.5375
10.4732	0.0000	0.0000	0.0075	0.0000	0.3010	-0.0300	230.5710	0.0324	1.9500	61.1305	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0356	-1.8993	0.3339	-1.9232	0.1420	0.0000	0.0000	321.4041	0.0000	75.4591	1.9284	0.0049	84.5375
