WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_Yongchang_Y110_20250307_132854
Report created on: 2025/03/07: 15:27:30


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
392.4127	381.3750	-11.0377	-2.8942	1.8002	2.7285	2.7713	-0.9711	-53.9411	0.1347	0.1345	4.1484	1.2074	3.4353	-1.7842	3.1653	2.4832	2.5881	-0.1049	-4.2225	0.0000	9.2711	43.6310	54.6303	52.4668	-2.1635	-4.1236	241.6549	223.7812	-17.8737	-7.9871	230.7540	1.5889	256.4112	0.6993	nan	211.2944	71.8975	32.1285	87.2743	28.0399	100.3176	78.3301	0.9917	239.9878	-16.2066	-7.2421	24.8312	19.2575	0.7250	
385.2734	380.3333	-4.9401	-1.2989	1.6986	2.5700	2.5768	-0.8783	-51.7079	0.1307	0.1312	3.4814	1.0592	3.2848	-1.6704	3.0251	2.3559	2.4408	-0.0849	-3.6034	0.0000	8.5177	42.2659	52.8119	50.4639	-2.3480	-4.6528	221.8491	204.4833	-17.3658	-8.4925	230.6882	1.4674	234.7978	0.6936	nan	211.8606	67.6507	33.0840	87.0891	28.8125	100.7855	78.3030	0.9930	220.2847	-15.8014	-7.7275	23.8194	17.2811	0.7210	
385.8979	381.8889	-4.0090	-1.0498	1.5997	2.3800	2.4246	-0.8249	-51.5696	0.1278	0.1274	2.9734	0.9370	3.1678	-1.6105	2.8586	2.2219	2.3201	-0.0982	-4.4196	0.0000	7.4475	40.3585	50.2675	48.3771	-1.8904	-3.9076	202.3195	185.1100	-17.2095	-9.2969	230.6463	1.3450	213.1989	0.6872	nan	212.4044	63.9728	34.5593	86.8250	30.0061	100.6935	78.1721	0.9943	200.2991	-15.1891	-8.2054	22.7760	14.8321	0.7200	
385.1771	382.4444	-2.7326	-0.7145	1.4992	2.1932	2.2107	-0.7115	-47.4552	0.1240	0.1236	2.3776	0.8000	2.9673	-1.4566	2.6818	2.0838	2.1787	-0.0949	-4.5522	0.0000	6.2963	38.8226	48.1712	46.2091	-1.9621	-4.2462	180.4544	166.0133	-14.4410	-8.6987	230.6139	1.2232	191.8822	0.6802	nan	213.0281	60.0431	36.1677	86.5183	31.2917	100.0458	77.9564	0.9954	180.2581	-14.2448	-8.5805	21.6916	12.6552	0.7195	
385.4542	381.0000	-4.4542	-1.1691	1.3994	2.0038	2.0033	-0.6039	-43.1502	0.1197	0.1199	1.7659	0.6317	2.7867	-1.4332	2.5198	1.9413	2.0372	-0.0959	-4.9404	0.0000	5.3922	37.3695	46.2434	43.9868	-2.2566	-5.1302	161.4689	147.3722	-14.0967	-9.5653	230.5719	1.1035	171.1067	0.6725	nan	213.6764	55.8353	37.8874	86.1288	32.6320	98.9146	77.6607	0.9964	161.3553	-13.9831	-9.4883	20.5858	10.8309	0.7209	
383.9396	382.0000	-1.9396	-0.5077	1.2988	1.8263	1.8271	-0.5283	-40.6797	0.1166	0.1165	1.4906	0.5690	2.6178	-1.2516	2.3423	1.7944	1.8930	-0.0986	-5.4924	0.0000	4.5107	35.7001	44.0726	41.7302	-2.3424	-5.6131	144.0960	129.3400	-14.7560	-11.4087	230.5830	0.9856	150.9325	0.6641	nan	214.3904	51.9538	40.1683	85.6939	34.4218	97.3271	77.2998	0.9972	142.7443	-13.4043	-10.3636	19.4647	8.7717	0.7238	
385.7625	382.2500	-3.5125	-0.9189	1.1994	1.6550	1.6577	-0.4583	-38.2119	0.1133	0.1135	1.0432	0.4273	2.4351	-1.1848	2.1893	1.6539	1.7636	-0.1098	-6.6360	0.0000	3.6885	33.9733	41.8558	39.5632	-2.2925	-5.7946	126.5502	113.1088	-13.4414	-11.8836	230.6174	0.8779	132.7337	0.6556	nan	215.0421	48.0100	42.4461	85.2147	36.1702	95.4811	76.9002	0.9980	127.2062	-14.0975	-12.4636	18.3980	7.1467	0.7252	
387.1339	382.7778	-4.3562	-1.1380	1.0999	1.4701	1.4854	-0.3855	-35.0521	0.1103	0.1102	0.6771	0.3011	2.2454	-1.0508	2.0124	1.5212	1.6133	-0.0921	-6.0533	0.0000	2.8329	32.3488	39.7711	37.4563	-2.3147	-6.1798	110.3087	98.5478	-11.7609	-11.9342	230.5947	0.7805	116.4978	0.6473	nan	215.8631	44.0884	44.7390	84.5919	37.8455	93.3922	76.4678	0.9985	110.2278	-11.6800	-11.8521	17.3520	5.7530	0.7230	
382.8595	380.2500	-2.6095	-0.6863	1.0002	1.3441	1.3257	-0.3255	-32.5415	0.1074	0.1079	0.3175	0.1536	2.0573	-0.9770	1.8402	1.3942	1.4784	-0.0842	-6.0381	0.0000	2.1576	30.8403	37.8665	35.4085	-2.4580	-6.9417	95.7415	85.4050	-10.3365	-12.1030	230.5130	0.6911	101.7225	0.6386	nan	216.5023	39.8293	46.6365	83.9587	39.1553	91.0512	76.0353	0.9988	95.5764	-10.1714	-11.9096	16.3548	4.9658	0.7174	
380.9535	382.3000	1.3465	0.3522	0.8994	1.2196	1.2173	-0.3179	-35.3402	0.1059	0.1058	0.1380	0.0688	1.9168	-0.9352	1.6717	1.2691	1.3554	-0.0863	-6.8005	0.0000	1.2638	29.2064	35.8068	33.3731	-2.4337	-7.2925	84.2270	73.2320	-10.9950	-15.0140	230.4482	0.6074	88.1250	0.6296	nan	217.0755	36.0071	49.1689	83.1000	40.8593	88.6729	75.6247	0.9983	83.6241	-10.3921	-14.1906	15.3740	3.8316	0.7087	
382.2575	381.3333	-0.9241	-0.2423	0.7992	1.0744	1.0791	-0.2799	-35.0187	0.1038	0.1036	-0.0029	-0.0031	1.7372	-0.8531	1.5055	1.1384	1.2276	-0.0892	-7.8400	0.0000	0.5820	27.6436	33.8685	31.3334	-2.5351	-8.0906	72.1382	61.5544	-10.5838	-17.1942	230.4798	0.5251	74.9922	0.6196	nan	217.7999	31.9155	51.8509	82.0809	42.5596	86.2064	75.2132	0.9963	71.6509	-10.0965	-16.4025	14.3864	2.9818	0.7021	
384.7637	380.6250	-4.1387	-1.0873	0.7016	0.9267	0.9336	-0.2320	-33.0594	0.1016	0.1015	-0.1163	-0.0764	1.5325	-0.7466	1.3663	1.0120	1.0966	-0.0846	-8.3586	0.0000	0.1660	26.3538	32.2785	29.3596	-2.9188	-9.9417	60.6398	51.0637	-9.5760	-18.7531	230.5392	0.4500	63.1750	0.6089	nan	218.6032	27.9661	54.7683	80.8288	44.2686	83.7958	74.8014	0.9923	60.5202	-9.4565	-18.5190	13.4306	2.1961	0.6933	
