Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7336	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.7560	0.0330	1.9900	49.0165	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4784	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.7250	0.0329	1.9700	48.9510	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2147	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.7100	0.0328	1.9800	48.9650	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9491	0.0000	-0.0330	0.0056	0.0000	0.0000	-0.0100	230.6840	0.0327	1.9700	48.9192	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6909	0.0000	-0.0390	0.0056	0.0000	0.0000	-0.0100	230.6710	0.0327	1.9800	48.8820	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3352	0.0000	-0.0300	0.0056	0.0000	0.0000	-0.0100	230.6490	0.0326	1.9800	48.8391	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7870	0.0000	72.7862	2.2045	0.0047	57.9319	0.0000	0.0000	0.0000
4.4323	0.0000	-0.0300	0.0056	0.0000	0.0000	-0.0100	230.6490	0.0326	1.9800	48.8391	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7870	0.0000	72.7862	2.2045	0.0047	57.9319	0.0000	0.0000	0.0000
4.9394	0.0000	-0.0300	0.0056	0.0000	0.0000	-0.0100	230.6380	0.0326	1.9800	48.8035	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7844	0.0000	72.7396	2.2045	0.0047	57.9175	0.0000	0.0000	0.0000
5.1737	0.0000	-0.0300	0.0056	0.0000	0.0000	-0.0100	230.6380	0.0326	1.9800	48.8035	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7844	0.0000	72.7396	2.2045	0.0047	57.9175	0.0000	0.0000	0.0000
5.5594	0.0000	-0.0330	0.0056	0.0000	0.0000	-0.0100	230.6180	0.0326	1.9800	48.7560	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7397	0.0000	72.6974	2.2045	0.0048	57.9032	0.0000	0.0000	0.0000
5.9109	0.0000	-0.0330	0.0056	0.0000	0.0000	-0.0100	230.6180	0.0326	1.9800	48.7560	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7207	0.0000	72.6557	2.2045	0.0048	57.9032	0.0000	0.0000	0.0000
6.1787	0.0000	-0.0330	0.0056	0.0000	0.0000	-0.0100	230.6180	0.0326	1.9800	48.7560	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.7207	0.0000	72.6557	2.2045	0.0048	57.9032	0.0000	0.0000	0.0000
6.6595	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.6080	0.0326	1.9800	48.7269	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6747	0.0000	72.6161	2.2045	0.0049	57.8888	0.0000	0.0000	0.0000
6.7997	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.6080	0.0326	1.9800	48.7269	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6747	0.0000	72.6161	2.2045	0.0049	57.8888	0.0000	0.0000	0.0000
7.3999	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.5890	0.0326	1.9900	48.6815	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6788	0.0000	72.5787	2.2045	0.0050	57.8888	0.0000	0.0000	0.0000
7.4192	0.0000	-0.0350	0.0056	0.0000	0.0000	-0.0100	230.5890	0.0326	1.9900	48.6815	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6788	0.0000	72.5787	2.2045	0.0050	57.8888	0.0000	0.0000	0.0000
8.0393	0.0000	-0.0360	0.0056	0.0000	0.0000	-0.0100	230.5800	0.0326	1.9800	48.6603	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6557	0.0000	72.5433	2.2045	0.0052	57.8745	0.0000	0.0000	0.0000
8.1333	0.0000	-0.0360	0.0056	0.0000	0.0000	-0.0100	230.5800	0.0326	1.9800	48.6603	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6557	0.0000	72.5433	2.2045	0.0052	57.8745	0.0000	0.0000	0.0000
8.6594	0.0000	-0.0360	0.0056	0.0000	0.0000	-0.0100	230.5640	0.0326	1.9900	48.6141	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6287	0.0000	72.5109	2.2045	0.0047	57.8602	0.0000	0.0000	0.0000
8.8699	0.0000	-0.0360	0.0056	0.0000	0.0000	-0.0100	230.5640	0.0326	1.9900	48.6141	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6287	0.0000	72.5109	2.2045	0.0047	57.8602	0.0000	0.0000	0.0000
9.2794	0.0000	-0.0340	0.0056	0.0000	0.0000	-0.0100	230.5580	0.0327	1.9900	48.5985	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.6382	0.0000	72.4788	2.2045	0.0049	57.8602	0.0000	0.0000	0.0000
9.6073	0.0000	-0.0340	0.0056	0.0000	0.0000	-0.0100	230.5580	0.0327	1.9900	48.5985	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5935	0.0000	72.4482	2.2045	0.0049	57.8459	0.0000	0.0000	0.0000
9.8994	0.0000	-0.0340	0.0056	0.0000	0.0000	-0.0100	230.5580	0.0327	1.9900	48.5985	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5935	0.0000	72.4482	2.2045	0.0049	57.8459	0.0000	0.0000	0.0000
10.3490	0.0000	-0.0380	0.0056	0.0000	0.0000	-0.0100	230.5480	0.0328	2.0000	48.5562	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5759	0.0000	72.4192	2.2045	0.0050	57.8316	0.0000	0.0000	0.0000
10.5204	0.0000	-0.0380	0.0056	0.0000	0.0000	-0.0100	230.5480	0.0328	2.0000	48.5562	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5759	0.0000	72.4192	2.2045	0.0050	57.8316	0.0000	0.0000	0.0000
11.0946	0.0000	-0.0320	0.0056	0.0000	0.0000	-0.0100	230.5440	0.0327	2.0100	48.4983	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5515	0.0000	72.3925	2.2045	0.0048	57.8316	0.0000	0.0000	0.0000
11.1390	0.0000	-0.0320	0.0056	0.0000	0.0000	-0.0100	230.5440	0.0327	2.0100	48.4983	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5515	0.0000	72.3925	2.2045	0.0048	57.8316	0.0000	0.0000	0.0000
11.7604	0.0000	-0.0380	0.0056	0.0000	0.0000	-0.0100	230.5420	0.0327	2.0100	48.4765	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5258	0.0000	72.3660	2.2045	0.0046	57.8172	0.0000	0.0000	0.0000
11.8321	0.0000	-0.0380	0.0056	0.0000	0.0000	-0.0100	230.5420	0.0327	2.0100	48.4765	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-2.0588	-0.7882	-2.1837	-0.3021	0.0000	0.0000	321.5258	0.0000	72.3660	2.2045	0.0046	57.8172	0.0000	0.0000	0.0000
