Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7442	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9450	0.0000	2.0200	24.7260	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4861	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9450	0.0000	2.0200	24.7374	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.6384	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9450	0.0000	2.0200	24.7374	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9333	0.0000	25.0000	0.0000	0.0047	39.7754	0.0000	0.0000	0.0000
2.2215	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9450	0.0000	2.0200	24.7170	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9184	0.0000	25.0000	0.0000	0.0048	39.7693	0.0000	0.0000	0.0000
2.2595	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9450	0.0000	2.0200	24.7170	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9184	0.0000	25.0000	0.0000	0.0048	39.7693	0.0000	0.0000	0.0000
2.8786	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9470	0.0000	2.0200	24.7262	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9319	0.0000	25.0000	0.0000	0.0051	39.7693	0.0000	0.0000	0.0000
3.2328	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9470	0.0000	2.0200	24.7262	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9103	0.0000	25.0000	0.0000	0.0047	39.7631	0.0000	0.0000	0.0000
3.4992	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9470	0.0000	2.0200	24.7262	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9103	0.0000	25.0000	0.0000	0.0047	39.7631	0.0000	0.0000	0.0000
3.9728	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9470	0.0000	2.0200	24.7243	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9401	0.0000	25.0000	0.0000	0.0048	39.7631	0.0000	0.0000	0.0000
4.1199	0.0000	-0.0130	0.0056	0.0000	0.0000	-0.0100	230.9470	0.0000	2.0200	24.7243	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9401	0.0000	25.0000	0.0000	0.0048	39.7631	0.0000	0.0000	0.0000
