Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7361	0.0000	-0.0410	0.0057	0.0000	0.0000	-0.0100	230.8620	0.0338	2.0200	48.8364	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4769	0.0000	-0.0410	0.0057	0.0000	0.0000	-0.0100	230.8910	0.0337	2.0100	48.8187	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2071	0.0000	-0.0400	0.0057	0.0000	0.0000	-0.0100	230.9030	0.0337	2.0200	48.7799	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9397	0.0000	-0.0400	0.0056	0.0000	0.0000	-0.0100	230.9280	0.0336	2.0000	48.7500	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6797	0.0000	-0.0410	0.0056	0.0000	0.0000	-0.0100	230.9390	0.0336	2.0200	48.6757	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3956	0.0000	-0.0410	0.0056	0.0000	0.0000	-0.0100	230.9560	0.0336	2.0100	48.6584	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.5913	-0.8487	-1.7653	-0.3687	0.0000	0.0000	322.1172	0.0000	79.7752	1.8034	0.0048	54.0906	0.0000	0.0000	0.0000
4.4180	0.0000	-0.0410	0.0056	0.0000	0.0000	-0.0100	230.9560	0.0336	2.0100	48.6584	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.5913	-0.8487	-1.7653	-0.3687	0.0000	0.0000	322.1172	0.0000	79.7752	1.8034	0.0048	54.0906	0.0000	0.0000	0.0000
5.0157	0.0000	-0.0400	0.0056	0.0000	0.0000	-0.0100	230.9610	0.0335	2.0100	48.6094	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.5913	-0.8487	-1.7653	-0.3687	0.0000	0.0000	322.1213	0.0000	79.7253	1.8034	0.0049	54.0906	0.0000	0.0000	0.0000
5.1518	0.0000	-0.0400	0.0056	0.0000	0.0000	-0.0100	230.9610	0.0335	2.0100	48.6094	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.5913	-0.8487	-1.7653	-0.3687	0.0000	0.0000	322.1213	0.0000	79.7253	1.8034	0.0049	54.0906	0.0000	0.0000	0.0000
5.6347	0.0000	-0.0410	0.0056	0.0000	0.0000	-0.0100	230.9650	0.0335	2.0200	48.5819	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0378	-1.5913	-0.8487	-1.7653	-0.3687	0.0000	0.0000	322.1335	0.0000	79.6783	1.8034	0.0050	54.0780	0.0000	0.0000	0.0000
