Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7442	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9700	0.0000	1.3100	57.8231	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4915	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9660	0.0000	1.3200	57.8017	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2392	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9640	0.0000	1.3200	57.7791	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9714	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9600	0.0000	1.3200	57.7765	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.9373	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9440	0.0000	1.3100	57.6829	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-2.0348	0.0159	-2.0348	0.0062	0.0000	0.0000	321.6300	0.0000	82.6335	2.0348	0.0051	56.7318	0.0000	0.0000	0.0000
5.2326	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9440	0.0000	1.3100	57.6829	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-2.0348	0.0159	-2.0348	0.0062	0.0000	0.0000	321.6300	0.0000	82.6335	2.0348	0.0051	56.7318	0.0000	0.0000	0.0000
5.5604	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9440	0.0000	1.3100	57.6829	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-2.0348	0.0159	-2.0348	0.0062	0.0000	0.0000	321.6422	0.0000	82.6012	2.0348	0.0050	56.7318	0.0000	0.0000	0.0000
5.9811	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9320	0.0000	1.3100	57.6932	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-2.0348	0.0159	-2.0348	0.0062	0.0000	0.0000	321.6056	0.0000	82.5692	2.0348	0.0053	56.7180	0.0000	0.0000	0.0000
6.1813	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9320	0.0000	1.3100	57.6932	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-2.0348	0.0159	-2.0348	0.0062	0.0000	0.0000	321.6056	0.0000	82.5692	2.0348	0.0053	56.7180	0.0000	0.0000	0.0000
6.7269	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.9270	0.0000	1.3000	57.6664	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-2.0348	0.0159	-2.0348	0.0062	0.0000	0.0000	321.6436	0.0000	82.5390	2.0348	0.0052	56.7180	0.0000	0.0000	0.0000
