Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7456	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.6660	0.0000	1.3000	57.6887	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4900	0.0000	-0.0130	0.0067	0.0000	0.0000	-0.0200	230.6570	0.0000	1.3000	57.7063	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7499	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.6330	0.0000	1.3100	57.6941	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.4956	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.6190	0.0000	1.3100	57.6767	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.8058	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.6190	0.0000	1.3100	57.6767	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5143	-0.8690	-1.7017	-0.3904	0.0000	0.0000	321.2310	0.0000	85.3395	1.7460	0.0050	56.9705	0.0000	0.0000	0.0000
5.2307	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.6100	0.0000	1.3100	57.6305	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5143	-0.8690	-1.7017	-0.3904	0.0000	0.0000	321.1836	0.0000	85.2988	1.7460	0.0170	56.9566	0.0000	0.0000	0.0000
5.4270	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.6100	0.0000	1.3100	57.6305	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5143	-0.8690	-1.7017	-0.3904	0.0000	0.0000	321.1836	0.0000	85.2988	1.7460	0.0170	56.9566	0.0000	0.0000	0.0000
5.9701	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.5920	0.0000	1.3200	57.6312	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5143	-0.8690	-1.7017	-0.3904	0.0000	0.0000	321.1674	0.0000	85.2590	1.7460	0.0055	56.9427	0.0000	0.0000	0.0000
6.0487	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.5920	0.0000	1.3200	57.6312	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5143	-0.8690	-1.7017	-0.3904	0.0000	0.0000	321.1674	0.0000	85.2590	1.7460	0.0055	56.9427	0.0000	0.0000	0.0000
6.6702	0.0000	-0.0140	0.0067	0.0000	0.0000	-0.0200	230.5830	0.0000	1.3200	57.5978	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5143	-0.8690	-1.7017	-0.3904	0.0000	0.0000	321.1566	0.0000	85.2217	1.7460	0.0051	56.9427	0.0000	0.0000	0.0000
