Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7402	0.0000	-0.0350	0.0067	0.0000	0.0000	-0.0200	230.5880	0.0000	1.3100	57.3849	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4731	0.0000	-0.0350	0.0067	0.0000	0.0000	-0.0200	230.5910	0.0000	1.3000	57.3861	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2115	0.0000	-0.0340	0.0067	0.0000	0.0000	-0.0200	230.5930	0.0000	1.3000	57.3491	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9609	0.0000	-0.0340	0.0067	0.0000	0.0000	-0.0200	230.5970	0.0000	1.3100	57.3318	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7121	0.0000	-0.0350	0.0067	0.0000	0.0000	-0.0200	230.5970	0.0000	1.3100	57.3300	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0642	0.0000	-0.0350	0.0067	0.0000	0.0000	-0.0200	230.5970	0.0000	1.3100	57.3300	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6257	-0.8444	-1.7946	-0.3678	0.0000	0.0000	321.0984	0.0000	83.8717	1.8319	0.0048	56.3598	0.0000	0.0000	0.0000
4.4573	0.0000	-0.0350	0.0067	0.0000	0.0000	-0.0200	230.6040	0.0000	1.3100	57.3218	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6257	-0.8444	-1.7946	-0.3678	0.0000	0.0000	321.0984	0.0000	83.8300	1.8319	0.0052	56.3462	0.0000	0.0000	0.0000
4.6862	0.0000	-0.0350	0.0067	0.0000	0.0000	-0.0200	230.6040	0.0000	1.3100	57.3218	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6257	-0.8444	-1.7946	-0.3678	0.0000	0.0000	321.0984	0.0000	83.8300	1.8319	0.0052	56.3462	0.0000	0.0000	0.0000
5.1964	0.0000	-0.0340	0.0067	0.0000	0.0000	-0.0200	230.6080	0.0000	1.3000	57.2875	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6257	-0.8444	-1.7946	-0.3678	0.0000	0.0000	321.0957	0.0000	83.7908	1.8319	0.0052	56.3462	0.0000	0.0000	0.0000
5.3077	0.0000	-0.0340	0.0067	0.0000	0.0000	-0.0200	230.6080	0.0000	1.3000	57.2875	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6257	-0.8444	-1.7946	-0.3678	0.0000	0.0000	321.0957	0.0000	83.7908	1.8319	0.0052	56.3462	0.0000	0.0000	0.0000
