Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7438	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.7230	0.0000	1.4000	46.5505	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.0022	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6820	0.0000	1.3000	46.4995	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7360	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6660	0.0000	1.3100	46.4578	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0983	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6660	0.0000	1.3100	46.4578	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2594	0.0000	73.5982	1.7958	0.0056	43.2551	0.0000	0.0000	0.0000
4.4712	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6570	0.0000	1.3000	46.4488	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2459	0.0000	73.5575	1.7958	0.0052	43.2474	0.0000	0.0000	0.0000
4.7188	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6570	0.0000	1.3000	46.4488	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2459	0.0000	73.5575	1.7958	0.0052	43.2474	0.0000	0.0000	0.0000
5.2377	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6450	0.0000	1.3000	46.4017	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2093	0.0000	73.5196	1.7958	0.0050	43.2474	0.0000	0.0000	0.0000
5.3403	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6450	0.0000	1.3000	46.4017	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2093	0.0000	73.5196	1.7958	0.0050	43.2474	0.0000	0.0000	0.0000
5.9460	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6400	0.0000	1.3000	46.4020	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2012	0.0000	73.4856	1.7958	0.0051	43.2397	0.0000	0.0000	0.0000
5.9812	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6400	0.0000	1.3000	46.4020	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.2012	0.0000	73.4856	1.7958	0.0051	43.2397	0.0000	0.0000	0.0000
6.5669	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6270	0.0000	1.3100	46.3600	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1944	0.0000	73.4538	1.7958	0.0050	43.2397	0.0000	0.0000	0.0000
6.7319	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6270	0.0000	1.3100	46.3600	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1944	0.0000	73.4538	1.7958	0.0050	43.2397	0.0000	0.0000	0.0000
7.1878	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6200	0.0000	1.3100	46.3571	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1944	0.0000	73.4230	1.7958	0.0052	43.2320	0.0000	0.0000	0.0000
7.4712	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6200	0.0000	1.3100	46.3571	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1944	0.0000	73.4230	1.7958	0.0052	43.2320	0.0000	0.0000	0.0000
7.8103	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6200	0.0000	1.3100	46.3571	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1769	0.0000	73.3930	1.7958	0.0055	43.2243	0.0000	0.0000	0.0000
8.2366	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6080	0.0000	1.3100	46.2946	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1173	0.0000	73.3672	1.7958	0.0055	43.2243	0.0000	0.0000	0.0000
8.4315	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6080	0.0000	1.3100	46.2946	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1173	0.0000	73.3672	1.7958	0.0055	43.2243	0.0000	0.0000	0.0000
8.9709	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6020	0.0000	1.3100	46.2910	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1579	0.0000	73.3421	1.7958	0.0055	43.2167	0.0000	0.0000	0.0000
9.0534	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.6020	0.0000	1.3100	46.2910	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1579	0.0000	73.3421	1.7958	0.0055	43.2167	0.0000	0.0000	0.0000
9.6899	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5880	0.0000	1.3100	46.2742	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1065	0.0000	73.3177	1.7958	0.0052	43.2167	0.0000	0.0000	0.0000
9.7302	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5880	0.0000	1.3100	46.2742	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1065	0.0000	73.3177	1.7958	0.0052	43.2167	0.0000	0.0000	0.0000
10.3120	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5830	0.0000	1.3200	46.2425	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1417	0.0000	73.2967	1.7958	0.0052	43.2090	0.0000	0.0000	0.0000
10.4686	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5830	0.0000	1.3200	46.2425	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1417	0.0000	73.2967	1.7958	0.0052	43.2090	0.0000	0.0000	0.0000
10.9331	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3200	46.2139	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.0822	0.0000	73.2762	1.7958	0.0053	43.2013	0.0000	0.0000	0.0000
11.2397	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3200	46.2139	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.0822	0.0000	73.2762	1.7958	0.0053	43.2013	0.0000	0.0000	0.0000
11.5551	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3200	46.2139	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.1078	0.0000	73.2570	1.7958	0.0055	43.2013	0.0000	0.0000	0.0000
11.9812	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5650	0.0000	1.3200	46.1829	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.0470	0.0000	73.2390	1.7958	0.0055	43.1936	0.0000	0.0000	0.0000
12.1607	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5650	0.0000	1.3200	46.1829	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.0470	0.0000	73.2390	1.7958	0.0055	43.1936	0.0000	0.0000	0.0000
12.7334	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5580	0.0000	1.3200	46.1398	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.0348	0.0000	73.2229	1.7958	0.0052	43.1859	0.0000	0.0000	0.0000
12.7819	0.0000	-0.0410	0.0066	0.0000	0.0000	-0.0200	230.5580	0.0000	1.3200	46.1398	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5635	-0.8834	-1.7528	-0.3907	0.0000	0.0000	321.0348	0.0000	73.2229	1.7958	0.0052	43.1859	0.0000	0.0000	0.0000
