Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7459	0.0000	-0.0170	0.0066	0.0000	0.0000	-0.0200	230.9370	0.0000	1.3300	61.7267	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9993	0.0000	-0.0160	0.0066	0.0000	0.0000	-0.0200	230.8750	0.0000	1.3100	61.6730	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7494	0.0000	-0.0230	0.0066	0.0000	0.0000	-0.0200	230.8380	0.0000	1.3100	61.6350	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.1104	0.0000	-0.0230	0.0066	0.0000	0.0000	-0.0200	230.8380	0.0000	1.3100	61.6350	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.5610	0.0000	88.5370	1.7599	0.0051	56.3859	0.0000	0.0000	0.0000
4.4946	0.0000	-0.0200	0.0066	0.0000	0.0000	-0.0200	230.8190	0.0000	1.3000	61.6488	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.5258	0.0000	88.4991	1.7599	0.0053	56.3723	0.0000	0.0000	0.0000
4.7319	0.0000	-0.0200	0.0066	0.0000	0.0000	-0.0200	230.8190	0.0000	1.3000	61.6488	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.5258	0.0000	88.4991	1.7599	0.0053	56.3723	0.0000	0.0000	0.0000
5.3366	0.0000	-0.0200	0.0066	0.0000	0.0000	-0.0200	230.8190	0.0000	1.3000	61.6488	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.4731	0.0000	88.4636	1.7599	0.0052	56.3723	0.0000	0.0000	0.0000
5.9591	0.0000	-0.0190	0.0066	0.0000	0.0000	-0.0200	230.7170	0.0000	1.3000	61.5737	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.4433	0.0000	88.4315	1.7599	0.0053	56.3587	0.0000	0.0000	0.0000
6.5804	0.0000	-0.0190	0.0066	0.0000	0.0000	-0.0200	230.7170	0.0000	1.3000	61.5737	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.4014	0.0000	88.4001	1.7599	0.0053	56.3450	0.0000	0.0000	0.0000
6.7592	0.0000	-0.0190	0.0066	0.0000	0.0000	-0.0200	230.7170	0.0000	1.3000	61.5737	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5328	-0.8646	-1.7168	-0.3867	0.0000	0.0000	321.4014	0.0000	88.4001	1.7599	0.0053	56.3450	0.0000	0.0000	0.0000
