Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7450	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.8190	0.0000	1.3100	58.5093	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4781	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.8110	0.0000	1.3100	58.4844	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2106	0.0000	-0.0150	0.0065	0.0000	0.0000	-0.0200	230.7950	0.0000	1.3200	58.4302	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9597	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7900	0.0000	1.3100	58.4375	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.4702	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7900	0.0000	1.3100	58.4375	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6745	-0.8500	-1.8421	-0.3650	0.0000	0.0000	321.4177	0.0000	83.8398	1.8779	0.0052	52.2173	0.0000	0.0000	0.0000
4.0917	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7510	0.0000	1.3100	58.3475	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6745	-0.8500	-1.8421	-0.3650	0.0000	0.0000	321.3744	0.0000	83.8009	1.8779	0.0052	52.2173	0.0000	0.0000	0.0000
4.7121	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7510	0.0000	1.3100	58.3475	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6745	-0.8500	-1.8421	-0.3650	0.0000	0.0000	321.3784	0.0000	83.7658	1.8779	0.0049	52.2056	0.0000	0.0000	0.0000
5.2133	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7510	0.0000	1.3100	58.3475	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6745	-0.8500	-1.8421	-0.3650	0.0000	0.0000	321.3771	0.0000	83.7316	1.8779	0.0052	52.1939	0.0000	0.0000	0.0000
5.3339	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7510	0.0000	1.3100	58.3475	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6745	-0.8500	-1.8421	-0.3650	0.0000	0.0000	321.3771	0.0000	83.7316	1.8779	0.0052	52.1939	0.0000	0.0000	0.0000
5.9551	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.7440	0.0000	1.3000	58.3240	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.6745	-0.8500	-1.8421	-0.3650	0.0000	0.0000	321.3608	0.0000	83.6994	1.8779	0.0052	52.1939	0.0000	0.0000	0.0000
