Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7420	0.0000	-0.0130	0.0066	0.0000	0.0000	-0.0200	230.5560	0.0000	1.3200	61.9233	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4810	0.0000	-0.0130	0.0066	0.0000	0.0000	-0.0200	230.5600	0.0000	1.3300	61.8953	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2230	0.0000	-0.0180	0.0066	0.0000	0.0000	-0.0200	230.5680	0.0000	1.3200	61.8882	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9538	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5710	0.0000	1.3300	61.8561	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.3989	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5790	0.0000	1.3100	61.8323	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0930	0.0000	88.3413	1.9315	0.0052	56.7560	0.0000	0.0000	0.0000
3.6933	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5790	0.0000	1.3100	61.8323	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0930	0.0000	88.3413	1.9315	0.0052	56.7560	0.0000	0.0000	0.0000
4.0103	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5790	0.0000	1.3100	61.8323	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0294	0.0000	88.3028	1.9315	0.0163	56.7560	0.0000	0.0000	0.0000
4.4333	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5830	0.0000	1.3000	61.8039	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0740	0.0000	88.2666	1.9315	0.0055	56.7422	0.0000	0.0000	0.0000
4.6156	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5830	0.0000	1.3000	61.8039	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0740	0.0000	88.2666	1.9315	0.0055	56.7422	0.0000	0.0000	0.0000
5.1724	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5910	0.0000	1.3000	61.8036	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0686	0.0000	88.2310	1.9315	0.0052	56.7422	0.0000	0.0000	0.0000
5.2365	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5910	0.0000	1.3000	61.8036	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0686	0.0000	88.2310	1.9315	0.0052	56.7422	0.0000	0.0000	0.0000
5.8585	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5940	0.0000	1.3000	61.7921	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0740	0.0000	88.1975	1.9315	0.0052	56.7284	0.0000	0.0000	0.0000
5.9179	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.5940	0.0000	1.3000	61.7921	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0740	0.0000	88.1975	1.9315	0.0052	56.7284	0.0000	0.0000	0.0000
6.4802	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6010	0.0000	1.3000	61.7439	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1024	0.0000	88.1671	1.9315	0.0054	56.7146	0.0000	0.0000	0.0000
6.6633	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6010	0.0000	1.3000	61.7439	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1024	0.0000	88.1671	1.9315	0.0054	56.7146	0.0000	0.0000	0.0000
7.1016	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6010	0.0000	1.3000	61.7439	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0808	0.0000	88.1371	1.9315	0.0055	56.7146	0.0000	0.0000	0.0000
7.7219	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6010	0.0000	1.3000	61.7439	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1322	0.0000	88.1088	1.9315	0.0052	56.7008	0.0000	0.0000	0.0000
8.3444	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6160	0.0000	1.3000	61.6810	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1336	0.0000	88.0819	1.9315	0.0054	56.6871	0.0000	0.0000	0.0000
8.9280	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6160	0.0000	1.3000	61.6810	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0997	0.0000	88.0554	1.9315	0.0051	56.6871	0.0000	0.0000	0.0000
8.9817	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6160	0.0000	1.3000	61.6810	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0997	0.0000	88.0554	1.9315	0.0051	56.6871	0.0000	0.0000	0.0000
9.6031	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6230	0.0000	1.3000	61.6794	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0943	0.0000	88.0313	1.9315	0.0049	56.6733	0.0000	0.0000	0.0000
9.6652	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6230	0.0000	1.3000	61.6794	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.0943	0.0000	88.0313	1.9315	0.0049	56.6733	0.0000	0.0000	0.0000
10.2405	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6230	0.0000	1.3000	61.6794	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1106	0.0000	88.0083	1.9315	0.0055	56.6595	0.0000	0.0000	0.0000
10.8618	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6290	0.0000	1.2900	61.5834	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1620	0.0000	87.9865	1.9315	0.0052	56.6595	0.0000	0.0000	0.0000
11.4832	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6290	0.0000	1.2900	61.5834	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1404	0.0000	87.9656	1.9315	0.0052	56.6458	0.0000	0.0000	0.0000
11.9262	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6290	0.0000	1.2900	61.5834	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1281	0.0000	87.9457	1.9315	0.0054	56.6458	0.0000	0.0000	0.0000
12.1038	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6290	0.0000	1.2900	61.5834	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1281	0.0000	87.9457	1.9315	0.0054	56.6458	0.0000	0.0000	0.0000
12.6662	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6330	0.0000	1.2900	61.5835	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1227	0.0000	87.9268	1.9315	0.0051	56.6320	0.0000	0.0000	0.0000
12.7254	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6330	0.0000	1.2900	61.5835	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1227	0.0000	87.9268	1.9315	0.0051	56.6320	0.0000	0.0000	0.0000
13.3633	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6350	0.0000	1.2900	61.5217	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1268	0.0000	87.9087	1.9315	0.0053	56.6183	0.0000	0.0000	0.0000
13.6685	0.0000	-0.0140	0.0066	0.0000	0.0000	-0.0200	230.6350	0.0000	1.2900	61.5217	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0359	-1.9314	-0.0204	-1.9315	-0.0082	0.0000	0.0000	321.1390	0.0000	87.8920	1.9315	0.0053	56.6183	0.0000	0.0000	0.0000
