Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7398	0.0000	-0.0200	0.0179	0.0000	0.3420	-0.0200	230.6000	0.0000	1.5000	61.7758	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4717	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.6230	0.0000	1.3100	61.7554	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.7018	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.6230	0.0000	1.3100	61.7554	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2080	0.0000	86.5800	1.7933	0.0052	56.9465	0.0000	0.0000	0.0000
2.2074	0.0000	-0.0160	0.0066	0.0000	0.0000	-0.0200	230.6370	0.0000	1.2900	61.7661	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2229	0.0000	86.5477	1.7933	0.0055	56.9326	0.0000	0.0000	0.0000
2.3222	0.0000	-0.0160	0.0066	0.0000	0.0000	-0.0200	230.6370	0.0000	1.2900	61.7661	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2229	0.0000	86.5477	1.7933	0.0055	56.9326	0.0000	0.0000	0.0000
2.9442	0.0000	-0.0210	0.0065	0.0000	0.0000	-0.0200	230.6600	0.0000	1.2900	61.7783	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2269	0.0000	86.5173	1.7933	0.0054	56.9326	0.0000	0.0000	0.0000
2.9503	0.0000	-0.0210	0.0065	0.0000	0.0000	-0.0200	230.6600	0.0000	1.2900	61.7783	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2269	0.0000	86.5173	1.7933	0.0054	56.9326	0.0000	0.0000	0.0000
3.5659	0.0000	-0.0150	0.0066	0.0000	0.0000	-0.0200	230.6710	0.0000	1.3000	61.7896	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2404	0.0000	86.4888	1.7933	0.0055	56.9187	0.0000	0.0000	0.0000
3.6910	0.0000	-0.0150	0.0066	0.0000	0.0000	-0.0200	230.6710	0.0000	1.3000	61.7896	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2404	0.0000	86.4888	1.7933	0.0055	56.9187	0.0000	0.0000	0.0000
4.1866	0.0000	-0.0140	0.0065	0.0000	0.0000	-0.0200	230.6930	0.0000	1.2800	61.7443	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0825	0.0372	-1.5877	-0.8337	-1.7549	-0.3687	0.0000	0.0000	321.2932	0.0000	86.4630	1.7933	0.0055	56.9187	0.0000	0.0000	0.0000
