WindyBPMp50_OrcaH34_Dyno_High_Speed_Power__18000rpm__230Vac_40C_20240917_115649
Report created on: 2024/09/17: 12:07:51


Step N. = 	0
Target Speed = 	18000

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
17999.8296	17999.8296	0.0000	0.0000	0.2795	0.3359	0.3154	-0.0359	-12.8299	0.0186	0.0188	-5.5281	-1.9738	2.8298	-3.4639	0.4444	2.4119	2.3979	0.0140	0.5799	0.0000	-13.8666	177.1269	217.8770	199.8984	-17.9786	-8.9939	794.2823	715.4285	-78.8539	-11.0219	229.7758	4.3143	762.6077	0.7693	nan	200.2650	526.9122	73.6512	93.8135	69.0948	52.8549	76.4466	0.8567	758.7575	-43.3290	-6.0564	99.8169	81.7539	0.1159	
17998.5876	17998.5876	0.0000	0.0000	0.2862	0.3497	0.3238	-0.0376	-13.1483	0.0179	0.0181	-4.7394	-1.6347	3.0390	-3.6313	0.4558	2.4335	2.4431	-0.0095	-0.3917	0.0000	-11.8514	172.3898	212.1416	199.2555	-12.8860	-6.4671	818.8129	734.7600	-84.0529	-11.4395	229.9467	4.4340	783.8555	0.7688	nan	199.8579	539.3978	73.4113	93.7367	68.8133	53.9789	77.8342	0.8749	782.8923	-48.1323	-6.5508	99.6987	86.2371	0.1176	
18000.2184	18000.2184	0.0000	0.0000	0.2920	0.3564	0.3419	-0.0499	-17.0806	0.0183	0.0190	-4.7012	-1.5585	3.1793	-3.5414	0.4795	2.4382	2.4423	-0.0041	-0.1690	0.0000	-12.0777	175.1896	215.3032	199.4952	-15.8080	-7.9240	864.9048	742.0818	-122.8230	-16.5511	230.6257	4.4610	791.6627	0.7695	nan	200.2685	550.4138	74.1724	93.7372	69.5272	55.1273	79.1468	0.8808	794.7342	-52.6524	-7.0952	99.6138	81.6677	0.1198	
17998.4056	17998.4056	0.0000	0.0000	0.2979	0.3638	0.3472	-0.0493	-16.5367	0.0185	0.0191	-3.6256	-1.2904	3.2191	-3.3672	0.4451	2.4526	2.4511	0.0016	0.0639	0.0000	-10.6544	182.1885	223.6422	199.0473	-24.5949	-12.3563	905.3058	755.9282	-149.3776	-19.7608	230.5858	4.5488	806.9555	0.7694	nan	200.5202	561.4968	74.2787	93.6766	69.5817	56.3080	80.4765	0.8940	811.3445	-55.4163	-7.3309	99.2655	82.6532	0.1215	
17998.6639	17998.6639	0.0000	0.0000	0.3046	0.3843	0.3645	-0.0599	-19.6611	0.0184	0.0186	-1.0340	-0.5094	3.5019	-3.4516	0.4768	2.5180	2.5105	0.0076	0.3013	0.0000	-11.0493	181.1083	222.3062	199.7858	-22.5203	-11.2722	960.2944	771.9862	-188.3083	-24.3927	229.8672	5.1830	833.2362	0.6994	nan	201.2135	574.1454	74.3745	92.6503	68.9082	57.4848	81.8284	0.8860	839.1571	-67.1709	-8.7011	99.2933	79.5264	0.1210	
18002.5989	18002.5989	0.0000	0.0000	0.3096	0.3966	0.3463	-0.0367	-11.8459	0.0187	0.0203	-4.6469	-1.6082	3.0315	-3.4423	0.4623	2.5381	2.5346	0.0035	0.1373	0.0000	-1.9678	181.8902	223.7033	199.6715	-24.0318	-12.0356	837.2021	781.3845	-55.8176	-7.1434	229.9657	5.3184	844.7982	0.6908	nan	202.0901	583.7356	74.7071	92.4937	69.0992	58.6905	83.3707	0.8902	818.4934	-37.1089	-4.7491	98.8033	76.9218	0.1220	
17992.3992	17992.3992	0.0000	0.0000	0.3162	0.3974	0.3524	-0.0362	-11.4528	0.0176	0.0169	0.3498	-0.1341	3.3762	-3.7036	0.4647	2.5702	2.5641	0.0061	0.2369	0.0000	-0.9129	179.7404	220.8860	199.7866	-21.0994	-10.5610	899.7615	801.3600	-98.4015	-12.2793	230.6567	5.4793	867.8418	0.6867	nan	202.5640	595.7378	74.3445	92.3402	68.6501	59.8679	84.7850	0.9010	855.8377	-54.4777	-6.7981	98.6290	81.3055	0.1230	
17996.9000	17996.9000	0.0000	0.0000	0.3222	0.3729	0.3430	-0.0208	-6.4576	0.0180	0.0177	-2.4994	-1.0306	3.1341	-3.6726	0.5047	2.5938	2.5900	0.0038	0.1455	0.0000	-0.2521	180.5874	222.2891	199.0014	-23.2876	-11.7022	845.6565	814.1300	-31.5265	-3.8724	230.5909	5.5027	881.6800	0.6949	nan	202.7698	607.2551	74.5904	92.3384	68.8756	61.1718	86.2965	0.9106	858.4858	-44.3558	-5.4482	98.1416	79.6859	0.1242	
17985.4706	17985.4706	0.0000	0.0000	0.3273	0.4260	0.3830	-0.0557	-17.0131	0.0177	0.0184	2.2318	0.5573	3.7355	-3.4030	0.5143	2.6138	2.6127	0.0010	0.0399	0.0000	1.6763	181.4758	222.8115	197.3507	-25.4608	-12.9013	1003.3335	830.9556	-172.3779	-20.7445	229.8114	5.4219	897.2222	0.7201	nan	200.9922	616.5118	74.1962	92.6140	68.7156	62.4922	87.7942	0.9301	897.7107	-66.7551	-8.0335	98.1884	84.6875	0.1252	
17996.2495	17996.2495	0.0000	0.0000	0.3353	0.4381	0.3617	-0.0264	-7.8759	0.0180	0.0182	-3.4628	-1.1379	3.2750	-3.7373	0.5345	2.6534	2.6525	0.0009	0.0357	0.0000	4.8521	177.3638	217.6826	196.6135	-21.0691	-10.7160	860.1244	851.3229	-8.8015	-1.0339	230.0316	5.2658	916.6864	0.7569	nan	199.8340	631.8671	74.2207	92.8695	68.9284	63.7996	89.2734	0.9422	908.6732	-57.3503	-6.7366	98.3887	85.1220	0.1264	
17981.0326	17981.0326	0.0000	0.0000	0.3418	0.4600	0.3700	-0.0282	-8.2499	0.0170	0.0199	-0.0250	-0.0452	3.7117	-3.6583	0.5203	2.6839	2.6715	0.0124	0.4609	0.0000	1.8304	166.5648	204.1757	196.8955	-7.2802	-3.6975	922.9573	863.7864	-59.1709	-6.8502	230.7052	5.2619	930.1545	0.7662	nan	200.0620	643.6340	74.5155	92.8649	69.1988	65.1926	90.8216	0.9437	921.5611	-57.7748	-6.6885	98.4177	82.0451	0.1274	
17877.5228	17877.5228	0.0000	0.0000	0.3488	0.4330	0.3814	-0.0326	-9.3493	0.0176	0.0184	1.5371	0.2942	3.6054	-3.5700	0.4555	2.6937	2.7061	-0.0125	-0.4628	0.0000	6.8211	167.4498	205.3702	196.5096	-8.8606	-4.5090	919.2842	873.1060	-46.1782	-5.2890	230.2496	5.3365	941.1420	0.7659	nan	199.6233	652.9853	74.7904	92.7708	69.3835	66.4703	92.3743	0.9523	921.4469	-48.3409	-5.5367	98.4404	80.3905	0.1295	
17694.3858	17694.3858	0.0000	0.0000	0.3532	0.4445	0.3850	-0.0317	-8.9810	0.0178	0.0189	-0.7278	-0.3497	3.5146	-3.6992	0.5355	2.6955	2.7128	-0.0174	-0.6449	0.0000	-2.8996	181.0419	222.0178	195.8022	-26.2156	-13.3888	957.5891	871.0454	-86.5437	-9.9356	229.7092	5.3288	939.3038	0.7674	nan	198.9021	654.5216	75.1432	92.7332	69.6827	67.8891	93.8339	0.9529	925.6056	-54.5602	-6.2638	98.4415	75.9222	0.1310	
17528.7245	17528.7245	0.0000	0.0000	0.3575	0.4449	0.3803	-0.0228	-6.3700	0.0179	0.0176	-0.9680	-0.3910	3.4236	-3.8822	0.5427	2.6952	2.7179	-0.0227	-0.8410	0.0000	1.9117	166.9268	204.5029	196.1499	-8.3530	-4.2585	854.5637	868.6480	14.0843	1.6214	230.3239	5.2916	936.5680	0.7684	nan	199.0942	656.2234	75.5462	92.7482	70.0678	69.2733	95.1750	0.9486	922.5053	-53.8573	-6.2001	98.5212	71.1797	0.1326	
17350.4930	17350.4930	0.0000	0.0000	0.3625	0.4349	0.3665	-0.0040	-1.0985	0.0173	0.0182	2.4619	0.6275	3.6601	-4.0258	0.5596	2.6999	2.7245	-0.0246	-0.9094	0.0000	1.9958	172.4194	211.7272	196.3445	-15.3827	-7.8345	954.0595	871.5738	-82.4856	-9.4640	230.6915	5.3080	940.1569	0.7678	nan	199.6154	658.7131	75.5799	92.7052	70.0667	70.6085	96.5230	0.9492	918.3313	-46.7575	-5.3647	98.3614	70.4740	0.1343	
17143.7637	17143.7637	0.0000	0.0000	0.3686	0.4445	0.3850	-0.0163	-4.4315	0.0179	0.0186	-1.6676	-0.6050	3.4783	-3.7550	0.5522	2.7046	2.7241	-0.0195	-0.7227	0.0000	2.9214	169.9836	208.7223	195.9571	-12.7653	-6.5143	885.1904	882.9291	-2.2613	-0.2561	230.2595	5.3727	952.7827	0.7702	nan	199.3403	661.8142	74.9623	92.6686	69.4667	71.9436	97.8045	0.9618	932.9784	-50.0493	-5.6686	98.3028	77.5884	0.1363	
17081.8113	17081.8113	0.0000	0.0000	0.3757	0.4088	0.4257	-0.0500	-13.3020	0.0185	0.0185	2.2167	0.5233	3.8041	-3.8606	0.5525	2.7175	2.7309	-0.0134	-0.4947	0.0000	11.2552	176.4472	217.1049	195.3658	-21.7391	-11.1274	1009.1761	879.1300	-130.0461	-14.7926	229.6884	5.3721	949.5754	0.7696	nan	198.6168	672.0282	76.4459	92.5814	70.7746	73.2397	99.0977	0.9560	942.3715	-63.2415	-7.1937	98.3632	61.5654	0.1382	
16809.1026	16809.1026	0.0000	0.0000	0.3818	0.4243	0.4085	-0.0267	-6.9821	0.0186	0.0182	5.5489	1.4655	3.7828	-3.9116	0.5923	2.7318	2.7461	-0.0144	-0.5254	0.0000	-0.1511	179.9404	220.5367	195.6930	-24.8437	-12.6952	1021.9079	890.7036	-131.2042	-14.7304	230.0973	5.4292	962.5582	0.7705	nan	198.6897	672.0917	75.4575	92.5351	69.8246	74.5686	100.4353	0.9619	941.9549	-51.2513	-5.7540	98.4918	70.8796	0.1398	
16648.0388	16648.0388	0.0000	0.0000	0.3885	0.3952	0.4745	-0.0859	-22.1161	0.0202	0.0180	2.7614	0.7070	3.8802	-3.9577	0.5394	2.7338	2.7560	-0.0222	-0.8131	0.0000	-1.2541	178.5094	218.7201	196.0635	-22.6566	-11.5558	1038.5590	893.6164	-144.9426	-16.2198	230.6289	5.4338	965.8745	0.7707	nan	199.1434	677.3811	75.8085	92.5192	70.1378	75.7866	101.6762	0.9626	939.1659	-45.5495	-5.0972	98.4534	67.6829	0.1421	
16357.9550	16357.9550	0.0000	0.0000	0.3946	0.4677	0.4313	-0.0367	-9.2909	0.0193	0.0196	2.9345	0.7853	3.7438	-3.8078	0.6080	2.7614	2.7783	-0.0169	-0.6130	0.0000	3.0880	181.6658	222.7543	195.8631	-26.8912	-13.7296	1024.5957	904.0446	-120.5511	-13.3346	230.5877	5.5022	978.1569	0.7710	nan	199.1871	675.9584	74.7705	92.4233	69.1054	77.0575	102.9707	0.9651	939.0588	-35.0142	-3.8731	98.3312	75.8726	0.1429	
16068.4543	16068.4543	0.0000	0.0000	0.4002	0.4861	0.4201	-0.0199	-4.9769	0.0188	0.0207	2.6225	0.6882	3.6655	-3.9414	0.6340	2.7764	2.8063	-0.0298	-1.0745	0.0000	9.0504	181.2449	222.4242	194.9276	-27.4966	-14.1060	1005.9195	901.8380	-104.0815	-11.5410	229.9276	5.5093	976.5840	0.7709	nan	198.5110	673.4112	74.6709	92.3462	68.9558	78.3549	104.3444	0.9621	951.7339	-49.8959	-5.5327	98.1949	73.8850	0.1441	
15812.8926	15812.8926	0.0000	0.0000	0.4059	0.4801	0.4345	-0.0286	-7.0523	0.0189	0.0215	3.7709	0.9909	3.8058	-3.9179	0.6107	2.7918	2.8121	-0.0202	-0.7253	0.0000	16.3527	167.6105	206.8136	194.6534	-12.1601	-6.2471	972.9073	904.0321	-68.8752	-7.6187	229.7258	5.5275	979.6321	0.7715	nan	198.0470	672.0639	74.3405	92.2828	68.6035	79.7172	105.7248	0.9604	955.3148	-51.2827	-5.6727	98.2865	75.0032	0.1454	
15692.8273	15692.8273	0.0000	0.0000	0.4132	0.5004	0.4323	-0.0191	-4.6171	0.0191	0.0207	4.9107	1.2932	3.7951	-3.9839	0.6094	2.7960	2.8247	-0.0287	-1.0271	0.0000	12.5567	172.8721	212.3711	195.0066	-17.3645	-8.9046	1007.6900	905.3682	-102.3218	-11.3017	230.2087	5.5255	981.3636	0.7715	nan	198.3193	679.0025	74.9979	92.2563	69.1904	81.0797	107.0441	0.9587	955.2010	-49.8328	-5.5042	98.3296	68.2253	0.1478	
15536.6457	15536.6457	0.0000	0.0000	0.4196	0.4846	0.4542	-0.0346	-8.2516	0.0197	0.0202	3.7029	1.0054	3.7399	-3.8198	0.6235	2.8030	2.8309	-0.0280	-0.9976	0.0000	12.0600	158.3331	194.8120	195.1865	0.3745	0.1918	909.6502	906.0531	-3.5972	-0.3970	230.5459	5.5233	982.4008	0.7715	nan	198.7096	682.7060	75.3495	92.2285	69.4937	82.4056	108.2736	0.9562	956.6913	-50.6382	-5.5889	98.2270	63.7232	0.1497	
15368.3361	15368.3361	0.0000	0.0000	0.4246	0.4586	0.4839	-0.0594	-13.9848	0.0212	0.0197	5.0345	1.3342	3.7869	-3.8291	0.6206	2.7894	2.8311	-0.0417	-1.4951	0.0000	9.9083	165.7110	203.5567	195.2738	-8.2829	-4.2417	963.5319	902.3033	-61.2285	-6.7858	230.6660	5.4967	978.2511	0.7715	nan	198.8743	683.2638	75.7245	92.2364	69.8456	83.7110	109.4549	0.9564	952.5322	-50.2289	-5.5667	98.1896	60.2790	0.1522	
15148.5613	15148.5613	0.0000	0.0000	0.4315	0.4680	0.4540	-0.0224	-5.1980	0.0204	0.0219	4.9463	1.3168	3.7402	-4.0053	0.6457	2.8008	2.8378	-0.0370	-1.3208	0.0000	11.2418	166.6652	205.2587	194.8918	-10.3669	-5.3193	954.6585	901.2231	-53.4354	-5.9292	230.5329	5.4946	977.5754	0.7718	nan	198.7523	684.5636	75.9594	92.1897	70.0268	85.0004	110.6224	0.9532	953.9801	-52.7571	-5.8539	98.0577	55.9256	0.1541	
14965.2322	14965.2322	0.0000	0.0000	0.4353	0.4323	0.4887	-0.0534	-12.2754	0.0215	0.0189	4.2192	1.1017	3.7667	-4.1443	0.6306	2.8090	2.8308	-0.0217	-0.7734	0.0000	16.6991	176.6273	218.9501	194.3581	-24.5920	-12.6529	1023.4459	898.6818	-124.7641	-13.8830	230.1606	5.4887	975.2718	0.7720	nan	198.4481	682.1369	75.9043	92.1468	69.9434	86.3046	111.7326	0.9504	946.7546	-48.0728	-5.3493	97.9390	54.1827	0.1550	
14600.2936	14600.2936	0.0000	0.0000	0.4424	0.4909	0.4867	-0.0443	-10.0209	0.0219	0.0205	5.9655	1.5805	3.7744	-3.8851	0.6767	2.8013	2.8368	-0.0355	-1.2690	0.0000	5.2990	174.8286	214.4087	193.8158	-20.5929	-10.6250	1003.5865	894.4923	-109.0942	-12.1962	229.7836	5.4675	970.3685	0.7724	nan	198.0333	676.3736	75.6151	92.1807	69.7025	87.5660	112.8854	0.9512	940.5553	-46.0630	-5.1496	97.8703	55.9924	0.1579	
14284.7026	14284.7026	0.0000	0.0000	0.4474	0.4929	0.4983	-0.0509	-11.3887	0.0223	0.0207	3.7501	0.9962	3.7023	-3.9216	0.6682	2.8013	2.8348	-0.0335	-1.1949	0.0000	10.6390	178.0412	218.4664	193.5299	-24.9365	-12.8851	1005.9104	892.2182	-113.6922	-12.7427	229.6349	5.4572	968.1500	0.7726	nan	197.7905	669.2014	75.0042	92.1570	69.1217	88.8622	113.9692	0.9502	940.5286	-48.3104	-5.4146	97.8459	60.2146	0.1597	
13916.1867	13916.1867	0.0000	0.0000	0.4545	0.5426	0.4932	-0.0388	-8.5287	0.0218	0.0221	5.1459	1.3823	3.7427	-3.8597	0.6808	2.8100	2.8458	-0.0358	-1.2750	0.0000	9.5994	157.8916	193.9061	193.4025	-0.5036	-0.2604	908.2472	891.0464	-17.2009	-1.9304	229.6469	5.4523	967.4455	0.7727	nan	197.7472	662.2695	74.3249	92.1030	68.4555	90.1234	115.0670	0.9466	935.1546	-44.1083	-4.9502	97.8029	64.2979	0.1617	
13748.6242	13748.6242	0.0000	0.0000	0.4604	0.5351	0.5007	-0.0404	-8.7704	0.0219	0.0238	4.8441	1.2767	3.7667	-3.9393	0.7224	2.8078	2.8442	-0.0364	-1.2966	0.0000	17.7529	170.4599	210.1163	193.3280	-16.7883	-8.6838	996.0829	889.2909	-106.7920	-12.0087	229.7105	5.4404	965.6809	0.7727	nan	197.8089	662.8117	74.5325	92.0895	68.6367	91.3227	116.1344	0.9459	932.4445	-43.1536	-4.8526	97.7347	61.6313	0.1640	

Torque compensated Offset = 	0
Mean Torque Mainboard Error perc = 	-11.667410634691855


