Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7363	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9500	0.0000	1.3300	33.7344	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4698	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9500	0.0000	1.3400	33.7082	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2017	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9500	0.0000	1.3400	33.7141	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9376	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9490	0.0000	1.3300	33.7378	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6666	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9460	0.0000	1.3300	33.7293	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3512	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9440	0.0000	1.3300	33.7272	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.6030	0.0000	21.5963	1.7357	0.0053	51.5437	35.3175
4.4021	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9440	0.0000	1.3300	33.7272	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.6030	0.0000	21.5963	1.7357	0.0053	51.5437	35.3175
4.9726	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9390	0.0000	1.3300	33.7268	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.6138	0.0000	21.5535	1.7357	0.0053	51.5358	35.3175
5.1336	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9390	0.0000	1.3300	33.7268	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.6138	0.0000	21.5535	1.7357	0.0053	51.5358	35.3175
5.5940	0.0000	0.0140	0.0108	0.0000	0.3100	-0.0400	230.9340	0.0000	1.3300	33.6675	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.6070	0.0000	21.5151	1.7357	0.0054	51.5279	35.3175
5.8745	0.0000	0.0140	0.0108	0.0000	0.3100	-0.0400	230.9340	0.0000	1.3300	33.6675	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.6070	0.0000	21.5151	1.7357	0.0054	51.5279	35.3175
6.2154	0.0000	0.0140	0.0108	0.0000	0.3100	-0.0400	230.9340	0.0000	1.3300	33.6675	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5908	0.0000	21.4806	1.7357	0.0055	51.5279	35.3175
6.6232	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9250	0.0000	1.3200	33.7042	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5786	0.0000	21.4495	1.7357	0.0053	51.5200	35.3175
6.8371	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9250	0.0000	1.3200	33.7042	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5786	0.0000	21.4495	1.7357	0.0053	51.5200	35.3175
7.3547	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9200	0.0000	1.3300	33.6810	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5881	0.0000	21.4226	1.7357	0.0055	51.5200	35.3175
7.4426	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9200	0.0000	1.3300	33.6810	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5881	0.0000	21.4226	1.7357	0.0055	51.5200	35.3175
8.0483	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9080	0.0000	1.3200	33.6863	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5651	0.0000	21.3981	1.7357	0.0053	51.5122	35.3175
8.0970	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9080	0.0000	1.3200	33.6863	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5651	0.0000	21.3981	1.7357	0.0053	51.5122	35.3175
8.6695	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9020	0.0000	1.3300	33.6785	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5434	0.0000	21.3751	1.7357	0.0054	51.5043	35.3175
8.8378	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.9020	0.0000	1.3300	33.6785	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5434	0.0000	21.3751	1.7357	0.0054	51.5043	35.3175
9.2911	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8860	0.0000	1.3300	33.6893	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5393	0.0000	21.3541	1.7357	0.0054	51.5043	35.3175
9.5955	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8860	0.0000	1.3300	33.6893	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5393	0.0000	21.3541	1.7357	0.0054	51.5043	35.3175
9.9127	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8860	0.0000	1.3300	33.6893	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5042	0.0000	21.3358	1.7357	0.0058	51.4965	35.3175
10.3372	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8790	0.0000	1.3300	33.6376	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5583	0.0000	21.3184	1.7357	0.0055	51.4886	35.3175
10.5342	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8790	0.0000	1.3300	33.6376	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5583	0.0000	21.3184	1.7357	0.0055	51.4886	35.3175
11.0888	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8620	0.0000	1.3300	33.6378	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5191	0.0000	21.3018	1.7357	0.0055	51.4886	35.3175
11.1714	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8620	0.0000	1.3300	33.6378	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.5191	0.0000	21.3018	1.7357	0.0055	51.4886	35.3175
11.7932	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8530	0.0000	1.3200	33.6376	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.4650	0.0000	21.2873	1.7357	0.0052	51.4808	35.3175
11.8290	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8530	0.0000	1.3200	33.6376	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.4650	0.0000	21.2873	1.7357	0.0052	51.4808	35.3175
12.4152	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8380	0.0000	1.3200	33.6010	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.4731	0.0000	21.2739	1.7357	0.0053	51.4808	35.3175
12.5962	0.0000	0.0140	0.0109	0.0000	0.3100	-0.0400	230.8380	0.0000	1.3200	33.6010	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0535	-1.6751	0.4547	-1.7210	0.2254	0.0000	0.0000	321.4731	0.0000	21.2739	1.7357	0.0053	51.4808	35.3175
