Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7453	0.0000	0.0000	0.0108	0.0000	0.3100	-0.0400	230.6670	0.0000	1.3200	44.2522	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4801	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.6350	0.0000	1.3200	44.2436	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.6092	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.6350	0.0000	1.3200	44.2436	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9671	0.0000	25.0000	0.0000	0.0054	40.0000	30.0000
2.2109	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.6180	0.0000	1.3200	44.2488	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9482	0.0000	25.0000	0.0000	0.0053	40.0000	30.0000
2.2304	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.6180	0.0000	1.3200	44.2488	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.9482	0.0000	25.0000	0.0000	0.0053	40.0000	30.0000
2.8525	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.5840	0.0000	1.3300	44.1959	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8886	0.0000	25.0000	0.0000	0.0056	40.0000	30.0000
3.1765	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.5840	0.0000	1.3300	44.1959	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8724	0.0000	25.0000	0.0000	0.0052	40.0000	30.0000
3.4744	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.5840	0.0000	1.3300	44.1959	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8724	0.0000	25.0000	0.0000	0.0052	40.0000	30.0000
3.9141	0.0000	0.0000	0.0109	0.0000	0.3110	-0.0400	230.5560	0.0000	1.3400	44.1900	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8589	0.0000	25.0000	0.0000	0.0054	40.0000	30.0000
4.0956	0.0000	0.0000	0.0109	0.0000	0.3110	-0.0400	230.5560	0.0000	1.3400	44.1900	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8589	0.0000	25.0000	0.0000	0.0054	40.0000	30.0000
4.6593	0.0000	0.0000	0.0109	0.0000	0.3110	-0.0400	230.5460	0.0000	1.3400	44.1646	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8372	0.0000	25.0000	0.0000	0.0055	40.0000	30.0000
4.7171	0.0000	0.0000	0.0109	0.0000	0.3110	-0.0400	230.5460	0.0000	1.3400	44.1646	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8372	0.0000	25.0000	0.0000	0.0055	40.0000	30.0000
5.3389	0.0000	0.0000	0.0109	0.0000	0.3110	-0.0400	230.5280	0.0000	1.3400	44.1376	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8075	0.0000	25.0000	0.0000	0.0057	40.0000	30.0000
5.4212	0.0000	0.0000	0.0109	0.0000	0.3110	-0.0400	230.5280	0.0000	1.3400	44.1376	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8075	0.0000	25.0000	0.0000	0.0057	40.0000	30.0000
5.9601	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.5240	0.0000	1.3400	44.1006	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8075	0.0000	25.0000	0.0000	0.0054	40.0000	30.0000
6.1714	0.0000	0.0000	0.0109	0.0000	0.3100	-0.0400	230.5240	0.0000	1.3400	44.1006	NOT CONNECTED	654.0000	458.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8075	0.0000	25.0000	0.0000	0.0054	40.0000	30.0000
