Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7264	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1110	0.0000	2.3500	80.1614	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4681	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1120	0.0000	2.3700	80.0147	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.1998	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1130	0.0000	2.3700	79.8745	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9264	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1110	0.0000	2.3800	79.7267	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6639	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1030	0.0000	2.3800	79.5753	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.9356	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1030	0.0000	2.3800	79.5753	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8935	-0.6074	-1.0089	-0.3865	0.0000	0.0000	319.8101	0.0000	77.4298	1.0804	0.0056	40.0000	77.4298
4.3942	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0980	0.0000	2.3800	79.4272	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8935	-0.6074	-1.0089	-0.3865	0.0000	0.0000	319.7844	0.0000	77.4298	1.0804	0.0057	40.0000	77.4298
4.5572	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0980	0.0000	2.3800	79.4272	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8935	-0.6074	-1.0089	-0.3865	0.0000	0.0000	319.7844	0.0000	77.4298	1.0804	0.0057	40.0000	77.4298
5.1208	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0850	0.0000	2.3700	79.2791	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8935	-0.6074	-1.0089	-0.3865	0.0000	0.0000	319.7993	0.0000	77.4298	1.0804	0.0056	40.0000	77.4298
5.1624	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0850	0.0000	2.3700	79.2791	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8935	-0.6074	-1.0089	-0.3865	0.0000	0.0000	319.7993	0.0000	77.4298	1.0804	0.0056	40.0000	77.4298
