Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7279	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1810	0.0000	2.3800	87.7493	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4573	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1730	0.0338	2.5600	87.6457	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2191	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1560	0.0000	2.3700	87.4934	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9569	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1460	0.0000	2.3800	87.3844	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.7192	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1380	0.0000	2.3700	87.2141	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.1643	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1250	0.0000	2.3800	87.1347	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.8209	0.0000	87.3973	0.9785	0.0058	40.0000	87.3973
4.4465	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1250	0.0000	2.3800	87.1347	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.8209	0.0000	87.3973	0.9785	0.0058	40.0000	87.3973
4.7856	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1250	0.0000	2.3800	87.1347	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7803	0.0000	87.3973	0.9785	0.0055	40.0000	87.3973
5.1693	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1200	0.0000	2.3700	86.9748	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7925	0.0000	87.3973	0.9785	0.0057	40.0000	87.3973
5.4062	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1200	0.0000	2.3700	86.9748	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7925	0.0000	87.3973	0.9785	0.0057	40.0000	87.3973
5.9059	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.8290	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.8047	0.0000	87.3973	0.9785	0.0056	40.0000	87.3973
6.0274	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.8290	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.8047	0.0000	87.3973	0.9785	0.0056	40.0000	87.3973
6.6373	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.7131	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7682	0.0000	87.3973	0.9785	0.0052	40.0000	87.3973
6.6489	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.7131	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7682	0.0000	87.3973	0.9785	0.0052	40.0000	87.3973
7.2702	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.5929	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7682	0.0000	87.3973	0.9785	0.0058	40.0000	87.3973
7.3667	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.5929	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7682	0.0000	87.3973	0.9785	0.0058	40.0000	87.3973
7.8915	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.4516	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7654	0.0000	87.3973	0.9785	0.0060	40.0000	87.3973
8.1050	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1170	0.0000	2.3800	86.4516	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7654	0.0000	87.3973	0.9785	0.0060	40.0000	87.3973
8.5132	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.1180	0.0000	2.3800	86.3298	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.7617	-0.6143	-0.8882	-0.4106	0.0000	0.0000	319.7505	0.0000	87.3973	0.9785	0.0056	40.0000	87.3973
