WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_40C_Yongchang_Y108_20250311_120239
Report created on: 2025/03/11: 13:34:38


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
1003.3377	1013.3333	9.9957	0.9864	3.0988	3.3678	3.2247	-0.1259	-4.0635	0.1466	0.1467	14.4410	3.9654	3.6407	-3.0341	4.5592	3.8248	3.8552	-0.0304	-0.7952	0.0000	25.2983	88.0518	112.2533	111.3966	-0.8567	-0.7691	631.0726	639.8478	8.7752	1.3714	230.3246	4.0652	718.3089	0.7672	nan	201.6338	328.8299	51.3925	89.0768	45.7787	58.6325	72.7934	0.8670	651.0523	-11.2045	-1.7511	55.2469	36.9229	0.8102	
1001.0125	1017.0000	15.9875	1.5720	3.0011	3.3909	3.2479	-0.2468	-8.2247	0.1464	0.1470	13.7177	3.6982	3.7011	-2.7412	4.4565	3.6948	3.7458	-0.0510	-1.3800	0.0000	22.4136	88.1079	111.3971	111.1106	-0.2865	-0.2579	614.2292	623.8822	9.6530	1.5473	230.5653	3.9570	696.8589	0.7638	nan	202.7449	319.6183	51.2310	89.5277	45.8659	72.1807	78.0511	0.8774	637.7287	-13.8464	-2.2194	54.8031	36.1887	0.8123	
1026.8892	1015.0000	-11.8892	-1.1713	2.8998	3.2646	3.4018	-0.5020	-17.3109	0.1469	0.1462	13.7064	3.5221	3.8953	-2.4169	4.4148	3.5689	3.6238	-0.0549	-1.5379	0.0000	22.6303	87.8828	111.1884	110.2140	-0.9744	-0.8841	632.5250	603.8033	-28.7216	-4.7568	230.6249	3.8317	672.6011	0.7611	nan	203.3797	308.2192	51.0464	89.7714	45.8251	83.4885	80.3144	0.8863	617.7865	-13.9831	-2.3158	54.1912	35.8875	0.8125	
1021.3561	1016.1111	-5.2450	-0.5162	2.8011	3.2482	3.2108	-0.4097	-14.6246	0.1449	0.1453	11.6612	3.1709	3.6786	-2.3358	4.3220	3.4447	3.5082	-0.0635	-1.8429	0.0000	22.2847	88.0756	111.2775	108.9168	-2.3608	-2.1675	591.9117	581.0967	-10.8150	-1.8611	230.4628	3.6955	646.0956	0.7586	nan	203.7396	298.0575	51.2923	89.9397	46.1322	92.8108	81.4959	0.8942	598.1221	-17.0254	-2.9299	53.4588	33.7437	0.8132	
1027.1222	1015.8889	-11.2333	-1.1058	2.7001	3.1545	3.2531	-0.5530	-20.4815	0.1448	0.1436	11.8633	3.1751	3.7370	-2.2384	4.1327	3.3331	3.3942	-0.0611	-1.8328	0.0000	18.9864	86.4409	108.4013	107.5111	-0.8902	-0.8280	574.9508	559.2567	-15.6941	-2.8062	230.2430	3.5669	621.0611	0.7562	nan	203.9337	287.2477	51.3625	90.0486	46.2512	100.4100	82.2736	0.9010	573.8926	-14.6359	-2.6170	52.7186	32.9872	0.8101	
1019.7756	1014.8750	-4.9006	-0.4829	2.6000	3.0978	3.0730	-0.4730	-18.1917	0.1428	0.1417	10.4041	2.9242	3.5579	-2.2038	4.0408	3.2238	3.2670	-0.0433	-1.3420	0.0000	18.7756	84.5321	106.0711	105.8739	-0.1973	-0.1863	533.3315	536.2600	2.9285	0.5461	230.3895	3.4266	594.8563	0.7535	nan	204.4236	276.3216	51.5275	90.1495	46.4518	106.4353	82.8985	0.9071	549.1608	-12.9008	-2.4057	51.7914	32.1841	0.8065	
1017.8499	1015.2857	-2.5642	-0.2526	2.5003	3.0090	2.9661	-0.4658	-18.6316	0.1396	0.1398	9.1682	2.5947	3.5323	-2.1955	3.9618	3.1034	3.1546	-0.0512	-1.6512	0.0000	18.3448	84.6659	106.1141	103.8437	-2.2704	-2.1863	520.0972	509.5914	-10.5058	-2.0616	230.6503	3.2646	564.7543	0.7500	nan	205.1258	265.8316	52.1656	90.2324	47.0703	111.1086	83.4168	0.9129	523.4379	-13.8464	-2.7172	50.6244	29.7036	0.8057	
1016.7374	1014.5000	-2.2374	-0.2205	2.3990	2.9002	2.8663	-0.4673	-19.4802	0.1380	0.1381	8.6428	2.5113	3.4399	-1.8909	3.8577	2.9859	3.0351	-0.0492	-1.6466	0.0000	17.9982	82.5612	103.4924	101.6830	-1.8094	-1.7795	493.8349	482.8500	-10.9849	-2.2750	230.6596	3.1053	534.7538	0.7466	nan	205.7110	254.8654	52.7836	90.2939	47.6603	114.4596	83.7763	0.9182	498.0127	-15.1627	-3.1402	49.4301	27.8387	0.8034	
1017.9118	1015.6250	-2.2868	-0.2252	2.2997	2.7631	2.7699	-0.4702	-20.4449	0.1346	0.1347	7.6421	2.2333	3.4223	-1.8986	3.7118	2.8617	2.9117	-0.0500	-1.7456	0.0000	16.9059	80.4641	100.7089	99.2749	-1.4340	-1.4445	469.4604	454.2750	-15.1854	-3.3428	230.4493	2.9378	502.8513	0.7427	nan	206.1164	244.5921	53.8423	90.3398	48.6411	116.8578	84.0063	0.9232	467.1389	-12.8639	-2.8317	48.1645	24.5372	0.8036	
1022.9068	1017.0000	-5.9068	-0.5808	2.2009	2.6123	2.7102	-0.5093	-23.1422	0.1328	0.1325	7.2889	2.1329	3.4163	-1.6400	3.5837	2.7468	2.7966	-0.0498	-1.8140	0.0000	15.4825	79.2061	98.8450	96.9702	-1.8747	-1.9333	455.5002	427.9425	-27.5577	-6.4396	230.3057	2.7825	473.6175	0.7391	nan	206.4041	234.3931	54.7723	90.3561	49.4902	118.2717	84.1368	0.9276	440.4747	-12.5322	-2.9285	46.9808	22.2638	0.8012	
1016.9863	1016.1250	-0.8613	-0.0848	2.0996	2.5119	2.4399	-0.3402	-16.2045	0.1289	0.1300	6.0739	1.9359	3.1333	-1.6002	3.4927	2.6430	2.6804	-0.0374	-1.4151	0.0000	15.1164	76.4397	95.4329	94.8345	-0.5984	-0.6310	403.2742	404.2587	0.9845	0.2435	230.5254	2.6395	447.3663	0.7352	nan	207.0406	223.4176	55.2660	90.3642	49.9407	118.9353	84.2160	0.9312	413.9645	-9.7058	-2.4009	45.8048	21.9426	0.7944	
1015.1086	1017.2000	2.0914	0.2056	1.9988	2.3818	2.3297	-0.3309	-16.5556	0.1267	0.1274	5.5953	1.8277	3.0598	-1.4883	3.2420	2.5193	2.5573	-0.0380	-1.5073	0.0000	12.3092	75.0632	93.1650	92.2863	-0.8787	-0.9521	378.2805	376.5430	-1.7375	-0.4614	230.7526	2.4720	416.7290	0.7306	nan	207.9251	212.9139	56.5444	90.3568	51.0917	118.9344	84.2622	0.9350	385.9194	-9.3764	-2.4901	44.3844	19.2605	0.7934	
1017.3221	1018.1111	0.7890	0.0775	1.8997	2.2360	2.2226	-0.3229	-16.9973	0.1244	0.1243	5.1014	1.7097	2.9833	-1.3984	3.1087	2.3953	2.4390	-0.0437	-1.8242	0.0000	11.5175	73.6080	91.2525	89.7213	-1.5312	-1.7066	358.9137	349.4267	-9.4870	-2.7150	230.6274	2.3108	386.8011	0.7258	nan	208.5040	202.5355	57.9622	90.3376	52.3617	118.2320	84.2641	0.9387	358.3662	-8.9395	-2.5583	43.0310	16.6544	0.7931	
1020.3927	1014.2857	-6.1069	-0.6021	1.7980	2.0883	2.0805	-0.2825	-15.7132	0.1214	0.1211	4.4253	1.5544	2.8473	-1.3315	2.9588	2.2666	2.3113	-0.0447	-1.9735	0.0000	10.4149	71.3838	88.3540	87.0510	-1.3030	-1.4969	329.1465	322.1114	-7.0350	-2.1840	230.3877	2.1486	356.6986	0.7206	nan	208.8682	190.9759	59.2888	90.3035	53.5399	117.1418	84.1532	0.9426	331.7324	-9.6209	-2.9868	41.6775	14.8952	0.7933	
1021.1640	1015.7500	-5.4140	-0.5330	1.6993	1.9501	1.9623	-0.2631	-15.4826	0.1190	0.1191	3.8660	1.4022	2.7569	-1.1659	2.8643	2.1437	2.1930	-0.0493	-2.3005	0.0000	10.0291	69.3884	85.8681	84.5370	-1.3311	-1.5746	308.1470	296.9350	-11.2120	-3.7759	230.4628	1.9957	328.9875	0.7153	nan	209.3838	180.7478	60.8713	90.2572	54.9407	115.6585	83.9189	0.9460	307.3744	-10.4394	-3.5157	40.3743	12.6616	0.7927	
1020.5535	1017.5000	-3.0535	-0.3001	1.5995	1.8178	1.8287	-0.2292	-14.3265	0.1164	0.1164	3.2997	1.2592	2.6205	-1.1071	2.7014	2.0363	2.0665	-0.0301	-1.4794	0.0000	8.9839	67.6173	83.5444	82.3247	-1.2197	-1.4815	282.7436	275.4425	-7.3011	-2.6507	230.7407	1.8639	305.4675	0.7103	nan	210.3177	170.4305	61.8752	90.1708	55.7934	113.6876	83.6435	0.9486	281.6850	-6.2425	-2.2663	39.1431	12.1384	0.7855	
1019.6634	1016.2500	-3.4134	-0.3359	1.4995	1.6969	1.6771	-0.1776	-11.8462	0.1140	0.1142	2.7786	1.1342	2.4498	-0.9723	2.5841	1.9108	1.9495	-0.0387	-2.0274	0.0000	8.5337	65.6709	81.1064	79.7949	-1.3115	-1.6436	255.8503	251.3875	-4.4628	-1.7753	230.8123	1.7167	279.0813	0.7044	nan	211.0733	159.5788	63.4792	90.0768	57.1801	111.5417	83.3751	0.9519	258.4238	-7.0363	-2.7990	37.8044	10.5569	0.7848	
1018.9483	1016.0000	-2.9483	-0.2902	1.3998	1.5762	1.5633	-0.1635	-11.6804	0.1117	0.1118	2.3480	1.0089	2.3281	-0.8390	2.4256	1.7837	1.8301	-0.0464	-2.6001	0.0000	7.4924	63.6574	78.5030	77.2690	-1.2340	-1.5970	233.6686	228.0567	-5.6119	-2.4608	230.6497	1.5743	253.4922	0.6981	nan	211.6428	148.9298	65.3039	89.9659	58.7512	109.0088	83.0461	0.9553	235.1128	-7.0561	-3.0940	36.5092	8.8549	0.7847	
1023.2652	1016.8889	-6.3763	-0.6270	1.2998	1.4316	1.4365	-0.1367	-10.5198	0.1098	0.1096	2.0278	0.9309	2.1781	-0.7330	2.2417	1.6510	1.7035	-0.0525	-3.1815	0.0000	6.3183	61.9159	76.2255	74.6507	-1.5748	-2.1096	211.1411	204.7500	-6.3911	-3.1214	230.4543	1.4310	227.9522	0.6912	nan	212.1014	138.4112	67.6001	89.8215	60.7194	106.3492	82.6672	0.9592	212.7742	-8.0242	-3.9190	35.1958	6.6214	0.7873	
1020.6637	1015.7778	-4.8859	-0.4810	1.1994	1.3239	1.3052	-0.1057	-8.8141	0.1074	0.1076	1.6031	0.7883	2.0341	-0.6667	2.0910	1.5253	1.5733	-0.0480	-3.1500	0.0000	5.5455	60.0042	73.8031	72.1902	-1.6129	-2.2342	189.6312	183.6700	-5.9612	-3.2456	230.4563	1.2995	204.9056	0.6842	nan	212.7113	127.5874	69.4659	89.6364	62.2667	103.4659	82.2415	0.9631	191.5905	-7.9205	-4.3123	33.9382	5.5587	0.7864	
1018.7326	1017.0000	-1.7326	-0.1704	1.1020	1.2215	1.1992	-0.0972	-8.8232	0.1058	0.1059	1.3241	0.7001	1.8910	-0.5588	1.9575	1.4110	1.4593	-0.0483	-3.4197	0.0000	4.8230	58.0846	71.3837	69.9592	-1.4244	-2.0361	169.8267	165.2733	-4.5534	-2.7551	230.6996	1.1831	184.8256	0.6772	nan	213.5495	117.3630	71.0136	89.4212	63.5011	100.4506	81.7989	0.9666	172.7633	-7.4899	-4.5318	32.7603	5.0688	0.7810	
1018.4110	1016.5714	-1.8396	-0.1810	0.9987	1.1038	1.1007	-0.1020	-10.2092	0.1040	0.1041	0.9898	0.5615	1.7630	-0.4720	1.7928	1.2890	1.3229	-0.0339	-2.6282	0.0000	4.0072	56.1957	69.0003	67.5606	-1.4398	-2.1311	152.0080	146.5086	-5.4994	-3.7537	230.8723	1.0635	164.3257	0.6693	nan	214.5313	106.3183	72.5680	89.1574	64.6998	97.4713	81.3763	0.9713	152.6904	-6.1818	-4.2194	31.4922	4.7693	0.7748	
1017.7956	1016.6250	-1.1706	-0.1151	0.8999	0.9974	0.9938	-0.0939	-10.4326	0.1025	0.1025	0.7558	0.4671	1.6160	-0.4502	1.6370	1.1647	1.1991	-0.0344	-2.9498	0.0000	3.3553	54.6233	67.0259	65.2096	-1.8163	-2.7853	134.8047	128.4187	-6.3859	-4.9727	230.8095	0.9477	144.5725	0.6609	nan	215.2448	95.8013	74.6008	88.8265	66.2653	94.5941	80.9555	0.9762	135.4132	-6.9944	-5.4466	30.2956	3.9566	0.7726	
1022.7591	1016.0000	-6.7591	-0.6653	0.7978	0.8642	0.8725	-0.0748	-9.3704	0.1007	0.1007	0.5177	0.3580	1.4422	-0.3895	1.4606	1.0298	1.0747	-0.0450	-4.3663	0.0000	2.6855	52.9193	64.8966	62.7308	-2.1659	-3.4527	115.9646	109.8500	-6.1146	-5.5663	230.6570	0.8280	124.3050	0.6509	nan	215.8669	84.8768	77.2664	88.3713	68.2813	91.7674	80.5209	0.9818	117.5823	-7.7323	-7.0390	29.0600	2.7686	0.7747	
1016.4325	1016.2500	-0.1825	-0.0180	0.7020	0.7868	0.7879	-0.0859	-12.2323	0.0995	0.0995	0.3589	0.2720	1.3199	-0.3264	1.2927	0.9009	0.9512	-0.0503	-5.5849	0.0000	1.9346	51.2434	62.8055	60.3845	-2.4210	-4.0093	102.2972	93.0350	-9.2622	-9.9556	230.5135	0.7176	105.9400	0.6404	nan	216.4955	74.7078	80.3074	87.8182	70.5242	88.9345	80.0653	0.9874	101.2014	-8.1664	-8.7778	27.8919	1.4846	0.7792	
1017.1318	1015.7500	-1.3818	-0.1360	0.6042	0.6719	0.6667	-0.0625	-10.3418	0.0980	0.0979	0.2067	0.1821	1.1369	-0.2275	1.1148	0.7809	0.8236	-0.0427	-5.4687	0.0000	1.3709	49.4081	60.5357	58.3025	-2.2332	-3.8303	84.6441	78.2050	-6.4391	-8.2336	230.4855	0.6187	89.8275	0.6299	nan	217.3076	64.2738	82.1972	87.0605	71.5609	86.2794	79.6060	0.9917	84.3671	-6.1621	-7.8794	26.8295	1.3850	0.7738	
1017.2509	1017.0000	-0.2509	-0.0247	0.5014	0.5748	0.5672	-0.0657	-13.1080	0.0967	0.0968	0.0998	0.1015	0.9805	-0.1968	0.9690	0.6624	0.7061	-0.0437	-6.6010	0.0000	0.9435	47.8837	58.6569	56.3121	-2.3448	-4.1639	70.6233	64.3157	-6.3076	-9.8072	230.5879	0.5244	74.7029	0.6178	nan	218.1576	53.4023	83.0308	86.0953	71.4857	83.7921	79.1948	0.9955	70.5707	-6.2549	-9.7254	25.8127	1.9579	0.7570	
1018.9817	1017.0000	-1.9817	-0.1949	0.4010	0.4573	0.4595	-0.0585	-14.5909	0.0955	0.0954	0.0156	0.0194	0.8058	-0.1468	0.7833	0.5351	0.5788	-0.0438	-8.1776	0.0000	0.4666	46.0970	56.4601	54.2960	-2.1641	-3.9857	55.7528	50.2200	-5.5328	-11.0172	230.7903	0.4270	59.4300	0.6031	nan	219.3662	42.7065	85.0395	84.5027	71.8606	81.2932	78.7849	0.9980	55.2210	-5.0010	-9.9582	24.7514	1.7178	0.7494	
1018.6912	1018.1250	-0.5662	-0.0556	0.3076	0.3550	0.3551	-0.0475	-15.4267	0.0946	0.0946	0.0108	0.0171	0.6227	-0.0914	0.6194	0.4030	0.4575	-0.0545	-13.5145	0.0000	0.2310	44.5207	54.5273	52.8014	-1.7259	-3.2687	41.6118	36.7550	-4.8568	-13.2141	230.9218	0.3322	44.9087	0.5853	nan	220.5332	32.7985	89.2268	81.8383	73.0225	78.9387	78.3774	0.9971	41.8214	-5.0664	-13.7841	23.9427	0.6935	0.7632	
1018.8981	1017.1111	-1.7870	-0.1757	0.2169	0.2557	0.2615	-0.0446	-20.5539	0.0941	0.0941	0.0164	0.0386	0.4592	-0.0171	0.4764	0.2863	0.3401	-0.0538	-18.8072	0.0000	0.3132	43.1673	52.8706	51.8844	-0.9862	-1.9007	29.7834	25.2789	-4.5045	-17.8193	230.8930	0.2495	32.5578	0.5651	nan	221.5804	23.1009	91.4876	77.6236	71.0016	76.7628	78.0133	0.9825	29.6312	-4.3523	-17.2172	23.4157	0.5439	0.7577	



