Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7358	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8650	0.0000	1.4500	79.1352	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4813	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8670	0.0000	1.4100	78.9144	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2148	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8660	0.0000	1.3900	78.7216	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9637	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8650	0.0000	1.4100	78.5055	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.9341	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8650	0.0000	1.4100	78.5055	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3760	0.0000	79.9309	1.0556	0.0055	94.6306
4.5395	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8660	0.0000	1.4000	77.8570	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3381	0.0000	79.8723	1.0556	0.0052	94.6306
5.1442	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8660	0.0000	1.4000	77.8570	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3692	0.0000	79.8192	1.0556	0.0053	94.5323
5.2147	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8660	0.0000	1.4000	77.8570	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3692	0.0000	79.8192	1.0556	0.0053	94.5323
5.7508	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8620	0.0000	1.4000	77.6315	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3692	0.0000	79.7690	1.0556	0.0050	94.4343
5.9499	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8620	0.0000	1.4000	77.6315	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3692	0.0000	79.7690	1.0556	0.0050	94.4343
6.3564	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8600	0.0000	1.4100	77.4010	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3409	0.0000	79.7213	1.0556	0.0052	94.4343
6.6829	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8600	0.0000	1.4100	77.4010	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3178	0.0000	79.6759	1.0556	0.0053	94.3367
6.9622	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8600	0.0000	1.4100	77.4010	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3178	0.0000	79.6759	1.0556	0.0053	94.3367
7.5685	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8600	0.0000	1.4100	77.4010	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3422	0.0000	79.6307	1.0556	0.0053	94.3367
8.1575	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8450	0.0000	1.3900	76.7346	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3598	0.0000	79.5891	1.0556	0.0054	94.2393
8.7632	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8450	0.0000	1.3900	76.7346	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3449	0.0000	79.5508	1.0556	0.0054	94.1423
8.9513	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8450	0.0000	1.3900	76.7346	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3449	0.0000	79.5508	1.0556	0.0054	94.1423
9.3689	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8420	0.0000	1.4000	76.5201	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3260	0.0000	79.5107	1.0556	0.0055	94.1423
9.6796	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8420	0.0000	1.4000	76.5201	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3138	0.0000	79.4737	1.0556	0.0054	94.0455
9.9900	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8420	0.0000	1.4000	76.5201	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3138	0.0000	79.4737	1.0556	0.0054	94.0455
10.4172	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8360	0.0000	1.4000	76.3193	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3287	0.0000	79.4363	1.0556	0.0054	94.0455
10.6112	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8360	0.0000	1.4000	76.3193	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3287	0.0000	79.4363	1.0556	0.0054	94.0455
11.1564	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8330	0.0000	1.4000	76.0946	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3449	0.0000	79.4015	1.0556	0.0055	93.9491
11.2169	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8330	0.0000	1.4000	76.0946	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3449	0.0000	79.4015	1.0556	0.0055	93.9491
11.8222	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8330	0.0000	1.4000	76.0946	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2881	0.0000	79.3662	1.0556	0.0054	93.8530
12.4280	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8100	0.0000	1.4000	75.4819	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2962	0.0000	79.3333	1.0556	0.0054	93.8530
13.0336	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8100	0.0000	1.4000	75.4819	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2908	0.0000	79.3012	1.0556	0.0054	93.7572
13.4106	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8100	0.0000	1.4000	75.4819	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2840	0.0000	79.2686	1.0556	0.0054	93.7572
13.6547	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8100	0.0000	1.4000	75.4819	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2840	0.0000	79.2686	1.0556	0.0054	93.7572
14.2616	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8000	0.0000	1.4000	75.2132	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3192	0.0000	79.2378	1.0556	0.0052	93.6617
14.3866	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.8000	0.0000	1.4000	75.2132	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.3192	0.0000	79.2378	1.0556	0.0052	93.6617
14.8679	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7940	0.0000	1.4000	74.9928	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2718	0.0000	79.2078	1.0556	0.0054	93.5665
15.1265	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7940	0.0000	1.4000	74.9928	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2718	0.0000	79.2078	1.0556	0.0054	93.5665
15.4722	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7940	0.0000	1.4000	74.9928	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2704	0.0000	79.1771	1.0556	0.0054	93.5665
15.8716	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7840	0.0000	1.3900	74.8318	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2678	0.0000	79.1482	1.0556	0.0051	93.4716
16.0783	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7840	0.0000	1.3900	74.8318	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2678	0.0000	79.1482	1.0556	0.0051	93.4716
16.6038	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7750	0.0000	1.4100	74.5889	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2312	0.0000	79.1196	1.0556	0.0052	93.3770
16.6832	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7750	0.0000	1.4100	74.5889	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2312	0.0000	79.1196	1.0556	0.0052	93.3770
17.2898	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7620	0.0000	1.4000	74.4523	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2339	0.0000	79.0905	1.0556	0.0053	93.3770
17.3560	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7620	0.0000	1.4000	74.4523	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2339	0.0000	79.0905	1.0556	0.0053	93.3770
17.8954	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7570	0.0000	1.4000	74.2565	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2285	0.0000	79.0627	1.0556	0.0054	93.2827
18.0897	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7570	0.0000	1.4000	74.2565	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2285	0.0000	79.0627	1.0556	0.0054	93.2827
18.4836	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7510	0.0000	1.4000	74.0528	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2420	0.0000	79.0367	1.0556	0.0055	93.2827
18.8225	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7510	0.0000	1.4000	74.0528	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2177	0.0000	79.0096	1.0556	0.0054	93.1887
19.0897	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7510	0.0000	1.4000	74.0528	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.2177	0.0000	79.0096	1.0556	0.0054	93.1887
19.5697	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7410	0.0000	1.4000	73.8824	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.1866	0.0000	78.9821	1.0556	0.0052	93.0949
19.6956	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7410	0.0000	1.4000	73.8824	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.1866	0.0000	78.9821	1.0556	0.0052	93.0949
20.3012	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7350	0.0000	1.4000	73.6938	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.1758	0.0000	78.9557	1.0556	0.0052	93.0949
20.3097	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7350	0.0000	1.4000	73.6938	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.1758	0.0000	78.9557	1.0556	0.0052	93.0949
20.8909	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7270	0.0000	1.4100	73.5023	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.1527	0.0000	78.9298	1.0556	0.0054	93.0015
21.0436	0.0000	-0.0410	0.0072	0.0000	0.0000	-0.0200	264.7270	0.0000	1.4100	73.5023	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.8503	-0.6256	-0.9755	-0.4034	0.0000	0.0000	369.1527	0.0000	78.9298	1.0556	0.0054	93.0015
