Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7314	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0280	0.0000	2.3600	72.8693	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4679	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0380	0.0000	2.3600	72.6595	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.7370	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0380	0.0000	2.3600	72.6595	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.7546	0.0000	101.8604	1.3236	0.0057	40.0000	101.8604
2.2001	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0460	0.0000	2.3700	72.4723	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.7641	0.0000	101.8604	1.3236	0.0058	40.0000	101.8604
2.3572	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0460	0.0000	2.3700	72.4723	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.7641	0.0000	101.8604	1.3236	0.0058	40.0000	101.8604
2.9352	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0620	0.0000	2.2800	72.2474	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.8033	0.0000	101.8604	1.3236	0.0056	40.0000	101.8604
2.9793	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0620	0.0000	2.2800	72.2474	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.8033	0.0000	101.8604	1.3236	0.0056	40.0000	101.8604
3.6003	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0690	0.0000	2.3700	72.0322	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.7222	0.0000	101.8604	1.3236	0.0057	40.0000	101.8604
3.6678	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0690	0.0000	2.3700	72.0322	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.7222	0.0000	101.8604	1.3236	0.0057	40.0000	101.8604
4.2215	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	230.0790	0.0000	2.3700	71.8313	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3210	0.0831	-1.3228	0.0460	0.0000	0.0000	319.7844	0.0000	101.8604	1.3236	0.0056	40.0000	101.8604
