Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7392	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	230.0650	0.0000	2.3600	71.4442	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4738	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	230.0620	0.0000	2.3600	71.2472	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2159	0.0000	-0.0430	0.0000	0.0000	0.0000	-0.0100	230.0700	0.0000	2.3600	71.0430	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9472	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	230.1010	0.0000	2.3700	70.8471	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6806	0.0000	-0.0430	0.0000	0.0000	0.0000	-0.0100	230.1210	0.0000	2.3800	70.6511	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3392	0.0000	-0.0430	0.0000	0.0000	0.0000	-0.0100	230.1730	0.0000	2.3800	70.4758	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3003	0.0321	-1.3005	0.0179	0.0000	0.0000	319.7424	0.0000	101.3305	1.3007	0.0058	40.0000	101.3305
4.4085	0.0000	-0.0430	0.0000	0.0000	0.0000	-0.0100	230.1730	0.0000	2.3800	70.4758	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3003	0.0321	-1.3005	0.0179	0.0000	0.0000	319.7424	0.0000	101.3305	1.3007	0.0058	40.0000	101.3305
4.9445	0.0000	-0.0440	0.0000	0.0000	0.0000	-0.0100	230.2030	0.0000	2.3800	70.2401	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3003	0.0321	-1.3005	0.0179	0.0000	0.0000	319.7303	0.0000	101.3305	1.3007	0.0057	40.0000	101.3305
5.1519	0.0000	-0.0440	0.0000	0.0000	0.0000	-0.0100	230.2030	0.0000	2.3800	70.2401	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3003	0.0321	-1.3005	0.0179	0.0000	0.0000	319.7303	0.0000	101.3305	1.3007	0.0057	40.0000	101.3305
5.5665	0.0000	-0.0430	0.0000	0.0000	0.0000	-0.0100	230.2330	0.0000	2.3800	70.1071	NOT CONNECTED	0.0000	450.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0531	-1.3003	0.0321	-1.3005	0.0179	0.0000	0.0000	319.8128	0.0000	101.3305	1.3007	0.0055	40.0000	101.3305
