WindyBPMp50_OrcaH34_Dyno_Speed_Torque__230Vac_60C_20240809_143719
Report created on: 2024/08/09: 15:55:41


Step N. = 	0
Target Speed = 	381

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
382.1400	380.2500	-1.8900	-0.4970	1.1490	1.2070	1.2064	-0.0574	-4.9949	0.1059	0.1057	2.0641	1.0854	1.8985	-0.4206	2.1164	1.5256	1.5487	-0.0231	-1.5153	0.0000	7.6837	31.2740	39.4482	38.4239	-1.0244	-2.6660	101.6584	97.8000	-3.8584	-3.9452	230.8112	0.7716	116.1612	0.6522	nan	216.0672	45.7527	46.7818	84.1934	39.3872	79.4463	103.6023	0.9632	101.7122	-3.9122	-4.0002	17.7833	5.2171	0.7531	
380.1746	381.5556	1.3809	0.3619	0.9729	1.0458	1.0306	-0.0577	-5.9273	0.1029	0.1029	1.4113	0.8448	1.6640	-0.2837	1.8165	1.2988	1.3195	-0.0208	-1.5978	0.0000	5.9057	29.0908	36.3589	34.9178	-1.4412	-4.1273	80.1517	75.9244	-4.2272	-5.5677	230.9867	0.6232	91.7678	0.6375	nan	217.4722	38.8732	51.1997	82.7354	42.3603	78.7664	103.1191	0.9666	80.8909	-4.9664	-6.5413	16.0562	3.1876	0.7491	
381.9163	379.5000	-2.4163	-0.6367	0.7993	0.8514	0.8624	-0.0631	-7.8986	0.1006	0.1004	0.7427	0.5147	1.4334	-0.2034	1.5503	1.0654	1.0841	-0.0187	-1.7514	0.0000	3.8857	26.3616	32.6404	31.3422	-1.2981	-4.1417	59.7592	56.2425	-3.5167	-6.2528	230.9005	0.4871	69.7225	0.6198	nan	218.7468	31.7632	56.4770	80.6661	45.5576	77.7265	102.1996	0.9724	59.4651	-3.2226	-5.7299	14.3281	1.7706	0.7502	
382.7890	381.8889	-0.9001	-0.2357	0.6247	0.6606	0.6626	-0.0379	-6.0708	0.0978	0.0980	0.3549	0.3139	1.1263	-0.1891	1.1622	0.8291	0.8432	-0.0140	-1.6910	0.0000	2.4054	24.0259	29.5769	27.7932	-1.7837	-6.4177	41.7158	39.1711	-2.5447	-6.4963	230.6173	0.3656	50.5233	0.5992	nan	219.8523	24.9815	63.7759	77.5310	49.4461	76.4461	100.3469	0.9814	42.4224	-3.2513	-8.3003	12.6418	0.4948	0.7534	
378.7046	382.3000	3.5954	0.9405	0.4500	0.5020	0.4811	-0.0311	-6.9185	0.0958	0.0959	0.1208	0.1424	0.8387	-0.1033	0.8576	0.5939	0.6072	-0.0133	-2.2404	0.0000	1.1274	21.2803	26.1010	24.4067	-1.6943	-6.9419	27.0190	24.8040	-2.2150	-8.9301	230.2243	0.2583	34.1710	0.5747	nan	220.9310	18.0157	72.6317	72.5875	52.7216	74.7777	98.3896	0.9880	27.2272	-2.4232	-9.7692	11.0472	-0.1990	0.7577	
381.0316	382.0000	0.9684	0.2535	0.2812	0.2917	0.2822	-0.0010	-0.3480	0.0942	0.0943	0.0722	0.1458	0.5028	0.0776	0.5632	0.3805	0.3870	-0.0065	-1.7032	0.0000	1.1877	18.6062	22.8351	21.9177	-0.9174	-4.1855	14.3036	13.8275	-0.4761	-3.4428	230.0377	0.1720	21.6900	0.5482	nan	222.3067	11.2511	81.4017	63.7408	51.8799	73.1333	96.5133	0.9570	14.4254	-0.5979	-4.3239	9.8592	-0.2761	0.7391	
384.3292	382.0000	-2.3292	-0.6097	0.1360	0.1080	0.1399	-0.0039	-2.8416	0.0935	0.0933	0.0827	0.3325	0.2502	0.3190	0.2437	0.2839	0.2885	-0.0046	-1.6235	0.0000	2.1163	16.7369	20.6627	20.3555	-0.3072	-1.5090	7.3449	6.6550	-0.6899	-10.3665	230.2760	0.1156	13.9100	0.5225	nan	223.8551	5.4404	81.8740	47.7897	39.0978	71.6378	94.9215	0.6641	6.7939	-0.1389	-2.0867	9.0932	-0.3657	0.4790	



Step N. = 	1
Target Speed = 	508

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
516.0627	506.5000	-9.5627	-1.8880	3.0059	3.7221	3.6852	-0.6793	-22.5989	0.1540	0.1545	14.8997	3.7540	3.9685	-2.8668	4.8443	3.9296	3.9671	-0.0375	-0.9531	0.0000	25.7553	58.3005	78.2172	75.9398	-2.2774	-2.9989	492.8844	480.8970	-11.9874	-2.4927	230.6879	3.1389	547.4460	0.7560	nan	203.5001	159.4470	33.1528	87.8429	29.1228	49.0061	60.7275	0.9304	501.3081	-20.4111	-4.2444	37.3167	42.0082	0.7649	
493.3074	505.5556	12.2481	2.4227	2.7918	3.6441	3.4904	-0.6987	-25.0258	0.1495	0.1519	13.0084	3.3311	3.9034	-2.6228	4.5327	3.6512	3.6475	0.0037	0.1019	0.0000	22.1044	56.8741	74.7924	74.2587	-0.5337	-0.7187	444.2538	440.7000	-3.5538	-0.8064	230.6861	2.8879	498.7711	0.7487	nan	204.8548	147.8014	33.5383	88.3570	29.6334	56.3071	71.5415	0.9384	450.8286	-10.1286	-2.2983	36.2494	45.1736	0.7646	
531.0695	508.6250	-22.4445	-4.4128	2.5861	3.0134	3.1139	-0.5278	-20.4094	0.1425	0.1423	10.6280	2.9443	3.6124	-1.9928	4.2596	3.3835	3.3861	-0.0026	-0.0755	0.0000	21.6319	54.6575	72.0362	71.6189	-0.4173	-0.5826	392.0714	395.9813	3.9098	0.9874	230.7221	2.6155	447.2250	0.7411	nan	206.0486	137.7450	34.7857	88.5418	30.7999	62.7947	78.7697	0.9434	401.2919	-5.3107	-1.3411	34.7583	40.5694	0.7643	
515.2993	508.2500	-7.0493	-1.3870	2.3775	2.8152	2.8082	-0.4307	-18.1139	0.1366	0.1368	9.2478	2.6875	3.4339	-1.9682	3.9796	3.1128	3.1368	-0.0239	-0.7691	0.0000	20.0010	52.8967	69.2947	68.4460	-0.8487	-1.2400	353.3115	349.3650	-3.9465	-1.1296	230.7113	2.3342	394.5225	0.7326	nan	207.1848	126.5396	36.2198	88.5539	32.0741	68.1053	87.1491	0.9467	352.9346	-3.5696	-1.0217	33.0362	35.1728	0.7638	
505.9971	506.7778	0.7807	0.1540	2.1711	2.5425	2.5121	-0.3410	-15.7079	0.1300	0.1304	7.8043	2.4092	3.2340	-1.6736	3.5376	2.8432	2.8549	-0.0117	-0.4122	0.0000	15.4495	51.0689	65.3572	64.8927	-0.4645	-0.7159	303.5711	303.2756	-0.2955	-0.0974	230.5422	2.0562	342.8900	0.7233	nan	208.3835	115.2201	37.9918	88.4469	33.6026	72.5166	92.3980	0.9490	304.1003	-0.8247	-0.2719	31.1410	29.1329	0.7636	
515.8808	509.8889	-5.9919	-1.1751	1.9640	2.1356	2.2202	-0.2562	-13.0449	0.1244	0.1229	6.5118	2.1828	2.9825	-1.3862	3.2868	2.5740	2.5709	0.0031	0.1190	0.0000	15.0422	48.0459	61.6786	61.1250	-0.5536	-0.9056	264.6057	258.8156	-5.7902	-2.2372	230.4510	1.7851	293.3322	0.7130	nan	209.6586	104.8685	40.5186	88.2329	35.7508	75.8953	97.4378	0.9498	257.3040	1.5115	0.5840	29.1546	22.2088	0.7630	
512.8967	509.0000	-3.8967	-0.7656	1.7559	1.8863	1.9042	-0.1483	-8.4437	0.1174	0.1176	5.1731	1.9063	2.7168	-1.1827	3.1033	2.3098	2.3397	-0.0300	-1.2977	0.0000	12.9497	44.3831	56.6366	57.2129	0.5763	1.0073	218.1998	217.4433	-0.7565	-0.3479	230.3680	1.5301	247.4378	0.7020	nan	210.7438	93.5930	43.0425	87.8780	37.8249	78.2571	100.7317	0.9500	221.8141	-4.3708	-2.0101	27.1481	16.9290	0.7602	
510.4010	508.2500	-2.1510	-0.4232	1.5495	1.6414	1.6627	-0.1132	-7.3043	0.1142	0.1134	3.8825	1.5995	2.4272	-0.8611	2.7270	2.0453	2.0732	-0.0278	-1.3602	0.0000	11.7670	42.4580	53.9676	53.1809	-0.7867	-1.4794	182.8754	178.8800	-3.9954	-2.2336	230.2892	1.2893	204.7438	0.6896	nan	212.0046	82.4703	46.1037	87.3677	40.2798	79.6461	102.7776	0.9495	179.4252	-0.5452	-0.3048	25.0848	12.1817	0.7576	
511.6456	507.8889	-3.7567	-0.7397	1.3434	1.3735	1.3880	-0.0445	-3.3133	0.1091	0.1085	2.7298	1.2854	2.1202	-0.6420	2.3663	1.7800	1.8003	-0.0203	-1.1407	0.0000	9.6063	39.5612	49.8612	49.0609	-0.8003	-1.6312	144.4450	143.5056	-0.9394	-0.6546	230.3702	1.0645	165.6067	0.6753	nan	213.7200	71.4525	49.7909	86.6545	43.1460	80.2237	104.0012	0.9487	142.0462	1.4594	1.0169	22.9558	8.1369	0.7547	
517.9104	508.5556	-9.3549	-1.8395	1.1352	1.0971	1.1683	-0.0331	-2.9116	0.1052	0.1042	2.0285	1.0902	1.8488	-0.3310	2.0723	1.5164	1.5217	-0.0053	-0.3503	0.0000	7.6405	36.2230	45.3590	44.8976	-0.4615	-1.0278	113.4935	111.9333	-1.5602	-1.3939	230.5253	0.8589	130.6722	0.6600	nan	215.3881	60.4570	54.0116	85.6596	46.2661	80.1089	104.1634	0.9492	112.0082	-0.0748	-0.0669	20.8451	5.1068	0.7486	
514.0176	509.2500	-4.7676	-0.9362	0.9280	0.9321	0.9532	-0.0252	-2.7179	0.1015	0.1018	1.2668	0.8129	1.5563	-0.2127	1.8022	1.2457	1.2670	-0.0213	-1.7114	0.0000	5.3951	33.1129	41.0925	40.5645	-0.5280	-1.3015	83.9297	83.4675	-0.4622	-0.5537	230.6820	0.6690	99.0900	0.6421	nan	216.8449	49.4889	59.2913	84.2340	49.9433	79.4596	103.3274	0.9536	87.7743	-4.3068	-5.1598	18.7067	2.7538	0.7449	
509.5865	508.8889	-0.6976	-0.1371	0.7207	0.7485	0.7282	-0.0075	-1.0421	0.0984	0.0991	0.5813	0.4687	1.2309	-0.1261	1.3569	0.9663	0.9840	-0.0177	-1.8285	0.0000	3.3178	30.1497	37.1540	36.1551	-0.9989	-2.7627	58.0877	58.1589	0.0711	0.1223	230.7677	0.4952	70.9611	0.6209	nan	218.6812	38.4048	66.0344	81.9588	54.1209	78.3996	102.0590	0.9611	60.1560	-1.9971	-3.4339	16.5333	1.0312	0.7458	
505.1942	507.8889	2.6947	0.5306	0.5131	0.5676	0.5476	-0.0344	-6.7123	0.0965	0.0966	0.3121	0.3298	0.9436	-0.0034	1.0036	0.6887	0.7014	-0.0128	-1.8544	0.0000	2.1685	27.4000	33.6651	31.9462	-1.7189	-5.3805	39.8717	36.9089	-2.9628	-8.0272	230.7880	0.3444	47.2978	0.5950	nan	220.3592	27.2906	73.9411	78.0348	57.6997	76.9358	100.5121	0.9686	39.9492	-3.0403	-8.2373	14.4973	0.1554	0.7451	
510.7121	507.8889	-2.8232	-0.5559	0.3148	0.2852	0.2946	0.0202	6.4150	0.0943	0.0943	0.1375	0.2699	0.5208	0.1352	0.5478	0.4242	0.4172	0.0070	1.6487	0.0000	1.6856	23.8960	29.3401	28.4311	-0.9090	-3.1971	19.3992	19.6200	0.2208	1.1253	230.6682	0.2159	27.9867	0.5619	nan	222.2129	16.7416	85.3713	70.0883	59.8296	75.1234	98.0499	0.9389	19.5560	0.0640	0.3261	12.7946	-0.6907	0.7420	
501.9142	509.6667	7.7525	1.5211	0.1447	0.1724	0.1220	0.0226	15.6364	0.0934	0.0935	0.0685	0.3117	0.2197	0.3329	0.1965	0.2977	0.2958	0.0019	0.6409	0.0000	2.1403	21.6125	26.5992	26.5893	-0.0099	-0.0373	8.1215	9.1267	1.0051	11.0133	230.4557	0.1362	16.6633	0.5308	nan	223.5997	7.7217	84.6215	54.6939	46.2791	73.6820	97.5854	0.6649	7.6056	1.5211	16.6663	11.8915	-0.3438	0.4860	



Step N. = 	2
Target Speed = 	635

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
623.9647	618.7143	-5.2504	-0.8486	3.1000	3.7117	3.9175	-0.8175	-26.3723	0.1555	0.1537	17.7901	4.1966	4.2371	-3.3109	4.8725	4.0567	4.0958	-0.0390	-0.9625	0.0000	28.1944	65.3996	87.2501	85.8951	-1.3550	-1.5775	593.0107	548.8143	-44.1964	-8.0531	230.3360	3.5365	621.2729	0.7627	nan	201.6564	200.8540	36.5989	88.3367	32.3301	49.8996	56.9262	0.9093	555.9969	-7.1826	-1.3088	42.5947	49.1749	0.7642	
652.0959	632.7778	-19.3182	-3.0529	2.8999	3.5001	3.6728	-0.7729	-26.6538	0.1527	0.1514	15.6311	3.8631	4.0301	-2.7107	4.7872	3.7815	3.9405	-0.1590	-4.2046	0.0000	25.5138	65.2451	85.8337	84.8233	-1.0103	-1.1911	542.1950	509.1167	-33.0784	-6.4972	230.6707	3.2839	572.9511	0.7564	nan	203.0030	192.1592	37.7442	88.8586	33.5389	57.1772	66.3418	0.9164	536.8675	-27.7508	-5.4508	41.7844	50.4137	0.7669	
636.1849	633.1111	-3.0738	-0.4855	2.6989	3.3509	3.2417	-0.5429	-20.1142	0.1448	0.1466	12.1013	3.2981	3.6724	-2.5656	4.5390	3.5188	3.6326	-0.1138	-3.2354	0.0000	25.2420	65.2870	85.7851	82.2337	-3.5515	-4.3187	484.3057	462.6333	-21.6724	-4.6846	230.7479	3.0010	519.2322	0.7498	nan	204.4160	178.9343	38.6777	89.0995	34.4616	64.1986	75.9707	0.9231	488.7105	-26.0771	-5.6367	40.2287	47.1293	0.7670	
638.9363	634.2500	-4.6863	-0.7389	2.4995	3.0420	3.0220	-0.5225	-20.9026	0.1406	0.1404	10.7077	2.9935	3.5776	-2.3381	4.2342	3.2630	3.3873	-0.1243	-3.8084	0.0000	22.9211	63.0672	82.2251	79.1360	-3.0891	-3.9035	441.2492	414.9525	-26.2967	-6.3373	230.4402	2.7175	465.2125	0.7429	nan	205.4161	166.0130	40.0079	89.1963	35.6856	70.0714	84.8204	0.9278	437.2282	-22.2757	-5.3683	38.5249	41.3450	0.7660	
635.7186	633.4444	-2.2742	-0.3590	2.2998	2.7587	2.6555	-0.3557	-15.4668	0.1338	0.1349	9.3958	2.8605	3.2835	-1.9698	3.9779	3.0070	3.1341	-0.1272	-4.2301	0.0000	20.6402	59.4633	77.1187	75.6383	-1.4803	-1.9571	381.7707	366.8244	-14.9463	-4.0745	229.9672	2.4325	411.2544	0.7352	nan	206.0504	152.5538	41.5877	89.1965	37.0948	74.8595	92.3790	0.9312	390.2352	-23.4107	-6.3820	36.7088	35.1048	0.7648	
637.5224	634.6667	-2.8557	-0.4500	2.0993	2.4513	2.4230	-0.3236	-15.4155	0.1280	0.1284	7.8930	2.4974	3.1610	-1.8140	3.6264	2.7493	2.8893	-0.1400	-5.0922	0.0000	18.6169	57.6596	74.2308	71.8273	-2.4035	-3.3462	343.0997	319.2789	-23.8208	-7.4608	230.0373	2.1449	358.3500	0.7263	nan	207.0546	139.5262	43.7004	89.0969	38.9358	78.7679	98.4617	0.9335	341.1951	-21.9162	-6.8643	34.6903	28.0060	0.7636	
639.5563	634.4444	-5.1119	-0.8057	1.8990	2.1285	2.1626	-0.2636	-13.8832	0.1221	0.1220	6.4286	2.1793	2.9476	-1.5271	3.3602	2.4963	2.5922	-0.0959	-3.8412	0.0000	16.3137	54.6661	69.8817	67.8872	-1.9945	-2.9380	294.9654	274.3411	-20.6243	-7.5178	230.6750	1.8682	308.5933	0.7161	nan	208.9170	126.1674	45.9892	88.9005	40.8847	81.6131	103.0878	0.9346	292.0978	-17.7567	-6.4725	32.4952	21.8910	0.7607	
633.9028	635.8889	1.9861	0.3123	1.6992	1.9414	1.8787	-0.1795	-10.5618	0.1174	0.1184	5.2193	1.9605	2.6566	-1.1788	3.0579	2.2437	2.3799	-0.1362	-6.0708	0.0000	13.9555	51.7164	65.6189	63.8412	-1.7777	-2.7846	247.0135	231.9578	-15.0557	-6.4907	230.9108	1.6078	261.8011	0.7052	nan	210.5088	113.1515	48.7812	88.6008	43.2205	83.3774	106.3479	0.9349	251.3101	-19.3523	-8.3430	30.3274	16.1982	0.7573	
636.0925	636.5000	0.4075	0.0640	1.5001	1.6550	1.6197	-0.1196	-7.9696	0.1125	0.1131	3.9320	1.6410	2.3941	-0.8709	2.7476	1.9874	2.0851	-0.0978	-4.9199	0.0000	11.7663	48.6501	61.3108	59.6469	-1.6639	-2.7896	203.9197	191.8900	-12.0297	-6.2691	230.6900	1.3612	217.6737	0.6932	nan	211.8790	99.9895	52.1079	88.1548	45.9356	84.3054	108.5149	0.9346	205.8542	-13.9642	-7.2772	28.1515	11.1568	0.7548	
629.3487	634.6667	5.3180	0.8379	1.2987	1.4863	1.4042	-0.1055	-8.1264	0.1097	0.1103	3.1666	1.4790	2.1334	-0.5824	2.5530	1.7362	1.8460	-0.1098	-6.3247	0.0000	10.1577	45.3028	56.8698	55.4686	-1.4012	-2.5261	167.7706	155.8300	-11.9406	-7.6626	230.2556	1.1368	177.9733	0.6799	nan	212.7900	86.3122	55.3887	87.5581	48.4972	84.4576	109.6373	0.9342	170.3272	-14.4972	-9.3032	26.0675	7.8605	0.7480	
639.3206	636.5000	-2.8206	-0.4431	1.0995	1.1968	1.1971	-0.0976	-8.8803	0.1053	0.1057	2.1176	1.1141	1.8943	-0.3297	2.1618	1.4787	1.5935	-0.1148	-7.7649	0.0000	8.4646	42.9611	53.6422	51.1623	-2.4799	-4.8472	136.6010	122.5250	-14.0760	-11.4883	229.9880	0.9241	141.2825	0.6648	nan	213.8234	73.2862	59.8133	86.7234	51.8721	83.9990	109.8214	0.9350	136.3321	-13.8071	-11.2688	23.9276	4.5809	0.7435	
