Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7397	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6150	0.0000	2.1400	86.4207	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4708	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6200	0.0000	2.1600	86.2647	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.6780	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6200	0.0000	2.1600	86.2647	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4626	0.0000	83.6522	0.7403	0.0056	40.0000	83.6522
2.1990	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	180.6230	0.0000	2.1400	86.0616	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4436	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
2.3000	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	180.6230	0.0000	2.1400	86.0616	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4436	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
2.9048	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6290	0.0000	2.1400	85.8986	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4599	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
2.9349	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6290	0.0000	2.1400	85.8986	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4599	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
3.5265	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6330	0.0000	2.1400	85.7682	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4896	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
3.6637	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6330	0.0000	2.1400	85.7682	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4896	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
4.1484	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	180.6370	0.0000	2.1500	85.5918	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4572	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
4.3922	0.0000	-0.0420	0.0000	0.0000	0.0000	-0.0100	180.6370	0.0000	2.1500	85.5918	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4572	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
4.7690	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6400	0.0000	2.1400	85.3801	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4287	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
5.1226	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6400	0.0000	2.1400	85.3801	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4545	0.0000	83.6522	0.7403	0.0052	40.0000	83.6522
5.3905	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6400	0.0000	2.1400	85.3801	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4545	0.0000	83.6522	0.7403	0.0052	40.0000	83.6522
5.8574	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6460	0.0000	2.1500	85.2276	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4991	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
6.0117	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6460	0.0000	2.1500	85.2276	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4991	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
6.5949	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6480	0.0000	2.1400	85.0628	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4707	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
6.6169	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6480	0.0000	2.1400	85.0628	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4707	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
7.2376	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6510	0.0000	2.1400	84.9025	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4869	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
7.3226	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6510	0.0000	2.1400	84.9025	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4869	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
7.8430	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6520	0.0000	2.1400	84.7424	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4355	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
8.0547	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6520	0.0000	2.1400	84.7424	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4355	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
8.4802	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6560	0.0000	2.1500	84.5466	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4801	0.0000	83.6522	0.7403	0.0052	40.0000	83.6522
8.7851	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6560	0.0000	2.1500	84.5466	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4801	0.0000	83.6522	0.7403	0.0052	40.0000	83.6522
9.1020	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6560	0.0000	2.1500	84.5466	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4870	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
9.5209	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6570	0.0000	2.1400	84.3797	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4761	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
9.7227	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6570	0.0000	2.1400	84.3797	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4761	0.0000	83.6522	0.7403	0.0055	40.0000	83.6522
10.2510	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6580	0.0000	2.1400	84.2391	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4977	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
10.3446	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6580	0.0000	2.1400	84.2391	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4977	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
10.9659	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6580	0.0000	2.1400	84.0265	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4598	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
10.9869	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6580	0.0000	2.1400	84.0265	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4598	0.0000	83.6522	0.7403	0.0054	40.0000	83.6522
11.6024	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6580	0.0000	2.1400	83.8791	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4761	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
11.7145	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.6580	0.0000	2.1400	83.8791	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.4178	-0.6111	-0.5720	-0.4699	0.0000	0.0000	250.4761	0.0000	83.6522	0.7403	0.0053	40.0000	83.6522
