Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	My_Measured_Temp
0.7306	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.0650	0.0000	2.2300	85.1309	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
0.9155	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.0650	0.0000	2.2300	85.1309	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	249.8510	0.0000	79.2818	0.8136	0.0054	40.0000	79.2818
1.5047	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.1140	0.0000	2.1500	84.9399	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	249.9106	0.0000	79.2818	0.8136	0.0052	40.0000	79.2818
1.5362	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.1140	0.0000	2.1500	84.9399	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	249.9106	0.0000	79.2818	0.8136	0.0052	40.0000	79.2818
2.1422	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.2110	0.0000	2.1500	84.7944	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	249.9728	0.0000	79.2818	0.8136	0.0053	40.0000	79.2818
2.2387	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.2110	0.0000	2.1500	84.7944	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	249.9728	0.0000	79.2818	0.8136	0.0053	40.0000	79.2818
2.7626	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.2940	0.0000	2.1500	84.5586	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	250.0675	0.0000	79.2818	0.8136	0.0049	40.0000	79.2818
3.0072	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.2940	0.0000	2.1500	84.5586	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	250.0675	0.0000	79.2818	0.8136	0.0049	40.0000	79.2818
3.3843	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.3300	0.0000	2.1500	84.3822	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	250.1554	0.0000	79.2818	0.8136	0.0057	40.0000	79.2818
3.7356	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0100	180.3300	0.0000	2.1500	84.3822	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0931	0.0538	-0.5370	-0.6112	-0.6798	-0.4469	0.0000	0.0000	250.1811	0.0000	79.2818	0.8136	0.0052	40.0000	79.2818
