Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7475	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0000	230.7680	0.0169	1.3300	29.8031	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4781	0.0000	-0.0330	0.0000	0.0000	0.0000	0.0000	230.7930	0.0169	1.3350	29.8136	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2077	0.0000	-0.0400	0.0000	0.0000	0.0000	-0.0000	230.8060	0.0170	1.3350	29.8009	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.2061	0.0000	-0.0390	0.0000	0.0000	0.0000	0.0000	230.8320	0.0170	1.3450	29.8107	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.9258	0.0000	-0.0350	0.0000	0.0000	0.0000	-0.0000	230.8550	0.0171	1.3490	29.7837	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0402	0.0000	25.0000	0.0000	0.0053	39.9534	0.0000	0.0000	0.0000
3.9450	0.0000	-0.0350	0.0000	0.0000	0.0000	-0.0000	230.8550	0.0171	1.3490	29.7837	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0402	0.0000	25.0000	0.0000	0.0053	39.9534	0.0000	0.0000	0.0000
4.5451	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0000	230.8660	0.0171	1.3500	29.8013	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0591	0.0000	25.0000	0.0000	0.0053	39.9503	0.0000	0.0000	0.0000
4.6777	0.0000	-0.0390	0.0000	0.0000	0.0000	-0.0000	230.8660	0.0171	1.3500	29.8013	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0591	0.0000	25.0000	0.0000	0.0053	39.9503	0.0000	0.0000	0.0000
5.1539	0.0000	-0.0330	0.0000	0.0000	0.0000	-0.0000	230.8890	0.0171	1.3530	29.8074	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0768	0.0000	25.0000	0.0000	0.0052	39.9503	0.0000	0.0000	0.0000
5.4167	0.0000	-0.0330	0.0000	0.0000	0.0000	-0.0000	230.8890	0.0171	1.3530	29.8074	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	321.0768	0.0000	25.0000	0.0000	0.0052	39.9503	0.0000	0.0000	0.0000
