Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.7283	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0000	230.6770	0.0169	1.3100	34.2741	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4628	0.0000	-0.0410	0.0000	0.0000	0.0000	0.0000	230.7280	0.0210	1.4480	34.2463	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.1975	0.0000	-0.0410	0.0000	0.0000	0.0000	0.0000	230.7540	0.0171	1.3280	34.2575	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9413	0.0000	-0.0410	0.0000	0.0000	0.0000	0.0000	230.8040	0.0171	1.3320	34.2476	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6783	0.0000	-0.0410	0.0000	0.0000	0.0000	0.0000	230.8290	0.0172	1.3430	34.2372	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.0503	0.0000	-0.0410	0.0000	0.0000	0.0000	0.0000	230.8290	0.0172	1.3430	34.2372	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0545	0.0658	-2.0554	0.0253	0.0000	0.0000	321.3068	0.0000	68.7773	2.0555	0.0050	43.7652	0.0000	0.0000	0.0000
4.6743	0.0000	-0.0410	0.0000	0.0000	0.0000	0.0000	230.8290	0.0172	1.3430	34.2372	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0545	0.0658	-2.0554	0.0253	0.0000	0.0000	321.3852	0.0000	68.7528	2.0555	0.0051	43.7610	0.0000	0.0000	0.0000
5.2936	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0000	230.9360	0.0171	1.3350	34.2138	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0545	0.0658	-2.0554	0.0253	0.0000	0.0000	321.4636	0.0000	68.7290	2.0555	0.0052	43.7568	0.0000	0.0000	0.0000
5.8929	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0000	230.9360	0.0171	1.3350	34.2138	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0545	0.0658	-2.0554	0.0253	0.0000	0.0000	321.4785	0.0000	68.7060	2.0555	0.0051	43.7568	0.0000	0.0000	0.0000
5.9419	0.0000	-0.0410	0.0000	0.0000	0.0000	-0.0000	230.9360	0.0171	1.3350	34.2138	NOT CONNECTED	0.0000	465.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0366	-2.0545	0.0658	-2.0554	0.0253	0.0000	0.0000	321.4785	0.0000	68.7060	2.0555	0.0051	43.7568	0.0000	0.0000	0.0000
