Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	motor_temperature_2	motor_temperature_3	temperature_tamb	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp	Mcl_Quantities.Stator_Resistance	My_Measured_Temp	SR_Motor_Fault	BD_Select_Method	BD_Manual_Method	BD_Level_x32	BD_Level_Rate_x32	BD_Param_x32	BD_Param_Rate_x32	BD_Reset	SR_SquaredCurrentRmsA	SR_SquaredCurrentRmsB	SR_SquaredCurrentRmsC
0.5149	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3200	0.0000	0.0000	0.0000	0.0000	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.0356	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	47.3259	46.9903	47.6509	26.0712	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.5521	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3200	47.3259	46.9903	47.6509	26.0712	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.3259	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3300	47.2948	46.9719	47.6362	26.0351	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.8567	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3200	47.2948	46.9719	47.6362	26.0351	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.3672	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5450	0.0000	1.3200	47.2374	46.9105	47.5794	26.0776	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.8860	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3300	47.2374	46.9105	47.5794	26.0776	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3982	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5450	0.0000	1.3300	47.2157	46.8692	47.5440	26.0561	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.8267	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3300	47.2157	46.8692	47.5440	26.0561	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8224	0.0000	74.2048	6.0024	0.0055	51.4796	3.4663	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
4.9109	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3300	47.2157	46.8692	47.5440	26.0561	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8224	0.0000	74.2048	6.0024	0.0055	51.4796	3.4663	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
5.4294	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3200	47.1549	46.8259	47.4962	26.0993	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7885	0.0000	74.1969	6.0024	0.0054	51.4796	3.4662	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
5.4817	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3200	47.1549	46.8259	47.4962	26.0993	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7885	0.0000	74.1969	6.0024	0.0054	51.4796	3.4662	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
5.9407	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3300	47.1393	46.8055	47.4613	26.0270	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8359	0.0000	74.1889	6.0024	0.0054	51.4727	3.4661	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
6.1481	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.3300	47.1393	46.8055	47.4613	26.0270	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8359	0.0000	74.1889	6.0024	0.0054	51.4727	3.4661	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
6.4698	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	47.1243	46.7711	47.4549	26.0049	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8359	0.0000	74.1889	6.0024	0.0054	51.4727	3.4661	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
6.7953	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	47.1042	46.7524	47.4374	26.0631	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7899	0.0000	74.1810	6.0024	0.0052	51.4658	3.4660	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
6.9825	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	47.1042	46.7524	47.4374	26.0631	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7899	0.0000	74.1810	6.0024	0.0052	51.4658	3.4660	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
7.4619	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3200	47.0674	46.7325	47.3862	26.1947	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8128	0.0000	74.1728	6.0024	0.0051	51.4658	3.4659	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
7.7549	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3200	47.0674	46.7325	47.3862	26.1947	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8128	0.0000	74.1728	6.0024	0.0051	51.4658	3.4659	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
8.1204	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.2400	47.0464	46.7041	47.3939	26.2516	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8075	0.0000	74.1648	6.0024	0.0053	51.4589	3.4658	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
8.2810	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.2400	47.0464	46.7041	47.3939	26.2516	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.8075	0.0000	74.1648	6.0024	0.0053	51.4589	3.4658	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
8.7842	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	47.0448	46.7037	47.3722	26.2902	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7777	0.0000	74.1574	6.0024	0.0053	51.4520	3.4657	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
8.7960	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	47.0448	46.7037	47.3722	26.2902	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7777	0.0000	74.1574	6.0024	0.0053	51.4520	3.4657	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
9.3172	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	47.0231	46.6505	47.3534	26.4369	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7750	0.0000	74.1500	6.0024	0.0054	51.4520	3.4656	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
9.4392	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	47.0231	46.6505	47.3534	26.4369	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7750	0.0000	74.1500	6.0024	0.0054	51.4520	3.4656	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
9.8373	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	47.0231	46.6505	47.3534	26.4369	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7885	0.0000	74.1429	6.0024	0.0053	51.4451	3.4655	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
10.0933	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	47.0231	46.6505	47.3534	26.4369	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7885	0.0000	74.1429	6.0024	0.0053	51.4451	3.4655	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
10.3586	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5450	0.0000	1.4400	46.9804	46.6433	47.3138	26.5490	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7885	0.0000	74.1429	6.0024	0.0053	51.4451	3.4655	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
10.8759	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	46.9804	46.6433	47.3138	26.5490	NOT CONNECTED	582.0000	525.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	5.7239	1.8073	3.9474	4.5219	0.0000	0.0000	320.7885	0.0000	74.1429	6.0024	0.0053	51.4451	3.4655	30.0000	0.0000	1.0000	3.0000	192.0000	192.0000	10.0000	10.0000	255.0000	0.0000	0.0000	0.0000
11.4000	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4500	46.9577	46.6072	47.2817	26.5574	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
11.6769	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	46.9577	46.6072	47.2817	26.5574	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
11.9212	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4400	46.9577	46.6072	47.2817	26.5574	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
12.3330	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5450	0.0000	1.4400	46.9371	46.5562	47.2526	26.5882	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	17.2715	17.1086
12.4411	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5450	0.0000	1.4400	46.9371	46.5562	47.2526	26.5882	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	17.2715	17.1086
12.9574	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.4300	46.8893	46.5219	47.2269	26.5880	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1189	17.2715	17.1086
12.9830	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.4300	46.8893	46.5219	47.2269	26.5880	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	17.1189	17.2715	17.1086
13.4825	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4300	46.8870	46.5067	47.1918	26.7116	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3382
13.6485	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5460	0.0000	1.4300	46.8870	46.5067	47.1918	26.7116	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3382
13.9935	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	46.8549	46.5007	47.1829	26.6986	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3382
14.3231	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	46.8303	46.4587	47.1617	26.6999	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3382
14.6156	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5470	0.0000	1.3300	46.8303	46.4587	47.1617	26.6999	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.3361	0.3382	0.3382
14.9899	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5480	0.0000	1.3300	46.8357	46.4560	47.1310	26.6923	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
15.1351	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5480	0.0000	1.3300	46.8357	46.4560	47.1310	26.6923	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0041	0.0041	0.0041
15.6367	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5480	0.0000	1.3200	46.8013	46.4326	47.1456	26.6250	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
15.6502	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5480	0.0000	1.3200	46.8013	46.4326	47.1456	26.6250	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.1682	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5490	0.0000	1.3300	46.8013	46.4326	47.1456	26.6250	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.3061	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5490	0.0000	1.3300	46.8013	46.4326	47.1456	26.6250	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	35.0000	0.0000	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.7939	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5500	0.0000	1.3300	46.8071	46.4082	47.1103	26.6813	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8386	0.0000	25.0000	0.0000	0.0087	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
16.9904	0.0000	-0.0560	0.0000	0.0000	0.0000	-0.0100	230.5500	0.0000	1.3300	46.8071	46.4082	47.1103	26.6813	NOT CONNECTED	582.0000	407.0000	0.0000	0.0000	0.0000	0.0000	0.0829	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	320.8386	0.0000	25.0000	0.0000	0.0087	40.0000	2.8600	30.0000	0.0000	1.0000	3.0000	32.0000	32.0000	32.0000	32.0000	255.0000	0.0000	0.0000	0.0000
