Time	speed	torque	motor_current	motor_current_thd	motor_voltage	motor_power	line_voltage	line_current	line_power	motor_temperature	Test_Marker	BD_Target_Speed	BD_Target_Accel	BD_Update_Cmd	Mcl_Quantities.Speed_Rot_Mech	Mcl_Quantities.Torque	Mcl_Quantities.Torque_Ref	Mcl_Quantities.Stator_Flux_Mag	Mcl_Quantities.Flux_Ref	Mcl_Quantities.Id_stator_current	Mcl_Quantities.Iq_stator_current	Mcl_Quantities.Id_rotor_current	Rotor_Curr_Iq	Flux_Controller.Out	Torque_Controller.Out	DC_Bus_RMS	Mcl_Quantities.Electrical_Power	Mcl_Quantities.Stator_Temperature	Mcl_Quantities.Is_Abs	Mcl_Quantities.IsRMS	SR_Overheating_Temp
0.7384	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5360	0.0000	1.6400	56.3132	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
1.4764	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5380	0.0000	1.6400	56.3110	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.2186	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5450	0.0000	1.6400	56.2783	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
2.9500	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5470	0.0000	1.6400	56.2235	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
3.6953	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5580	0.0000	1.6400	56.2160	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED	NOT CONNECTED
4.3569	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5640	0.0000	1.6400	56.1771	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.5190	0.0000	69.6828	1.6577	0.0199	96.4784
4.4282	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5640	0.0000	1.6400	56.1771	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.5190	0.0000	69.6828	1.6577	0.0199	96.4784
4.9625	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5780	0.0000	1.6500	56.1665	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.4866	0.0000	69.4447	1.6577	0.0050	96.3328
5.1649	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5780	0.0000	1.6500	56.1665	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.4866	0.0000	69.4447	1.6577	0.0050	96.3328
5.5676	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5830	0.0000	1.6500	56.0706	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.4920	0.0000	69.2051	1.6577	0.0045	96.3328
5.8975	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5830	0.0000	1.6500	56.0706	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.4920	0.0000	68.9829	1.6577	0.0047	96.1878
6.1730	0.0000	-0.0000	0.0079	0.0000	0.6900	-0.0300	230.5830	0.0000	1.6500	56.0706	NOT CONNECTED	0.0000	500.0000	0.0000	0.0000	0.0000	0.0000	0.0672	0.0355	-1.5972	0.4438	-1.6451	0.2041	0.0000	0.0000	321.4920	0.0000	68.9829	1.6577	0.0047	96.1878
