WindyBPMp50_OrcaH34_Dyno_High_Speed_Power__18000rpm__180Vac_40C_20240917_123512
Report created on: 2024/09/17: 12:50:06


Step N. = 	0
Target Speed = 	18000

Speed Mainboard (rpm_M)	Speed TestBench (rpm_M)	Speed Error (rpm_M)	Speed Error %	Torque TestBench (Nm_M)	Torque Ref (Nm)	Torque MainBoard (Nm_M)	Torque MainBoard Error (Nm_M)	Torque MainBoard Error %	Flux Ref (V/rad/s)	Flux (V/rad/s)	Id * Iq (A^2)	Id (Apeak)	Iq (Apeak)	Id Rotor (Apeak)	Iq Rotor (Apeak)	IMotor Measured (Arms)	IMotor MainBoard (Arms)	IMotor Error (Arms)	IMotor Error %	Motor Current THD %	Vsdref (Vpeak)	Vsqref (Vpeak)	Vout MainBoard (Vrms)	Vout Measured (Vrms)	Vout Error (Vrms)	Vout Error %	Motor Power MainBoard (W)	Motor Power Measured (W)	Motor Power Error (W)	Motor Power Error %	Line Voltage (Vrms)	Line Current (Arms)	Line Power (W)	Line Power Factor	Bulk Ripple (V)	DC Bus Voltage (Vrms)	Motor Mechanical Power (W)	Motor Efficiency	Inverter Efficiency	Overall Efficiency	Temperature (deg C)	Estimated Temperature (deg C)	Motor cos-phi	Electrical Power Alpha-Beta [W]	Electrical Power Error [W]	Electrical Power Error [%]	Bus Voltage Usage [%]	Rotational Losses [W]	Kt [Nm/Arms]	
16179.7657	16179.7657	0.0000	0.0000	0.2646	0.3172	0.3024	-0.0378	-14.2918	0.0135	0.0136	2.2608	0.6153	3.6661	-3.4588	0.3546	2.6003	2.6267	-0.0264	-1.0141	0.0000	1.3166	118.6737	145.5231	149.8960	4.3729	2.9173	653.3527	631.6000	-21.7527	-3.4441	180.3420	4.8738	691.7157	0.7870	nan	153.2570	448.2736	70.9759	91.3095	64.8074	73.9146	84.7696	0.9355	705.8248	-74.2248	-11.7519	97.8071	49.7655	0.1017	
16110.2668	16110.2668	0.0000	0.0000	0.2607	0.3312	0.2943	-0.0337	-12.9190	0.0137	0.0132	3.1084	0.8167	3.6728	-3.8962	0.4546	2.6036	2.6303	-0.0268	-1.0283	0.0000	-6.2442	138.1414	169.6871	149.8104	-19.8766	-13.2679	753.2575	636.0289	-117.2287	-18.4313	180.3357	4.9019	696.6200	0.7881	nan	153.2308	439.7649	69.1439	91.3029	63.1303	74.7835	85.6610	0.9414	687.7513	-51.7224	-8.1321	97.7679	61.9780	0.1001	
16053.2306	16053.2306	0.0000	0.0000	0.2633	0.3555	0.2948	-0.0315	-11.9615	0.0135	0.0140	1.4155	0.3107	3.6109	-3.6240	0.3993	2.6116	2.6289	-0.0173	-0.6635	0.0000	-1.0625	128.8691	158.6044	149.8352	-8.7691	-5.8525	699.9166	641.9100	-58.0066	-9.0366	180.3317	4.9477	703.6578	0.7887	nan	153.0669	442.6877	68.9648	91.2249	62.9129	75.6994	86.6462	0.9471	701.9603	-60.0503	-9.3549	97.8889	63.6894	0.1008	
16003.6425	16003.6425	0.0000	0.0000	0.2645	0.3413	0.2968	-0.0323	-12.2038	0.0132	0.0141	2.8923	0.7808	3.7727	-3.5563	0.4346	2.6020	2.6262	-0.0243	-0.9320	0.0000	13.5306	138.1974	171.6097	149.8372	-21.7724	-14.5307	809.2829	634.4200	-174.8629	-27.5626	180.3322	4.9041	695.2925	0.7862	nan	153.1386	443.2735	69.8732	91.2451	63.7560	76.5925	87.5449	0.9395	664.8214	-30.4014	-4.7920	97.8446	56.2126	0.1017	
15898.0136	15898.0136	0.0000	0.0000	0.2680	0.3268	0.3083	-0.0403	-15.0335	0.0158	0.0148	-2.1081	-0.8097	3.2078	-3.6813	0.3934	2.6021	2.6425	-0.0404	-1.5530	0.0000	2.0303	125.4184	154.3296	149.8195	-4.5101	-3.0104	595.4788	634.5350	39.0562	6.1551	180.2745	4.8977	695.5150	0.7877	nan	152.9533	446.1741	70.3240	91.2325	64.1585	77.5118	88.4774	0.9397	661.6467	-27.1117	-4.2727	97.9514	52.9952	0.1030	
15774.2535	15774.2535	0.0000	0.0000	0.2703	0.3316	0.2804	-0.0101	-3.7351	0.0130	0.0137	2.8437	0.7516	3.7346	-3.7063	0.4568	2.6163	2.6500	-0.0337	-1.2869	0.0000	17.2424	129.0031	160.5512	149.5449	-11.0063	-7.3599	745.7597	641.3856	-104.3741	-16.2732	180.1736	4.9538	703.5211	0.7882	nan	152.9479	446.5563	69.6272	91.1679	63.4775	78.3657	89.3971	0.9464	694.0696	-52.6840	-8.2141	97.7752	57.5934	0.1033	
15705.8082	15705.8082	0.0000	0.0000	0.2742	0.3643	0.2840	-0.0098	-3.5603	0.0137	0.0152	0.4746	0.0459	3.4579	-3.7745	0.4770	2.6123	2.6404	-0.0280	-1.0733	0.0000	-8.3611	144.3964	177.6413	149.3979	-28.2434	-18.9048	735.0639	641.9513	-93.1127	-14.5046	180.0205	4.9549	704.1375	0.7894	nan	152.5075	451.0635	70.2709	91.1685	64.0648	79.2779	90.3404	0.9497	703.2812	-61.3299	-9.5537	97.9612	53.6562	0.1050	
15612.1579	15612.1579	0.0000	0.0000	0.2724	0.3438	0.2940	-0.0216	-7.9268	0.0141	0.0146	0.0239	-0.0966	3.4173	-3.8771	0.4492	2.6486	2.6592	-0.0105	-0.3976	0.0000	0.2261	135.8739	166.6287	148.8766	-17.7522	-11.9241	700.5864	654.5656	-46.0208	-7.0307	179.9654	5.0476	718.8800	0.7914	nan	152.4700	445.4208	68.0478	91.0533	61.9598	80.1609	91.2383	0.9584	694.1259	-39.5603	-6.0438	97.6432	67.6625	0.1029	
15494.3730	15494.3730	0.0000	0.0000	0.2773	0.3235	0.2872	-0.0098	-3.5422	0.0133	0.0145	0.3601	-0.0198	3.5271	-3.9254	0.4515	2.6335	2.6606	-0.0272	-1.0321	0.0000	-3.1248	139.3632	171.7248	149.1683	-22.5565	-15.1215	718.7060	647.8022	-70.9038	-10.9453	180.0469	5.0037	711.3700	0.7896	nan	152.5367	449.9912	69.4662	91.0640	63.2586	81.0452	92.1541	0.9521	698.8052	-51.0030	-7.8732	97.7918	57.5359	0.1053	
15401.3052	15401.3052	0.0000	0.0000	0.2789	0.3294	0.3096	-0.0307	-10.9954	0.0149	0.0144	2.8225	0.7183	3.5013	-3.8479	0.4600	2.6319	2.6624	-0.0305	-1.1606	0.0000	-5.7555	133.7327	164.5331	149.3284	-15.2047	-10.1820	693.3820	650.6222	-42.7597	-6.5721	180.1802	5.0092	714.3600	0.7915	nan	152.6523	449.7983	69.1341	91.0776	62.9656	81.9353	93.0465	0.9558	694.8943	-44.2720	-6.8046	97.8227	60.3064	0.1060	
15330.8697	15330.8697	0.0000	0.0000	0.2802	0.3379	0.3165	-0.0362	-12.9188	0.0158	0.0145	-1.0303	-0.6174	3.2074	-3.8658	0.4498	2.6317	2.6727	-0.0411	-1.5606	0.0000	1.8695	137.8349	168.9495	149.3775	-19.5720	-13.1024	660.0088	651.4050	-8.6038	-1.3208	180.3145	5.0098	715.3700	0.7919	nan	152.7734	449.9261	69.0734	91.0590	62.8976	82.7892	93.9413	0.9567	689.2654	-37.8604	-5.8121	97.7774	60.5912	0.1065	
15260.3953	15260.3953	0.0000	0.0000	0.2791	0.3701	0.3103	-0.0312	-11.1794	0.0142	0.0156	0.6352	0.1524	3.5982	-3.6673	0.4576	2.6419	2.6726	-0.0307	-1.1617	0.0000	0.3615	139.0334	170.8756	149.2127	-21.6629	-14.5181	756.5003	653.3900	-103.1103	-15.7808	180.3476	5.0265	717.7178	0.7917	nan	152.6993	446.0382	68.2701	91.0378	62.1518	83.6530	94.8145	0.9569	707.6064	-54.2164	-8.2977	97.7168	64.9662	0.1056	
15153.1622	15153.1622	0.0000	0.0000	0.2857	0.3898	0.3042	-0.0185	-6.4744	0.0140	0.0160	4.6202	1.2855	3.5915	-3.8189	0.4551	2.6495	2.6786	-0.0291	-1.0987	0.0000	8.4280	142.0358	175.2079	149.1993	-26.0086	-17.4321	778.1285	657.3343	-120.7942	-18.3764	180.3244	5.0567	722.5943	0.7924	nan	152.4889	453.3858	68.9907	90.9689	62.7603	84.4913	95.6312	0.9600	705.0602	-47.7259	-7.2605	97.8428	60.3528	0.1078	
15069.0971	15069.0971	0.0000	0.0000	0.2850	0.3439	0.2990	-0.0140	-4.9285	0.0138	0.0145	5.1750	1.4273	3.6468	-3.7669	0.4452	2.6473	2.6790	-0.0316	-1.1942	0.0000	14.3306	127.9557	159.1881	149.2122	-9.9759	-6.6857	728.9926	658.9111	-70.0815	-10.6360	180.3102	5.0653	724.2822	0.7930	nan	152.5046	449.7382	68.2555	90.9744	62.0951	85.3246	96.4829	0.9631	710.6169	-51.7058	-7.8472	97.8415	65.4208	0.1077	
14917.8500	14917.8500	0.0000	0.0000	0.2884	0.3907	0.3520	-0.0636	-22.0588	0.0164	0.0165	2.9182	0.7770	3.5330	-3.4774	0.4215	2.6527	2.6769	-0.0242	-0.9140	0.0000	7.2201	104.1642	128.4039	149.0915	20.6876	13.8758	567.1510	657.4588	90.3077	13.7359	180.2975	5.0606	723.1475	0.7926	nan	152.7259	450.4879	68.5286	90.9169	62.3045	86.1746	97.2883	0.9598	699.5596	-42.1008	-6.4036	97.6203	62.2405	0.1087	
14816.6003	14816.6003	0.0000	0.0000	0.2890	0.3887	0.3082	-0.0192	-6.6518	0.0142	0.0159	2.2624	0.6064	3.6919	-3.7850	0.4743	2.6344	2.6619	-0.0275	-1.0439	0.0000	10.5406	128.9869	159.0176	149.1148	-9.9028	-6.6410	717.9335	652.0089	-65.9246	-10.1110	180.2962	5.0180	716.8233	0.7923	nan	152.4320	448.4141	68.7728	90.9582	62.5545	87.0560	98.1263	0.9583	692.6656	-40.6568	-6.2356	97.8240	60.4419	0.1097	
14748.3824	14748.3824	0.0000	0.0000	0.2927	0.3805	0.3047	-0.0120	-4.0959	0.0143	0.0168	3.9856	1.1090	3.6095	-3.6640	0.4893	2.6445	2.6966	-0.0521	-1.9712	0.0000	2.9903	126.9902	155.8414	149.0098	-6.8316	-4.5847	690.5812	653.7567	-36.8245	-5.6328	180.3189	5.0361	718.9922	0.7917	nan	152.7371	452.0086	69.1431	90.9271	62.8699	87.8730	98.9256	0.9579	703.2723	-49.5156	-7.5740	97.5596	57.1198	0.1107	
14672.5028	14672.5028	0.0000	0.0000	0.2949	0.3219	0.3449	-0.0500	-16.9424	0.0159	0.0161	4.4759	1.2232	3.6584	-3.7147	0.4439	2.6255	2.6657	-0.0403	-1.5341	0.0000	-9.7929	136.9755	168.8117	149.0467	-19.7651	-13.2610	730.3912	645.6889	-84.7023	-13.1181	180.3333	4.9767	709.9189	0.7910	nan	152.6499	453.0980	70.1764	90.9525	63.8271	88.7303	99.7256	0.9526	696.4728	-50.7839	-7.8651	97.6401	49.6444	0.1123	
14534.2920	14534.2920	0.0000	0.0000	0.2977	0.4047	0.2817	0.0161	5.4060	0.0144	0.0175	-0.5141	-0.4043	3.1228	-3.6611	0.4953	2.6233	2.6628	-0.0396	-1.5084	0.0000	7.1291	140.7424	173.7525	148.9310	-24.8215	-16.6664	631.9817	647.3125	15.3308	2.3684	180.3225	4.9868	711.5075	0.7912	nan	152.6713	453.1780	70.0250	90.9781	63.7084	89.5021	100.4308	0.9566	680.6400	-33.3275	-5.1486	97.5502	51.0739	0.1135	
14472.9897	14472.9897	0.0000	0.0000	0.2985	0.3147	0.3344	-0.0359	-12.0432	0.0155	0.0152	3.5250	0.9399	3.6998	-3.6753	0.5285	2.6251	2.6487	-0.0237	-0.9019	0.0000	-0.6774	141.2262	174.1992	149.0004	-25.1988	-16.9119	777.3299	650.3400	-126.9899	-19.5267	180.3137	5.0013	714.9513	0.7928	nan	152.6195	452.4091	69.5715	90.9631	63.2845	90.2682	101.1325	0.9600	677.1206	-26.7806	-4.1179	97.6290	54.3226	0.1137	
14422.9495	14422.9495	0.0000	0.0000	0.2990	0.3583	0.3386	-0.0396	-13.2556	0.0155	0.0150	2.8560	0.7738	3.6782	-3.8194	0.4972	2.6325	2.6633	-0.0308	-1.1697	0.0000	4.8076	138.3893	169.8336	148.8407	-20.9929	-14.1043	761.0024	649.4922	-111.5102	-17.1688	180.3236	5.0012	714.2878	0.7920	nan	152.6511	451.5969	69.5379	90.9291	63.2306	91.0530	101.9346	0.9570	697.5257	-48.0335	-7.3955	97.5041	53.1111	0.1136	
